 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
a31	0.08493289	0.1952189	0.014010673	0.009566794	0.012546253	0.047296442	0.11001242	0.080567904	0.038135696	0.06385906	0.34385294
a23	0.011477047	0.03885487	0.026748274	0.036244918	0.006388377	0.041291628	0.29439902	0.120991535	0.25715482	0.15758555	0.008863938
a31	7.418024e-09	0.00053836405	5.2632335e-05	0.0015524651	0.010381239	0.011906668	0.6468094	0.3248304	0.0017900558	0.0020754677	6.322648e-05
a23	1.6353559e-05	4.578764e-05	0.00016538687	0.0012810491	0.0015716464	0.00083310454	0.1908588	0.5371651	0.15903747	0.072208196	0.0368171
a10	2.365397e-06	0.0003815463	0.0001910252	0.015462493	0.011874708	0.029190624	0.30540347	0.58420473	0.024771923	0.026359998	0.0021571547
a31	4.1199755e-06	0.007975227	0.0049592494	0.023580752	0.010381728	0.0060995333	0.13488695	0.06279709	0.04316907	0.23330215	0.4728441
a37	1.4270635e-06	0.0016620216	0.00012283873	0.0040568537	0.00022984933	0.006344323	0.30304056	0.6136589	0.026051987	0.044301473	0.00052981405
a27	3.3390797e-06	0.017276073	0.00080267066	0.022880161	0.0008175408	0.010164319	0.058135904	0.41575208	0.22802168	0.14116628	0.10497994
a31	1.5513278e-06	0.0035302506	0.000100000914	0.0021164876	0.00027736725	0.0033929825	0.021176172	0.22215034	0.15853514	0.31073794	0.27798176
a44	1.9135497e-05	0.0029862742	6.685126e-05	0.0007362513	6.6327986e-05	0.0033282067	0.7375075	0.24032238	0.0070037153	0.0077037923	0.00025960783
a23	3.3297067e-05	0.003724222	6.593542e-05	0.00033657977	0.0005806926	0.019822715	0.7441711	0.19378272	0.018966971	0.01814111	0.00037470815
a37	1.5202521e-05	0.0025482133	6.154257e-05	0.00043542104	0.0011864428	0.021644946	0.52597195	0.26377332	0.1175591	0.06640607	0.00039773615
a38	4.3455948e-05	0.0059271655	0.0001664568	0.0006004919	0.0005542288	0.0029685781	0.044521816	0.023545403	0.6863123	0.23069756	0.0046625743
a46	5.53304e-05	0.006169395	0.0003025741	0.00074448524	0.0005559095	0.00263333	0.0406251	0.013090064	0.77296335	0.15935044	0.0035100302
a31	0.00020108937	0.019606862	0.0005895602	0.005792004	0.0064440626	0.016081259	0.19274053	0.03668176	0.62587446	0.09337431	0.0026140488
a28	0.0004080618	0.04032243	0.0013855041	0.0043098624	0.0038823974	0.0143063245	0.07643254	0.05036585	0.5812655	0.21820106	0.009120447
a31	0.001240358	0.063265614	0.0026664182	0.017191121	0.025159588	0.056947283	0.20452854	0.08325059	0.43069014	0.10679092	0.008269388
a14	0.00062985823	0.009006635	0.0019889285	0.01052108	0.08180845	0.18458003	0.36476544	0.33428255	0.0056866524	0.006268611	0.00046173882
a31	0.0027076425	0.0068213097	0.01302864	0.015459385	0.12920305	0.41367695	0.12997608	0.2728783	0.006894809	0.005720633	0.0036331706
a20	0.09028368	0.2032127	0.0651405	0.056898866	0.0678699	0.07668549	0.25142476	0.11002681	0.016756736	0.0240828	0.037617754
a31	0.03413458	0.08369496	0.06305636	0.033307813	0.06629788	0.063559644	0.14145017	0.17949317	0.06315952	0.14130482	0.1305411
a20	0.23978108	0.16940549	0.12880833	0.06111354	0.070830636	0.06579376	0.049480774	0.07183979	0.024302611	0.025387146	0.0932569
a31	0.04289124	0.076210745	0.08112329	0.03172425	0.070350856	0.06868684	0.04619586	0.10574317	0.07275923	0.20075218	0.20356229
a20	0.24078107	0.1071623	0.14848614	0.050849225	0.05551771	0.04719642	0.038773064	0.053627025	0.03763516	0.030381763	0.18959019
a10	0.055064633	0.06315793	0.07622486	0.04642996	0.06807464	0.06490923	0.054199975	0.07237433	0.07382276	0.19099109	0.2347506
a31	0.08651153	0.07570205	0.106174804	0.062254895	0.091269694	0.084547795	0.07383186	0.0772629	0.06569535	0.10937563	0.16737352
a37	0.21329238	0.09448126	0.1516022	0.053350814	0.08279291	0.07356664	0.03843382	0.06412339	0.03363799	0.03650046	0.15821819
a38	0.04591188	0.057279233	0.07644529	0.036288675	0.06627168	0.062950216	0.043375067	0.077381074	0.0728256	0.2137567	0.24751462
</S>	0.058376532	0.06300678	0.071219765	0.05594722	0.06821733	0.06445003	0.091614194	0.077325724	0.07490922	0.16795783	0.20697543
