 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
a8	0.04302253	0.043811705	0.0026221194	0.0016705971	0.07053612	0.010538781	0.0068447273	0.050850485	0.19979279	0.5703102
a31	1.3267244e-05	0.00021212435	0.00065670547	0.0004092613	0.21197541	0.7813732	0.005238342	5.6479028e-05	2.4804142e-05	4.042603e-05
a7	0.00064617925	0.0015857973	0.0007357326	0.0037335714	0.82523155	0.15669934	0.005782153	0.00061739114	0.00030399577	0.00466421
a24	0.00018917711	0.0029969497	0.0015403344	0.005268491	0.70813674	0.22290927	0.058891054	3.4249093e-05	2.3946814e-06	3.1377796e-05
a38	0.00532701	0.05005683	0.044113323	0.15228948	0.38924992	0.28762758	0.04426339	0.0055442983	0.0010264444	0.020501731
a31	0.0010112654	0.011222072	0.040268622	0.13832223	0.43770137	0.3560887	0.0067138528	0.0016554048	0.00013955562	0.0068768966
a10	0.0016704247	0.034727495	0.014190268	0.042175155	0.5073911	0.34347978	0.054472256	0.0012349237	7.517585e-05	0.00058348133
a11	0.00083736476	0.09311311	0.012996779	0.041784376	0.3034601	0.42956424	0.095199116	0.014650375	0.0010924191	0.007302167
a31	0.00078203116	0.13868208	0.01287323	0.01493929	0.29609615	0.22280578	0.27497974	0.026742231	0.0015757238	0.010523794
a20	0.00018106372	0.0043137623	0.00040526732	0.0009583008	0.6784971	0.2942564	0.0087203905	0.0033699647	0.008512341	0.00078541465
a10	0.00047452922	0.0050590294	0.0003607832	0.0005799788	0.6071252	0.18962751	0.011006572	0.019111194	0.1465722	0.020082926
a31	0.00026911014	0.01688627	0.001464385	0.0067368196	0.32658383	0.4223988	0.21128301	0.010709732	0.0026606817	0.0010073568
a21	0.002387625	0.004900565	0.0011708108	0.0016087522	0.67741466	0.27344796	0.015652163	0.0025134645	0.017446935	0.0034570785
a31	0.009818207	0.058887452	0.017558353	0.017191635	0.24456075	0.28251773	0.048088577	0.017952807	0.23896979	0.06445478
a20	0.18725926	0.13133208	0.111740224	0.10401576	0.15103348	0.16849035	0.051552556	0.014029398	0.018816892	0.06173
a13	0.040053677	0.15255417	0.11915653	0.093834184	0.07647619	0.19080861	0.05634313	0.028332189	0.086295016	0.15614627
a31	0.012885308	0.05652104	0.05432331	0.05260237	0.28847167	0.3488271	0.061366	0.020230414	0.08164232	0.02313049
a41	0.13782935	0.1259228	0.2031484	0.17575932	0.058621	0.15031254	0.04260943	0.02436887	0.02793494	0.053493258
a35	0.05131494	0.11145794	0.16104218	0.12408822	0.06775007	0.14121942	0.064383365	0.04579672	0.079123594	0.15382352
a31	0.04128359	0.076816946	0.10153113	0.096509315	0.21328378	0.15740545	0.073660836	0.052076876	0.12296637	0.06446564
a24	0.10793029	0.11036762	0.23371065	0.18322584	0.05301297	0.12926166	0.047754396	0.03744898	0.040627073	0.056660444
a37	0.048783965	0.1260393	0.1636651	0.12673984	0.05138775	0.12998095	0.051375497	0.03926135	0.07425257	0.1885136
a27	0.04465885	0.10210392	0.17703933	0.14555249	0.06994896	0.13457297	0.045379087	0.041699097	0.14816698	0.09087826
a20	0.055935163	0.1321589	0.1418361	0.10798393	0.11914629	0.14054993	0.064268224	0.04742965	0.10212448	0.08856734
a31	0.07021783	0.09787104	0.13128482	0.10792173	0.095589094	0.10536484	0.07375403	0.0721682	0.13951865	0.10630977
a37	0.08943092	0.09909169	0.13278915	0.11773108	0.093313254	0.104498304	0.0875611	0.08635285	0.09787915	0.09135251
a31	0.08427866	0.10148337	0.13683248	0.11737435	0.08661776	0.1041775	0.08447194	0.08210008	0.09349532	0.109168544
</S>	0.1183052	0.09795432	0.13274166	0.11590639	0.08604957	0.100649744	0.08513731	0.08513942	0.086998165	0.09111819
