 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a31	0.008690789	0.0136985555	0.0036972256	0.0029437859	0.0034039526	0.011683387	0.012592771	0.012621722	0.009462759	0.0045508584	0.0085744625	0.0111791985	0.0045730113	0.0077550444	0.016526323	0.02837316	0.20316455	0.15898857	0.47751984
a37	0.002630753	0.00073106337	0.00037160979	0.0014830565	0.0027654374	0.04384515	0.036340762	0.08924077	0.09847667	0.053618886	0.4551533	0.0031403343	0.022120165	0.016719475	0.15581167	0.012531173	0.00042846738	0.00041094952	0.004180344
a8	1.3116626e-05	4.9815757e-05	8.586247e-05	0.00069973356	0.0032471784	0.02155911	0.028199937	0.05688018	0.08432136	0.07815948	0.20500754	0.43828425	0.06505965	0.005377494	0.012761399	0.00029349353	2.5555676e-07	2.6657612e-09	1.19116e-07
a31	0.00047566785	0.0015786357	0.0016377685	0.004604966	0.008036907	0.019617848	0.033325415	0.062684745	0.0682845	0.06738689	0.29885718	0.2515243	0.1205082	0.015633041	0.045609385	0.0002341471	3.4520562e-07	1.9205415e-09	5.870048e-08
a39	4.8515253e-06	4.5438287e-06	5.43542e-06	7.735836e-05	0.00011627804	0.0019704713	0.0018778542	0.007370195	0.012443291	0.00973255	0.10027359	0.009027513	0.037819	0.014645435	0.79927176	0.00529357	1.9361347e-05	6.4454816e-06	4.0409122e-05
a3	2.0332576e-05	1.29729e-05	2.0342235e-05	0.00026121057	0.00063989544	0.01712303	0.0050206743	0.029515792	0.07523023	0.0396264	0.5110669	0.026470523	0.0395554	0.008775615	0.2433623	0.0032582006	2.7126174e-05	2.3003656e-06	1.0758861e-05
a8	0.00033287753	0.0018800857	0.0014800548	0.012546294	0.01358312	0.015139971	0.0134868855	0.029010005	0.03292571	0.036462825	0.48162407	0.085772544	0.16599669	0.028478691	0.08089415	0.00038461835	1.3579174e-06	9.5363815e-09	5.7162005e-08
a31	0.002659393	0.038587626	0.03680762	0.11150739	0.09267882	0.04680878	0.04338118	0.051886223	0.036965545	0.030728776	0.22174242	0.079127945	0.086012945	0.0360832	0.0816246	0.0033920875	4.7387784e-06	2.0271804e-08	6.879883e-07
a7	2.7039461e-05	5.6221947e-05	0.00011828037	0.004003137	0.0033506795	0.07357829	0.019140946	0.058675103	0.09697054	0.06723086	0.37800822	0.09017905	0.05607859	0.0051654093	0.14615758	0.0011436668	0.00011019697	1.8484814e-06	4.275882e-06
a27	0.000648354	0.0035929831	0.0073745027	0.051862363	0.024164429	0.20639165	0.040690836	0.07237556	0.0770266	0.030002303	0.3780058	0.03703401	0.015682587	0.0024141239	0.04949597	0.003132039	0.00010335941	1.3221256e-06	1.1269582e-06
a31	0.003540977	0.048940383	0.035981342	0.14518559	0.074989446	0.07886301	0.045160867	0.05315773	0.030062404	0.014985963	0.16437818	0.015911775	0.045875877	0.04227068	0.19215795	0.008518192	1.7661307e-05	1.3345549e-07	1.8483693e-06
a0	7.6589284e-05	0.00024071716	0.00034414517	0.0020734984	0.0013822664	0.052594464	0.01858933	0.09019395	0.23855469	0.0726428	0.45835817	0.057295438	0.003067154	0.000102363345	0.0023668874	0.0012290626	0.000859258	1.441012e-05	1.49472435e-05
a31	0.001848908	0.01514423	0.019732654	0.042370286	0.019575218	0.18338953	0.06903915	0.11220522	0.12450684	0.028034281	0.19823483	0.14119416	0.006482672	0.00048744326	0.018221166	0.01717497	0.0021631434	8.356446e-05	0.00011169413
a37	0.0058376766	0.010597738	0.0053471276	0.0106989425	0.008003958	0.096176594	0.06863907	0.13396458	0.17742635	0.0468026	0.19780697	0.065494105	0.0049789925	0.0014102947	0.004097237	0.015874535	0.059000406	0.02681375	0.061029118
a31	0.004675951	0.04797452	0.01827147	0.025160367	0.018925777	0.10358683	0.07281852	0.06761828	0.060917914	0.021843366	0.06338334	0.26463026	0.010496916	0.0032732647	0.015623857	0.025623012	0.10110833	0.018643077	0.05542499
