 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
a8	0.022843957	0.0128095085	0.008969673	0.045462012	0.0051791435	0.017805353	0.011902123	0.024940602	0.056857277	0.31626245	0.18259095	0.29437688
a31	0.01218241	0.0006363688	0.005300578	0.00047277386	0.02306366	0.12680599	0.4913725	0.024044773	0.020031169	0.023616476	0.27124885	0.0012243937
a28	0.0005815761	2.5639433e-06	0.00021250367	1.48582885e-05	0.0067721205	0.002308936	0.6931577	0.1524321	0.065131135	0.026541853	0.031284682	0.021559924
a31	0.053850334	1.7258559e-06	0.003228131	2.1678828e-05	0.0018813862	0.006634474	0.12368479	0.14845914	0.6140218	0.03928077	0.008514935	0.00042086848
a20	0.0009554734	4.784972e-07	4.9520662e-05	3.51552e-06	0.0076403148	0.023335636	0.8187596	0.017750598	0.024609253	0.08910512	0.015667988	0.0021225375
a31	0.0015398638	1.1284459e-05	0.0056255846	3.8416165e-05	0.01458114	0.09246641	0.8125819	0.019941453	0.018180178	0.022001395	0.0072527234	0.0057797125
a21	0.0063806977	1.5292898e-06	0.0008025058	0.0003267704	0.04423005	0.05751983	0.038917378	0.009113398	0.053318463	0.024666611	0.76118505	0.0035377028
a31	0.0048571816	4.8516877e-06	0.0019509296	7.124603e-05	0.04222172	0.45812565	0.25296134	0.022608472	0.06444084	0.111328274	0.037130788	0.004298636
a17	0.009368778	1.3271953e-05	0.00070189283	0.0019628063	0.019692611	0.019999405	0.017032916	0.01159879	0.02500913	0.03477665	0.82869625	0.031147467
a29	0.0041694967	3.0896074e-06	0.00044542248	0.0009122617	0.021126436	0.10119731	0.10748133	0.08190742	0.118748926	0.07488526	0.48172224	0.007400862
a24	0.0031787702	1.2445548e-05	0.00029286032	0.0015596198	0.0023924971	0.024975557	0.16267064	0.11481878	0.20934525	0.29202992	0.18362604	0.005097592
a37	0.0063225133	9.775638e-05	0.00017348294	0.00047072093	0.00068849674	0.015724272	0.06748525	0.17996445	0.18268886	0.4547582	0.08747524	0.0041508167
a8	0.014346223	0.0005628978	0.0008142678	0.00050098554	0.002198364	0.034265514	0.04329535	0.21089886	0.19654842	0.39655456	0.08790173	0.012112832
a31	0.019665178	0.0010676732	0.0017941159	0.0006855006	0.0036410051	0.057460487	0.049333345	0.19833823	0.18340033	0.3609974	0.10254244	0.02107426
a24	0.0037803773	0.0007584442	0.0003213869	0.00058406487	0.0013541364	0.013811308	0.1389163	0.0648767	0.083766505	0.15883845	0.52801883	0.0049735457
a31	0.003085749	0.001074008	0.0010132841	0.001652568	0.0014354391	0.006467764	0.014586497	0.015030848	0.031324286	0.044458035	0.8713934	0.008478073
a17	0.03954879	0.023516683	0.024290735	0.03872331	0.036705174	0.12369733	0.12029196	0.070221774	0.03227872	0.04394132	0.30371398	0.14307028
a31	0.07250336	0.06473525	0.080398686	0.038962517	0.019428225	0.02749126	0.012737405	0.013892195	0.02414978	0.09211621	0.40333515	0.15025008
a39	0.091011986	0.06805181	0.06764184	0.066929325	0.040690653	0.14456251	0.122390606	0.06472972	0.02968872	0.03769355	0.08610992	0.18049939
a35	0.09134012	0.12648515	0.13601983	0.035046704	0.019314542	0.026295772	0.04145958	0.016763074	0.018968295	0.042499796	0.25701198	0.18879513
a8	0.07945526	0.11809637	0.14119035	0.038443822	0.027785858	0.026289314	0.03731046	0.015485792	0.01712304	0.034040503	0.29819727	0.16658197
a31	0.048803303	0.0377099	0.11437414	0.038903076	0.08309674	0.044047076	0.030824037	0.011020058	0.012347224	0.019846113	0.48006764	0.07896065
a37	0.14597641	0.1607846	0.16627619	0.07837629	0.034563158	0.06490885	0.114436224	0.03543494	0.030703079	0.030250257	0.071882635	0.06640732
a38	0.067292154	0.11314932	0.1318346	0.031220067	0.019021649	0.016973991	0.014150201	0.012914955	0.016793014	0.047112267	0.33329207	0.19624572
a31	0.03946591	0.06127986	0.12598248	0.055268474	0.10629692	0.038202092	0.036905535	0.01429865	0.015254867	0.023307083	0.36029467	0.12344353
a0	0.13908307	0.21690528	0.21213704	0.053755555	0.028733514	0.044719633	0.11467927	0.03020813	0.02631987	0.026498135	0.051375076	0.05558542
a23	0.047877695	0.109898955	0.117241934	0.030159822	0.021503089	0.017900964	0.01672785	0.015180129	0.018386323	0.045196738	0.33053416	0.2293923
a31	0.04495617	0.08450951	0.12077084	0.04516364	0.055471335	0.025480665	0.024347883	0.01518221	0.017298361	0.03723047	0.31886497	0.2107239
a17	0.11654063	0.24359953	0.22684328	0.045137685	0.02990061	0.040526576	0.109767504	0.03147574	0.028102312	0.028578037	0.046993718	0.05253439
a31	0.038644336	0.09426559	0.09483564	0.032365438	0.024125371	0.019903975	0.019015776	0.017701004	0.020829527	0.047507424	0.3303769	0.26042908
a28	0.07594338	0.18463089	0.15937868	0.0361229	0.030952057	0.05720394	0.25358993	0.041932642	0.02713563	0.02861571	0.038407624	0.06608668
a18	0.038416192	0.07982058	0.073132314	0.03344858	0.029684488	0.027565792	0.03016829	0.02605664	0.028439794	0.050117735	0.30374542	0.27940422
a33	0.05374764	0.09541523	0.094265476	0.067460306	0.07116576	0.052321438	0.062928274	0.043174922	0.043470245	0.05194359	0.1860111	0.17809598
a8	0.056531202	0.07163969	0.12194668	0.033637866	0.05137583	0.022296293	0.0198355	0.014475526	0.017881574	0.051760804	0.30265105	0.23596801
a31	0.04668179	0.057700638	0.11669263	0.05360532	0.20442532	0.0765267	0.08240553	0.029187545	0.027660789	0.02834798	0.173518	0.10324777
</S>	0.08152207	0.2140843	0.18556452	0.056848	0.052726846	0.050367806	0.060782753	0.04646042	0.046458647	0.048360884	0.08118102	0.075642765
