 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a46	0.010716508	0.004936554	0.0035258099	0.0026083218	0.0075717834	0.008374792	0.00791791	0.012707856	0.0052458313	0.0035176014	0.005578612	0.026680803	0.06242797	0.8381896
a31	0.0009611329	0.00073702284	0.0068350877	0.0018690259	0.016243076	0.011023679	0.12452714	0.03783203	0.1268037	0.669786	0.000164423	0.0029946167	0.00021443576	8.639692e-06
a27	0.000383982	0.00022698646	0.0017544044	0.0009262442	0.0064453096	0.012686122	0.09253997	0.040148206	0.40202498	0.43970323	0.00017086002	0.0006818929	0.0001933744	0.0021144112
a17	0.009687577	0.004543177	0.003217778	0.009909961	0.07123827	0.11621097	0.5592775	0.056960244	0.04370485	0.123019345	0.0004726851	0.0012077512	0.00046792525	8.209681e-05
a31	0.017364565	0.054081872	0.20075944	0.237867	0.15871719	0.10470476	0.15689066	0.007126988	0.011390241	0.035194196	0.012160771	0.00068345387	0.001223896	0.0018350022
a24	8.802055e-05	1.444819e-05	0.00032420983	0.0013655251	0.06612982	0.07452671	0.25419822	0.5606518	0.021982402	0.02056638	1.3468993e-05	0.000107615204	2.0158242e-05	1.123533e-05
a29	0.00043833585	0.00056802126	0.009903535	0.023814552	0.19018348	0.039522815	0.25590092	0.45149538	0.019428939	0.0071503324	0.0005354483	0.00046243722	0.00056916213	2.6655378e-05
a38	0.0039953114	0.00530704	0.049228545	0.073970996	0.29713836	0.087288566	0.30699682	0.09678522	0.056818824	0.010597356	0.008887688	0.0011553031	0.0015598228	0.00027011096
a31	0.02409442	0.025436163	0.19853023	0.12239926	0.23622748	0.062341698	0.18558177	0.019116998	0.049260736	0.011299948	0.05857223	0.0033404527	0.0019262865	0.0018722665
a37	0.0027078749	0.0011196476	0.0056568356	0.0015257762	0.020913254	0.005604897	0.04239377	0.88596684	0.015785212	0.011488422	7.442339e-05	0.0019891371	0.0038792917	0.000894546
a28	0.0064841397	0.0023098951	0.0047708885	0.0074129207	0.02080199	0.018408092	0.021066615	0.8358431	0.010069446	0.03409381	0.0005680965	0.008329795	0.02365353	0.006187734
a39	0.020000886	0.0054331166	0.0052818307	0.0023285379	0.009518241	0.0037657525	0.02251581	0.18967223	0.29488736	0.28443858	0.0015865806	0.09500922	0.05851355	0.0070483163
a18	0.009874683	0.0032163095	0.0027202964	0.0007245988	0.0033959858	0.0014891188	0.012534751	0.051201854	0.26458082	0.24038124	0.0051838295	0.23531069	0.16071022	0.008675561
a46	0.0109907305	0.004152974	0.0018147448	0.0006811702	0.0018635687	0.0009727776	0.007810403	0.07169174	0.263688	0.26141798	0.0005923857	0.1399879	0.22397748	0.010358176
a31	0.05743014	0.03835737	0.010245263	0.013237079	0.020842094	0.018544856	0.042411763	0.23316596	0.16268887	0.34493497	3.1156153e-05	0.010976687	0.034302916	0.012830856
a13	0.03659356	0.019392703	0.009099863	0.008680616	0.012712419	0.009697522	0.020750979	0.35536546	0.11522216	0.28225812	2.8120756e-05	0.021808086	0.09508336	0.013306908
a39	0.050901186	0.034002993	0.013624182	0.025254978	0.039497204	0.035774812	0.052752733	0.37324566	0.07061109	0.25256246	2.2295611e-05	0.010534591	0.031279232	0.009936506
a31	0.045067754	0.032796398	0.01487938	0.030335907	0.04697388	0.04214339	0.057756875	0.39324972	0.059779137	0.2335625	1.9349201e-05	0.008404766	0.026153656	0.0088773295
a13	0.009305279	0.009936736	0.009016269	0.031793065	0.109194025	0.13801588	0.11005695	0.4815216	0.013750633	0.06715256	3.440754e-05	0.003867832	0.0076835835	0.008671224
a11	0.01328431	0.014002702	0.010821658	0.028136406	0.11107055	0.15907344	0.10317519	0.47741312	0.012326491	0.047389824	4.25995e-05	0.004211103	0.006363089	0.012689512
a28	0.037235804	0.02925427	0.014976101	0.046868183	0.095301114	0.093739	0.092732914	0.43662274	0.022213003	0.11150525	1.9735233e-05	0.004067656	0.0100933295	0.0053709196
a24	0.026758261	0.023281284	0.014146988	0.044493005	0.09788083	0.09688553	0.09208497	0.46410993	0.018367022	0.105110295	1.8139583e-05	0.0029937397	0.008579142	0.005290893
a18	0.013685373	0.014303901	0.011032746	0.037290387	0.1175414	0.14069247	0.10787029	0.46742818	0.012123319	0.06578238	2.3937226e-05	0.002089557	0.0044647884	0.0056713447
a31	0.022730293	0.021050492	0.012639532	0.043440998	0.12779495	0.149196	0.115135685	0.42787316	0.012241614	0.05604398	2.3722332e-05	0.0023700828	0.0045104404	0.0049491264
a13	0.0050972104	0.009538768	0.016539015	0.033050865	0.1237922	0.22326201	0.11475667	0.42286995	0.016084619	0.025291821	7.545203e-05	0.0013675744	0.0030348315	0.00523903
a39	0.010680882	0.020489024	0.02520092	0.03903798	0.11777022	0.20298436	0.10063761	0.41198072	0.016945776	0.033178534	0.0001131642	0.0023032948	0.004451588	0.014225802
a31	0.01042279	0.013912908	0.011788064	0.041265264	0.14856635	0.20676953	0.12731886	0.40128756	0.008895391	0.023909666	2.7785798e-05	0.0008954977	0.0021231358	0.0028171705
