 	dovevo	comprare	il	pane	ogni	giorno	</S>
a31	0.049639348	0.0020010516	0.0019690513	0.007557091	0.050113577	0.21046555	0.6782543
a28	0.1830748	0.56110525	0.19761305	0.051088974	0.0017586992	0.005139743	0.0002194209
a11	0.6035696	0.07375337	0.2917161	0.028512064	2.2580176e-05	0.002390733	3.5517707e-05
a31	0.50305086	0.08722643	0.3369866	0.05351673	0.001559685	0.014949034	0.002710733
a37	0.8148585	0.077243	0.10397691	0.002614301	0.00013081144	0.0010682325	0.0001081934
a31	0.6049777	0.14709878	0.23239732	0.008594458	0.00031749468	0.005294276	0.0013200154
a20	0.95862573	0.0035183884	0.011284695	0.0011115895	0.015445856	0.0033498115	0.0066639166
a46	0.96529627	0.00789196	0.017709777	0.00042144314	0.0018937018	0.0035324611	0.00325431
a31	0.9123493	0.031765968	0.005211665	0.0007198393	0.0016592874	0.025664583	0.022629365
a20	0.9063892	0.038749184	0.016990954	0.009206056	0.0134845795	0.01001613	0.005163893
a0	0.8974578	0.009920953	0.0034633554	0.0019510026	0.010573064	0.05617521	0.020458668
a31	0.69240993	0.08054751	0.031457093	0.0122305695	0.026993781	0.1105729	0.04578831
a20	0.546531	0.11296518	0.092115656	0.14142117	0.041927394	0.030860942	0.034178652
a15	0.12565784	0.08283848	0.070244335	0.12648913	0.054440074	0.19038565	0.34994447
a31	0.16669622	0.049723197	0.06753531	0.1338719	0.0961338	0.17733996	0.30869964
a18	0.1562073	0.187619	0.15499315	0.26066956	0.064411424	0.08567293	0.090426706
a31	0.096146144	0.10416261	0.12948148	0.21663563	0.06608324	0.14655644	0.24093442
a20	0.15451075	0.20057973	0.1129162	0.11700114	0.11971271	0.13139045	0.16388899
a18	0.05186196	0.05989907	0.05798866	0.08153664	0.065022804	0.2404673	0.44322357
a46	0.134105	0.12283021	0.14428286	0.18709163	0.10796913	0.13463347	0.1690877
a8	0.12283643	0.13550903	0.13952416	0.19271804	0.10440274	0.13066545	0.17434418
a20	0.1124887	0.11975045	0.1342101	0.19057463	0.10654279	0.1362555	0.20017777
a31	0.107343346	0.118609935	0.12560797	0.17088008	0.116122514	0.14300433	0.21843186
a46	0.162128	0.13278846	0.14066944	0.15444565	0.13312116	0.13136415	0.14548314
a31	0.09754725	0.12040539	0.11022665	0.1397665	0.09975467	0.16152637	0.27077317
a24	0.1398431	0.14432818	0.1387154	0.14151663	0.13881811	0.14401579	0.15276285
a31	0.12152293	0.12666258	0.1264796	0.13826436	0.12181162	0.15530218	0.20995678
</S>	0.14459912	0.14640272	0.13752474	0.13715172	0.14450207	0.14082123	0.14899838
