 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a18	0.030078543	0.049222577	0.007268491	0.0057390574	0.010420315	0.01275711	0.08984694	0.00495171	0.0044669406	0.034683704	0.018152064	0.042071715	0.69034076
a20	0.08027087	0.0037378208	0.027360145	0.0030717342	0.002504092	0.10113326	0.60785323	0.000103300736	0.007909708	0.09468308	0.071211986	7.128128e-05	8.958479e-05
a31	0.240174	0.00026998928	0.0014531033	0.008067032	0.009626517	0.03758007	0.06992783	0.00010210534	0.012404688	0.18716083	0.43300435	0.00019616455	3.335656e-05
a24	0.2654698	0.034464486	0.0049434663	0.0145841865	0.073964275	0.0651438	0.12483871	0.0006065593	0.015174334	0.33871776	0.053629562	0.0011935014	0.007269563
a31	0.23635986	0.033890504	0.030367114	0.010512558	0.010308215	0.047800273	0.22488715	2.3837838e-05	0.0325044	0.13700013	0.23601007	0.00020331964	0.00013260418
a7	0.09280341	0.21722165	0.03619387	0.041031063	0.03471245	0.14687446	0.3403114	2.8894248e-05	0.008210426	0.030167174	0.029566843	0.01949415	0.003384176
a20	0.123878695	0.044393294	0.015465989	0.096365124	0.063977085	0.17159325	0.2388786	6.223704e-06	0.004562786	0.09237269	0.13867961	0.009716636	0.000110026966
a39	0.10207984	0.062159665	0.03528939	0.1194753	0.11797316	0.07510235	0.06893373	3.1353837e-05	0.023113307	0.22929336	0.16456297	0.0017452014	0.00024040394
a31	0.13124007	0.37754574	0.102167375	0.035883963	0.106807984	0.013946238	0.006569536	0.00014307222	0.0028960274	0.15150897	0.06926872	0.00075120956	0.001271083
a46	0.19706844	0.038925722	0.015469864	0.025887426	0.05466882	0.24175619	0.31612742	3.6737434e-05	0.00045281582	0.047485027	0.04205111	0.018444886	0.0016255736
a31	0.40245926	0.030281985	0.012816459	0.0054334407	0.010018121	0.065709375	0.27969518	5.149108e-05	0.00033748953	0.089451335	0.09125415	0.011301078	0.0011906932
a17	0.12864502	0.02041019	0.010352104	0.00783012	0.014196579	0.26306427	0.32568753	0.0012680936	0.0062701628	0.11283468	0.019122194	0.07090516	0.0194139
a20	0.32153663	0.015425664	0.01317845	0.004293974	0.0045406464	0.08531174	0.42501974	0.0009534045	0.0025083055	0.074031614	0.013138795	0.03393881	0.0061223097
a17	0.42424044	0.011694466	0.010223994	0.004294009	0.0022189752	0.050769046	0.3382804	0.00037729682	0.0022568528	0.037120834	0.040039398	0.076936625	0.0015476191
a31	0.36006212	0.002724757	0.005213372	0.0032097523	0.0010308335	0.045058955	0.45585144	0.0002395602	0.0039995797	0.017548593	0.07758643	0.027251795	0.00022274042
a5	0.32028908	0.031014526	0.012649027	0.0080912085	0.0086567905	0.05118876	0.31082112	0.004338436	0.031990733	0.06160368	0.06270295	0.08625085	0.010402861
a35	0.4440704	0.018179018	0.017037965	0.0065347864	0.005739134	0.058952063	0.35622185	0.0010860484	0.0031257456	0.056253742	0.014737059	0.015055565	0.0030065794
a15	0.48654693	0.025172835	0.018520951	0.013432799	0.00485273	0.04565547	0.30613258	0.0014079257	0.0038767746	0.026168419	0.033962607	0.032974087	0.0012959787
a24	0.6729313	0.036934603	0.024042195	0.0058341026	0.0051357974	0.033666883	0.12706548	0.00023062683	0.0025581205	0.030745538	0.045596797	0.0140551785	0.0012032108
a7	0.37407497	0.009256669	0.014222251	0.013978553	0.0054488243	0.10141319	0.3137507	0.0016199461	0.0076652197	0.0283186	0.099328175	0.03020358	0.00071926776
