 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.02129163	0.1622199	0.011696775	0.013220729	0.004444738	0.009620055	0.0060557197	0.0016020312	0.0025466017	0.0032337669	0.029734159	0.13886416	0.5954698
a28	0.0014267773	9.164801e-05	0.0018365264	0.0056842905	0.00015993975	0.021204278	0.00032312877	0.01649878	0.058973476	0.7037293	0.18984038	0.00018740448	4.4028213e-05
a15	0.015886394	2.4278805e-08	0.00022852681	0.004600479	0.0001597806	0.00019770692	3.2784395e-05	0.022816382	0.01565759	0.9362584	0.0038071463	1.0403851e-05	0.00034439404
a31	0.007120025	2.6328415e-09	1.7265973e-05	0.0032963362	6.67453e-05	0.00065944635	1.386975e-05	0.018085726	0.014428132	0.95514	0.0011075813	1.610818e-05	4.8855334e-05
a20	0.0051394445	6.2237426e-10	2.5492174e-05	0.006293479	2.2494212e-05	0.0010634536	3.4249173e-05	0.072217226	0.0031990989	0.90955555	0.0023548263	1.099438e-05	8.3674146e-05
a31	0.009153522	7.486198e-08	9.194444e-05	0.015945226	0.0002451389	0.023636451	0.00012336648	0.10839631	0.060627233	0.7771417	0.0043673674	0.00017648443	9.523091e-05
a35	0.00025278088	1.8488854e-06	0.000115506584	0.0022708087	1.610147e-05	0.06348633	7.3307674e-05	0.8060816	0.037403	0.07863009	0.011536277	4.276113e-05	8.9604204e-05
a8	0.00017917904	1.9983253e-07	0.00013342137	0.002476702	0.00014629426	0.075184286	0.00010753814	0.69597787	0.19934577	0.02473552	0.0014218088	0.00018458776	0.000106817344
a31	0.0004869527	2.2307961e-07	5.7819427e-05	0.0012078689	0.0005553198	0.09166383	0.0002988619	0.6647396	0.23612474	0.003352644	0.0011916804	9.2140086e-05	0.00022826648
a29	0.0011250395	0.0012638307	0.014335119	0.13512339	0.0055767824	0.11133947	0.009368935	0.29267704	0.035174657	0.10755605	0.28455484	0.00027263112	0.0016321061
a41	0.0006944309	0.00017668211	0.004429102	0.052376274	0.003208163	0.20824488	0.0067580133	0.5655691	0.13661103	0.003920668	0.016711542	0.00033309025	0.0009670225
a37	0.00023369545	2.189792e-05	0.00033782856	0.0065237256	0.002795103	0.10904632	0.0013577045	0.361355	0.5129155	0.003549602	0.0017781911	1.7901422e-05	6.747948e-05
a24	0.0017641495	6.9360736e-05	0.00056844647	0.017649712	0.007770924	0.108143635	0.0019721845	0.3585533	0.48351556	0.01334353	0.006453674	5.5913497e-05	0.0001396535
a28	0.0328737	0.0057064076	0.021301854	0.34793496	0.058541257	0.092076026	0.009067882	0.13714904	0.22284342	0.04617905	0.022017045	0.0010124064	0.0032969508
a31	0.0722503	0.014129062	0.029619386	0.45341262	0.096081	0.05691075	0.009537471	0.05148857	0.12136769	0.06541797	0.023616953	0.0020330981	0.0041350946
a20	0.0309803	0.02596727	0.08514916	0.6739918	0.03776281	0.05792659	0.0060360422	0.014922632	0.014495658	0.026891472	0.01627585	0.0037556067	0.005844857
a24	0.020505719	0.05649933	0.15751447	0.62005794	0.035314728	0.045450732	0.008395282	0.0092284	0.0018292746	0.0083033	0.020574553	0.003701359	0.01262492
a31	0.045533396	0.05248635	0.12830241	0.60907906	0.038278006	0.05097855	0.0056697903	0.012285619	0.0035590173	0.013967043	0.02126501	0.006526648	0.012069154
a13	0.11726751	0.14009409	0.10513918	0.28846005	0.10145832	0.028071722	0.019789837	0.01659927	0.018735213	0.013682316	0.04614546	0.053222828	0.051334165
a18	0.04827348	0.07335151	0.11685464	0.4614644	0.076705344	0.052327458	0.0137111535	0.0141939875	0.004449518	0.011659677	0.057484504	0.01443881	0.055085476
a31	0.09890274	0.13956757	0.09884164	0.42661715	0.059839785	0.030126031	0.009071201	0.015747644	0.00904789	0.006695308	0.017261095	0.036421504	0.051860463
a11	0.16469634	0.12149113	0.08755219	0.16313718	0.19209467	0.033000138	0.03325979	0.018937377	0.03185084	0.0179445	0.03050943	0.056728516	0.048797935
a31	0.072311684	0.08293865	0.07985098	0.15928161	0.11242272	0.0712596	0.03380445	0.024156187	0.01650224	0.021797797	0.058600005	0.044530395	0.22254372
a46	0.11859661	0.08796742	0.06986525	0.10023915	0.1282565	0.029055756	0.03954353	0.032391667	0.040631276	0.077678226	0.12307095	0.09724986	0.055453803
a31	0.051996995	0.09503741	0.10169689	0.14950742	0.14281616	0.0892004	0.040282533	0.012871976	0.007888422	0.022269264	0.08536518	0.056628652	0.14443873
a8	0.041968826	0.023292964	0.02087092	0.025118826	0.04817893	0.041467533	0.036678545	0.099650145	0.026667291	0.25248	0.25795275	0.07103659	0.0546367
</S>	0.074140616	0.06425692	0.06384924	0.069628604	0.08169947	0.06431589	0.062406223	0.06077692	0.059601273	0.06663209	0.07990789	0.07178091	0.18100393
