 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	0.15221809	0.0021190601	0.0069115316	0.003336848	0.0028974784	0.0020964546	0.0026199862	0.001737664	0.008699315	0.004081146	0.039723154	0.19023687	0.5833224
a31	0.17875451	0.0029558863	0.24403937	0.28764445	0.16383064	0.0002510989	0.0003252649	0.00072498206	0.0031584483	0.07771283	0.0400647	0.00044539114	9.24486e-05
a7	0.13139087	0.0009287891	0.019231867	0.0020684882	0.0036113937	0.0025791973	0.013960356	0.061834533	0.6771545	0.009795524	0.023863379	0.035646133	0.0179351
a20	0.019099507	0.0065907	0.045215234	0.0026794595	0.008318638	0.012739138	0.023982277	0.004616944	0.8743383	0.0013295169	0.00040976398	0.0004869417	0.00019352585
a17	0.03246519	0.019033987	0.11711173	0.006411305	0.011149943	0.047040753	0.18228725	0.015798794	0.53182113	0.0034344057	0.0061938926	0.012490999	0.014760571
a39	0.35266775	0.097432606	0.20807359	0.047333438	0.053050794	0.009453552	0.03701261	0.011863275	0.07346839	0.006920467	0.013516403	0.02909584	0.060111266
a31	0.4374098	0.02205693	0.26548567	0.10444573	0.059388414	9.26113e-05	0.00030615012	0.0039974065	0.00297525	0.017289022	0.014890671	0.012190802	0.059471443
a13	0.50621724	0.0044750734	0.17812563	0.058584828	0.018184982	5.038427e-05	0.00011394895	0.0012099245	0.0020467266	0.05504908	0.09626667	0.018113881	0.061561637
a17	0.72436446	0.0017163947	0.050681066	0.017037664	0.003515989	0.00011479339	0.00022069387	0.00056979747	0.002481663	0.10411195	0.07272855	0.011875809	0.010581215
a3	0.856496	0.0015001982	0.013950259	0.0054847347	0.0019375859	0.00028079562	0.0005625746	0.0009953156	0.0065769944	0.059507918	0.039622083	0.008709704	0.004375907
a18	0.88638616	0.0029786828	0.011845461	0.0066996333	0.004075113	0.00074338564	0.0010400506	0.0025743388	0.029257298	0.024712795	0.017428778	0.009648857	0.0026094906
a31	0.8658207	0.006692704	0.019185133	0.011757078	0.008488479	0.0010255864	0.00094749255	0.0033779554	0.04884913	0.012819409	0.006828846	0.011727056	0.0024803896
a37	0.8239402	0.008061272	0.020774469	0.010760584	0.0049643605	0.00071737054	0.0008952648	0.0033029018	0.02041665	0.06335191	0.024747465	0.015693914	0.0023735338
a41	0.85341406	0.016951425	0.05145332	0.021933721	0.012012798	0.0007901612	0.0007852049	0.004852619	0.02093066	0.008957342	0.0016648519	0.004231633	0.0020222513
a35	0.66706747	0.024857113	0.0651266	0.045069	0.03588461	0.005923336	0.004237248	0.017411478	0.057209834	0.01402664	0.017219167	0.03196322	0.014004239
a31	0.4534414	0.04481221	0.09993756	0.09351485	0.07726185	0.014244652	0.008116947	0.018422948	0.068703964	0.017913032	0.03847744	0.03887045	0.02628266
a24	0.5655655	0.046738524	0.10762329	0.08843028	0.073683046	0.011130525	0.0056770276	0.010618532	0.04956961	0.020777667	0.01267316	0.003972194	0.0035405655
a37	0.49678147	0.062292732	0.09120333	0.05829525	0.048494946	0.019847998	0.016906708	0.02014672	0.028151859	0.039607607	0.071748845	0.026780173	0.019742358
a29	0.13245136	0.09006678	0.11006835	0.22441952	0.16292104	0.032372102	0.016808942	0.014019427	0.024434347	0.011336767	0.054758977	0.04263633	0.08370604
a24	0.2233398	0.08887894	0.12243497	0.22232698	0.16018683	0.027867746	0.0137569085	0.0140218185	0.027886886	0.011613549	0.04686549	0.016269939	0.024550175
a46	0.08045081	0.14053409	0.10502415	0.27020437	0.17610121	0.04385948	0.023910476	0.018276516	0.024815867	0.01572727	0.043504383	0.022572361	0.035019085
a31	0.037514728	0.1774195	0.07610151	0.21331272	0.11836622	0.04691242	0.029599711	0.020915765	0.022317564	0.020469986	0.037113894	0.06556795	0.13438796
a20	0.041377474	0.19783095	0.08570105	0.28892812	0.14894491	0.050048318	0.03249279	0.026046915	0.028604595	0.02121456	0.02553411	0.024437796	0.028838402
a31	0.054392885	0.18985958	0.103442855	0.18183237	0.12659419	0.06500397	0.03773503	0.019543398	0.016822094	0.01923934	0.034128103	0.05561887	0.09578732
a0	0.03680399	0.22619306	0.07430925	0.23634356	0.10924033	0.056558564	0.042380776	0.03462034	0.03435407	0.03340002	0.037560966	0.03776462	0.040470418
a31	0.04070125	0.18865891	0.063801765	0.19802232	0.089200854	0.048384294	0.03851247	0.032434337	0.032598753	0.033902057	0.044818796	0.07258357	0.116380684
a46	0.032093067	0.21130905	0.07466019	0.21841961	0.10670983	0.053313892	0.03796585	0.031325366	0.039919067	0.033380166	0.061668865	0.050210886	0.04902409
a33	0.03028041	0.12566307	0.04484964	0.12901363	0.058768496	0.03418769	0.028180012	0.02366396	0.025729744	0.030217176	0.054582607	0.1593744	0.25548914
</S>	0.047722545	0.114177756	0.05640255	0.119205765	0.06574058	0.05035134	0.046776123	0.044131845	0.04540482	0.04735098	0.059260406	0.11458922	0.18888606
