 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
a31	0.27734026	0.011726453	0.026272286	0.004202022	0.0055602915	0.014445589	0.0043710037	0.020206038	0.008955282	0.01097467	0.018392121	0.081748724	0.5158053
a39	0.018634135	0.0021046377	0.0019140878	0.00016063015	0.0004757268	0.00025483934	0.00046700303	0.0008982758	0.0030554004	0.08322086	0.36096132	0.48752207	0.04033104
a31	0.0020255488	0.0003730628	0.019726008	0.00048677006	0.35314327	3.760687e-07	0.46079415	0.0036874816	0.09624417	0.058151152	0.0025715078	0.002689746	0.000106679945
a18	0.0317103	7.424464e-05	0.0017860049	0.0006499507	0.023073826	6.1474093e-06	0.017307434	0.0002744227	0.0055974484	0.0568904	0.5623351	0.25566635	0.04462841
a37	0.097919896	0.005564966	0.009009976	0.047777664	0.75228995	2.174888e-05	0.0505323	0.0015673201	0.0038062022	0.011144398	0.013185093	0.0029840386	0.0041963924
a11	0.053774048	0.024349438	0.020859132	0.025036443	0.06313761	0.00093512365	0.017549431	0.010026238	0.004888969	0.062039807	0.5381558	0.15123028	0.02801773
a18	0.0088046435	0.004101731	0.008752558	0.006031339	0.018577425	0.00028548992	0.0044848346	0.0043014186	0.0017885619	0.047806557	0.7750023	0.10249594	0.017567175
a31	0.00618319	0.0018517817	0.009226093	0.0021350617	0.009866674	0.0002052289	0.005719195	0.0040057423	0.0014900784	0.04589128	0.7445818	0.13087307	0.03797078
a18	0.22859491	0.00773303	0.08672572	0.008097895	0.046908543	0.00021023401	0.07118714	0.0024935747	0.04282447	0.032571714	0.02714294	0.059118737	0.3863911
a46	0.22282903	0.007769728	0.09711507	0.013139837	0.051668406	0.0016493493	0.020426258	0.004509984	0.01816522	0.05355149	0.0515434	0.18672155	0.2709106
a31	0.24197745	0.04316161	0.15476458	0.034549806	0.07677105	0.001830472	0.026268195	0.028749032	0.053752795	0.17364128	0.04126982	0.0981384	0.025125526
