 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a38	0.22142118	0.007001921	0.0028230865	0.0035165858	0.0048648017	0.0048764884	0.008115123	0.016840812	0.0026299406	0.003743036	0.035226695	0.09306684	0.5958735
a31	0.014821323	0.14448538	0.011577784	0.02221772	0.23102152	0.06463102	0.027192296	0.38021767	0.007941874	0.018841904	0.07365554	0.0029878325	0.00040812176
a21	0.02082963	0.0012194918	0.0053019845	0.006533483	0.06661954	0.13850088	0.0048365397	0.55404764	0.031519677	0.017876998	0.112258226	0.017085418	0.02337052
a24	0.006161424	0.0014553793	0.0016491318	0.024334984	0.01706844	0.090644054	0.001069556	0.7705384	0.024126321	0.0032539796	0.059522234	5.296251e-05	0.00012317688
a31	0.019788342	0.02119714	0.09632013	0.20025353	0.09430142	0.1156309	0.0017941111	0.11417199	0.042879548	0.007582468	0.22553019	0.024084443	0.036465816
a17	0.011119952	0.004451921	0.00062327535	0.004206373	0.016219564	0.0043859426	0.0016048459	0.01733932	0.00011203314	0.0020797919	0.9361345	0.0005978672	0.0011245774
a31	0.008531214	0.0078032757	0.0020039342	0.005292786	0.013332	0.0023706881	0.0014899609	0.0066813226	0.0017164293	0.027145894	0.88465554	0.008945566	0.030031534
a20	0.4249438	0.01963487	0.0054728854	0.02397042	0.16802917	0.025560267	0.0013207715	0.06836473	0.0006224798	0.004134974	0.15077302	0.043951787	0.06322089
a13	0.22558588	0.06584247	0.00703478	0.060588244	0.10391112	0.020667832	0.0014300299	0.09571107	0.0005828787	0.0045002582	0.27647954	0.04329842	0.094367534
a17	0.06677588	0.017281745	0.0021752482	0.015833443	0.033430073	0.016434528	0.0083195465	0.043431345	0.0017773003	0.010666639	0.73041785	0.018648341	0.034808073
a8	0.053602338	0.0060099503	0.00037857046	0.0016166803	0.0021098338	0.0019040685	0.018551804	0.03795321	0.0049630087	0.043559797	0.8218464	0.005667658	0.001836583
a31	0.09195315	0.00645426	0.00046275376	0.001182213	0.0013931679	0.0024887924	0.02891677	0.124853574	0.015014797	0.06557159	0.65609795	0.0048415796	0.00076926744
a39	0.025443627	0.010743836	0.0032003042	0.026381096	0.04551008	0.041751526	0.007084291	0.7476518	0.0065023554	0.007122566	0.072929926	0.0033189536	0.0023595765
a31	0.091139175	0.035924632	0.023981456	0.06832078	0.088246524	0.07882422	0.012720043	0.32322335	0.011393933	0.023546066	0.20808414	0.021275425	0.013320274
a37	0.071164116	0.043477282	0.04095257	0.10224419	0.27340576	0.10436742	0.022047844	0.06497475	0.01709513	0.038454283	0.1835773	0.017149767	0.021089625
a8	0.044093672	0.046077754	0.045938402	0.13661805	0.18017046	0.09135907	0.0067070452	0.03658256	0.008196965	0.024832157	0.33627352	0.028928867	0.014221502
a31	0.055954184	0.11480857	0.096166305	0.23441772	0.11743436	0.0669103	0.0082254885	0.07657737	0.016569706	0.028560346	0.16170697	0.017097056	0.005571656
a8	0.07482429	0.09597115	0.09157684	0.117346816	0.22476709	0.101896495	0.04317483	0.022928536	0.012028248	0.026255025	0.15665554	0.013399375	0.019175861
a23	0.02574252	0.040904604	0.02994592	0.056513473	0.124264516	0.033484276	0.0046284175	0.010458528	0.008189711	0.031046668	0.5761714	0.0380828	0.020567145
a8	0.011681822	0.048214484	0.059878133	0.23938762	0.21309574	0.06939099	0.003677756	0.017775659	0.006798343	0.024092384	0.277578	0.017397368	0.011031727
a20	0.015032604	0.092702664	0.115100205	0.25064692	0.22888619	0.10900587	0.00780152	0.047297522	0.009193682	0.026200406	0.089340225	0.0054667587	0.003325415
a31	0.019419145	0.059897605	0.0673122	0.18101299	0.32900295	0.12540533	0.007815232	0.025797043	0.008482949	0.026770703	0.13530381	0.008027451	0.005752586
a28	0.011135343	0.078899726	0.085141554	0.20782948	0.40003526	0.11592853	0.008895752	0.016661381	0.005876538	0.010436971	0.047577336	0.005698931	0.0058831773
a31	0.015222533	0.073239155	0.07244252	0.17050453	0.3555328	0.10005604	0.008015931	0.017151983	0.007899952	0.02249307	0.14195058	0.008458487	0.0070324363
a46	0.038236592	0.20814912	0.16970825	0.15683179	0.19445126	0.088641986	0.029718315	0.01822207	0.015348913	0.016621888	0.027498687	0.01715083	0.019420246
a38	0.014434259	0.07068486	0.048133247	0.04414563	0.050544333	0.020960584	0.0074206027	0.007709821	0.0075798463	0.018406603	0.6084407	0.05105768	0.0504819
a13	0.015388487	0.093491316	0.064306825	0.17855974	0.2860111	0.08686238	0.014944677	0.031452328	0.016306425	0.026200926	0.1384717	0.02387588	0.024128217
a31	0.014138347	0.11485327	0.08263047	0.18838836	0.32069972	0.10869736	0.013726429	0.035013173	0.0122508295	0.018120062	0.06705494	0.012246319	0.012180581
a17	0.034872063	0.26350656	0.13812493	0.11433891	0.16403179	0.06279612	0.03220092	0.030773608	0.02796763	0.029727241	0.041601125	0.029550016	0.030509036
a31	0.030095913	0.20849226	0.10572003	0.095862314	0.14514825	0.052172553	0.026311075	0.027650874	0.02531581	0.031562153	0.14993866	0.048983537	0.05274648
a35	0.038398743	0.2870898	0.17108127	0.12466443	0.109013766	0.06190731	0.032865867	0.026474586	0.02533794	0.0265225	0.029204426	0.030084211	0.037355166
a8	0.029813683	0.19028977	0.0900224	0.06915619	0.061911568	0.03773622	0.025442889	0.025449295	0.025047287	0.030089036	0.21382613	0.0948607	0.10635472
a31	0.042800307	0.10740517	0.07310077	0.11243863	0.17953323	0.073369525	0.042250708	0.048513535	0.044369325	0.049357843	0.09522761	0.064422294	0.06721115
</S>	0.050714124	0.26305237	0.118172795	0.08868476	0.0812065	0.059102938	0.04685828	0.044070777	0.043615364	0.045538384	0.047986876	0.050335206	0.060661674
