 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
a39	0.003686184	0.20452337	0.016307322	0.0010474091	0.0016008411	0.003877712	0.001933032	0.002216562	0.007413278	0.0068924543	0.002202444	0.0009456022	0.0092427945	0.024900913	0.110858805	0.03650022	0.5658511
a31	1.3471098e-05	0.0005319492	0.0037738173	2.5595546e-06	7.153736e-06	1.2273507e-05	0.0007845147	0.0027283672	0.023234759	0.104368225	0.59505	0.13658972	0.013332405	0.07667952	0.027166238	0.014920967	0.0008040655
a20	3.984973e-06	7.6713127e-07	2.4210074e-05	2.23038e-06	6.248655e-08	1.3674596e-05	0.0013069832	0.0031322772	0.04954019	0.08816897	0.41776922	0.34399647	0.007857459	0.05133714	0.011377564	0.015428441	0.010040369
a31	1.419788e-06	1.5441761e-05	0.00023797211	8.954444e-06	4.804597e-08	9.733644e-07	0.0005313789	0.016331442	0.12672888	0.34637308	0.2257948	0.20548384	0.011263516	0.059199665	0.0012108791	0.005665329	0.0011523773
a21	6.398332e-06	3.9368565e-06	0.00014969359	3.0403207e-05	3.414374e-08	6.012964e-06	0.00021279603	0.022161184	0.027438795	0.092085354	0.00895801	0.053165305	0.018754013	0.28627685	0.24968036	0.1728046	0.06826628
a31	9.787225e-07	5.911976e-05	0.00097295875	0.0003187218	5.8778202e-08	3.370925e-06	0.009934263	0.00303134	0.023877924	0.052852765	0.068841025	0.08415641	0.008019947	0.2606282	0.089562416	0.38309827	0.01464229
a13	1.797812e-05	0.00034195944	0.0037328063	0.00018649762	1.14173375e-07	4.909129e-05	0.0033051884	0.10132842	0.13503233	0.24092267	0.0131999	0.005201946	0.016487999	0.028486222	0.07351894	0.37003472	0.008153162
a8	5.6185456e-07	0.00016802075	0.0006324085	7.341361e-05	3.6785895e-08	3.504138e-06	0.0042940276	0.0011254151	0.0022378168	0.0034669256	0.0019991098	0.0034884503	0.0017911114	0.016356105	0.12068134	0.84108067	0.0026010363
a24	3.2350266e-07	0.00016438068	0.0007153297	2.87387e-05	5.637622e-08	2.7315396e-06	0.00069794164	0.00039812314	0.0018202538	0.002769692	0.0019118687	0.006407834	0.006263267	0.02518632	0.30650976	0.6380358	0.009087609
a8	3.8397984e-06	0.0007793269	0.0013081974	1.2945845e-05	7.2424257e-07	1.206301e-05	0.00018274177	9.7287644e-05	0.0007544737	0.0008230214	0.0006937968	0.0047367234	0.025644792	0.008813666	0.48756713	0.44176835	0.026800955
a31	1.5093177e-05	0.0030645863	0.004516906	1.4764354e-05	3.6429824e-06	2.8894523e-05	0.00010456718	8.66775e-05	0.00072916824	0.0007215645	0.0012966255	0.009646771	0.043863952	0.012849849	0.4685458	0.42400026	0.03051092
a29	5.6330373e-05	0.0034579344	0.0015601477	3.24655e-05	1.836882e-06	1.3975148e-05	0.0006005695	0.0016179369	0.11095289	0.30387092	0.019260865	0.031172605	0.12038202	0.20279023	0.13799602	0.059105106	0.007128128
a31	0.0001766786	0.00925958	0.0028867666	0.00023125747	3.497504e-05	0.00014254861	0.00061126804	0.012993392	0.027795527	0.13540135	0.00776332	0.0076533477	0.13848203	0.40477076	0.20395005	0.028539307	0.019307788
a37	0.0012953994	0.02230224	0.0066253482	0.00034664155	0.0009784661	0.0033334494	0.0064698113	0.009608251	0.21139607	0.29731756	0.046552707	0.037970908	0.03650105	0.07775885	0.121469475	0.10654589	0.013527883
a8	0.0011893818	0.03102176	0.0059605017	0.0013129396	0.0010739842	0.0025570313	0.0044426937	0.023462055	0.046774637	0.06049977	0.019246865	0.013930481	0.0797536	0.33201873	0.32152566	0.03574876	0.019481134
a31	0.00021944373	0.006624254	0.0037553748	0.0018975675	4.4779303e-05	0.000520438	0.001155982	0.05112882	0.05283268	0.19236211	0.006392331	0.009565681	0.27910292	0.26433352	0.09456317	0.03171326	0.003787674
a1	0.004849261	0.034498632	0.0149162775	0.0017237492	0.0042785276	0.019344563	0.014046583	0.015282506	0.28823024	0.21682295	0.045308515	0.023295574	0.021032555	0.082524315	0.072612606	0.11824739	0.022985779
a31	0.0051576705	0.13002348	0.018887434	0.00464427	0.0045356215	0.0054852455	0.005340936	0.030484036	0.06823898	0.051194686	0.031032912	0.0076193735	0.018384358	0.16134778	0.28947505	0.10951038	0.058637816
a17	0.019915855	0.07657657	0.038323045	0.006201605	0.018646976	0.07260821	0.030812234	0.017636294	0.18326859	0.12341889	0.04880788	0.016806278	0.014503401	0.05840157	0.06526621	0.16677408	0.04203235
a31	0.009676845	0.12509024	0.030059531	0.013864032	0.013034987	0.018880509	0.008111582	0.067166135	0.1631195	0.08856195	0.035225764	0.018668089	0.03556772	0.14105512	0.15987542	0.051808797	0.020233817
a17	0.021334104	0.08038134	0.03308182	0.01063499	0.021660853	0.10302956	0.023225144	0.019220196	0.16537975	0.109036975	0.037676133	0.016833426	0.019290933	0.06843327	0.08812618	0.124921404	0.057733856
a31	0.012938128	0.12429343	0.037531517	0.023482997	0.02209152	0.032204825	0.008232701	0.06785485	0.19721678	0.08827755	0.030250693	0.02274171	0.027538368	0.10214586	0.1236156	0.051194135	0.028389344
a20	0.024452126	0.07367886	0.03225022	0.014341936	0.026963856	0.12556691	0.021176087	0.022319825	0.16247645	0.100632556	0.034128185	0.017740523	0.022230519	0.06281205	0.09200315	0.09858832	0.0686384
a31	0.016100537	0.17909731	0.053046796	0.036096334	0.032517467	0.035768326	0.008317968	0.06454117	0.17476243	0.06922513	0.026100675	0.019834014	0.019821685	0.06861479	0.106438205	0.05207299	0.03764416
a20	0.029332241	0.06369783	0.034802087	0.020077387	0.038076647	0.16254583	0.01969176	0.026799621	0.15991351	0.0895922	0.030365169	0.02085362	0.026179008	0.056491304	0.08203226	0.07142014	0.068129435
a28	0.01684779	0.17785895	0.06055514	0.05864931	0.047212772	0.038323652	0.009575698	0.059726264	0.15096968	0.061250485	0.025235051	0.02376635	0.021224363	0.06059558	0.09505534	0.049251173	0.043902345
a13	0.016239185	0.13819824	0.030489443	0.014897196	0.018387653	0.076665364	0.010617709	0.020984985	0.14558274	0.07280619	0.021223765	0.013647561	0.029711835	0.07844392	0.1507712	0.08454691	0.0767861
a39	0.0077259135	0.22116272	0.036511153	0.012252468	0.008768126	0.012503972	0.009578465	0.07953305	0.09199567	0.056856297	0.036612827	0.019520584	0.05317004	0.15031786	0.14204419	0.05166034	0.009786385
a20	0.0035190277	0.06798676	0.036021784	0.0063809417	0.0017222193	0.011570623	0.00838463	0.03328936	0.027396614	0.028309004	0.0185774	0.01371422	0.31147856	0.24518208	0.15024774	0.03380231	0.0024167362
a37	0.0024365587	0.04810771	0.10249852	0.0046306513	0.00061754434	0.008539844	0.0032248327	0.012823566	0.0078585595	0.009603254	0.006491011	0.010379315	0.2727172	0.3855981	0.104374684	0.01893296	0.0011657181
a23	0.0031781283	0.058322784	0.11628209	0.006181107	0.00072246784	0.01007477	0.0044047507	0.026796453	0.021538578	0.035063136	0.010964484	0.012016227	0.3189968	0.30664137	0.049738377	0.018375158	0.0007033574
a37	0.0060291877	0.058557533	0.08838012	0.004822665	0.0008611931	0.0077271285	0.0058893645	0.02089124	0.018763686	0.028954262	0.019884435	0.015243193	0.2091334	0.3314702	0.13357516	0.04647561	0.0033416583
a31	0.0016372887	0.060629915	0.08893309	0.014932535	0.00052599376	0.009105956	0.0023362	0.045065053	0.046686985	0.1178545	0.0119526265	0.014134281	0.32534093	0.20467146	0.033988867	0.020771192	0.0014331576
a28	0.0114354035	0.18167977	0.03306502	0.023358854	0.01690114	0.020363465	0.014280398	0.13631475	0.17393005	0.11950333	0.06308371	0.0376059	0.020943256	0.063582115	0.03491936	0.045235317	0.0037981952
a31	0.005561909	0.19529259	0.03709756	0.0258035	0.012088092	0.016986832	0.0155319	0.084961705	0.0709504	0.05767896	0.046608567	0.049796686	0.077643365	0.12509051	0.078811936	0.09216474	0.007930816
a8	0.042698912	0.12758924	0.09088041	0.12061419	0.10557646	0.098764226	0.015854158	0.06270524	0.093239345	0.04097614	0.0213547	0.018773668	0.02430207	0.03804317	0.043960482	0.02262749	0.032040086
a31	0.01189397	0.2597279	0.044794496	0.0667655	0.037705783	0.023859248	0.008843166	0.049669027	0.08899719	0.04376351	0.026988156	0.021156192	0.013746813	0.054957215	0.091594875	0.13019325	0.025343744
a28	0.028924933	0.06957443	0.064580426	0.12645873	0.10117576	0.10891386	0.016497284	0.035098914	0.055060796	0.037354548	0.018798565	0.034039672	0.05447685	0.06466585	0.08368079	0.028720098	0.07197847
a24	0.018658772	0.13226591	0.044800468	0.14818533	0.05922918	0.029665515	0.018866511	0.052351583	0.12077061	0.06457533	0.038390465	0.034117714	0.02397763	0.048793506	0.059557702	0.07044004	0.035353735
a31	0.012505582	0.084361784	0.03283765	0.10152747	0.041628506	0.022028167	0.02593029	0.10634469	0.16917768	0.11459193	0.07252521	0.06597817	0.028959954	0.038858913	0.03133355	0.032362975	0.019047506
a20	0.034226976	0.08864385	0.073193446	0.11366756	0.101144895	0.12064016	0.015659347	0.04285784	0.06601438	0.03852671	0.018756375	0.027919583	0.043642994	0.051190518	0.0726161	0.025206266	0.066093
a35	0.015282314	0.27434796	0.046481233	0.09842817	0.04497028	0.019026224	0.010902256	0.026908765	0.054857977	0.02889721	0.022996191	0.01793591	0.011804731	0.036277723	0.10104236	0.11863604	0.07120467
a31	0.011721115	0.02840545	0.017794536	0.058360506	0.019420294	0.017548254	0.042458534	0.11520971	0.18826933	0.15209743	0.10731028	0.10123007	0.041354287	0.032743145	0.023224391	0.023826757	0.019025972
a23	0.026242526	0.058995366	0.056719165	0.15766071	0.097783096	0.08020561	0.018995171	0.030907158	0.047406007	0.03677169	0.020893374	0.03872813	0.060927782	0.06849876	0.09025073	0.030560367	0.07845428
