 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	0.047445077	0.006962574	0.007347817	0.0026472507	0.0040520956	0.002549004	0.0019502445	0.0024846052	0.002227929	0.0018916521	0.0018131462	0.0023719168	0.0077063674	0.14156921	0.7669811
a31	0.0010533211	0.0030445768	0.012189456	2.6152322e-05	0.0060459925	1.5878788e-05	0.0010064912	1.2429087e-05	0.02756185	0.74177825	0.00032990138	0.16657522	0.025315292	0.014446618	0.00059851416
a8	0.00030199368	5.201949e-06	9.279577e-05	2.1594229e-08	0.0005336087	2.6090122e-08	0.0020307205	8.0178177e-07	0.11951739	0.30470222	0.009089526	0.38958853	0.09772539	0.009781382	0.06663043
a31	0.0035876322	0.00030309803	0.005439299	3.9492113e-07	0.02131562	2.2811967e-07	0.11574814	3.700245e-05	0.13680188	0.2607323	0.043771528	0.35789457	0.024552466	0.02656528	0.0032505086
a20	0.012788636	0.00020350286	0.0010597632	4.021076e-08	0.0007511927	8.410375e-09	0.00019666238	7.210768e-07	0.030478584	0.04331242	0.0019281923	0.3927013	0.10980332	0.33475325	0.072022445
a31	0.0009614818	0.002474909	0.012433817	2.0129398e-06	0.008395628	6.4043576e-07	0.004964999	3.1243276e-06	0.059714288	0.2863581	0.00044119728	0.3907487	0.17249118	0.058373358	0.0026365665
a13	0.045389596	0.016362308	0.026017921	3.5283367e-07	0.003371518	9.801641e-08	0.0026031293	1.8378936e-05	0.03471661	0.05632237	0.0042948397	0.2350014	0.14770003	0.4203925	0.00780898
a18	0.0055529363	0.00939454	0.02054082	8.888599e-07	0.0020309899	1.3192033e-07	0.0004923292	1.3287114e-06	0.0067282803	0.019628808	0.0002035593	0.3933422	0.40429267	0.13674116	0.0010493656
a31	0.010232198	0.031292398	0.140723	2.6922355e-06	0.0051931655	5.3144873e-07	0.00056956947	6.119502e-06	0.0027032099	0.00880451	0.0008015031	0.14455521	0.5401733	0.112412855	0.00252974
a20	0.013082629	0.0073396973	0.008290438	7.553833e-06	0.0016699259	5.0476447e-06	0.0005946496	5.949647e-05	0.10130739	0.13882302	0.007133472	0.07414203	0.08022875	0.27693588	0.29037997
a39	0.0061788997	0.014034111	0.020171994	0.00010313945	0.0025238534	8.413005e-05	0.0013350757	0.00046988725	0.04804	0.060752347	0.0020662167	0.06146789	0.07994279	0.2911944	0.41163525
a13	0.016154725	0.020230783	0.013586245	0.000244683	0.0029339471	9.759549e-05	0.003242582	0.0036514574	0.17189246	0.060428727	0.019936746	0.060815968	0.34433305	0.18720797	0.09524306
a31	0.0038219786	0.013319702	0.0070353886	0.00035938952	0.0010779337	9.9414334e-05	0.0005702467	0.00035361532	0.018078357	0.016812757	0.0015404607	0.061705276	0.7940234	0.07852948	0.0026725868
a18	0.007129782	0.0074824872	0.02042009	0.0018023336	0.006131199	0.0014887309	0.0049341833	0.0034529031	0.18579914	0.15273948	0.004947235	0.07928329	0.17635858	0.1776594	0.17037112
a31	0.024674976	0.036940143	0.066055834	0.0056605255	0.030526593	0.0053385673	0.024627347	0.012128868	0.15638524	0.12707871	0.0075238207	0.070701905	0.14065957	0.073753186	0.21794467
a37	0.041636907	0.032413002	0.034089778	0.02083469	0.024327667	0.020682136	0.02403278	0.025413807	0.06713037	0.062316317	0.03201754	0.06994715	0.24917424	0.088845134	0.20713846
a18	0.031744886	0.05192958	0.06927031	0.021398207	0.036851343	0.021035785	0.03569092	0.035198554	0.222206	0.12029464	0.01583068	0.053158924	0.1655947	0.022530682	0.09726477
a31	0.01710984	0.0654495	0.08913678	0.005639902	0.038022954	0.0052561043	0.037783224	0.04301815	0.2062476	0.17972499	0.023901684	0.07945428	0.13233903	0.019281814	0.057634078
a20	0.052400198	0.060518634	0.05347448	0.035446282	0.039828777	0.035103418	0.039453533	0.04143505	0.09314515	0.070186116	0.036768563	0.050535712	0.15445313	0.05497236	0.18227859
a31	0.03719113	0.08462042	0.07617876	0.024753047	0.036603153	0.024018032	0.03851931	0.0325882	0.21641828	0.09309686	0.009640368	0.063641	0.17790915	0.015380104	0.069442295
a29	0.092984974	0.060737032	0.055557232	0.05266498	0.045506164	0.052362192	0.05410241	0.062168244	0.098046064	0.066027716	0.03845989	0.024029603	0.070772976	0.05533599	0.17124456
a31	0.056711804	0.09636612	0.081780806	0.07812321	0.041766923	0.0765777	0.06393634	0.07907999	0.20767039	0.053196605	0.012830265	0.026948601	0.0564948	0.012988191	0.055528197
a11	0.11894129	0.068863936	0.054208137	0.07215805	0.040872816	0.07140191	0.061358653	0.07517661	0.10221553	0.04994202	0.029076133	0.021914143	0.048749115	0.053394597	0.1317271
a31	0.06903792	0.097260706	0.08224173	0.079983726	0.050778437	0.078987986	0.071144566	0.09022897	0.17293249	0.04990212	0.017579647	0.019387802	0.038448118	0.015301833	0.06678392
a20	0.094416365	0.05916692	0.050226573	0.053643644	0.042224325	0.05326427	0.05299977	0.059662823	0.08632857	0.054198496	0.03226349	0.021491177	0.056546703	0.05405623	0.22951068
a13	0.056080047	0.10829276	0.059589736	0.11970717	0.033399284	0.115356885	0.057751838	0.080161676	0.10787386	0.03303398	0.0134640895	0.033339582	0.060496286	0.0193197	0.10213311
a20	0.0897886	0.08693667	0.065332495	0.0853715	0.04769164	0.08451235	0.06956784	0.09011613	0.09214484	0.037787467	0.022419613	0.01830408	0.03629815	0.032309007	0.14141957
a31	0.050729312	0.104741834	0.056814138	0.12280364	0.03156079	0.117350265	0.05357286	0.078897275	0.112183556	0.036238015	0.014052135	0.034473322	0.059557058	0.020127028	0.10689878
a20	0.08683124	0.077262305	0.04301575	0.13349271	0.029757291	0.12894607	0.055762365	0.08716361	0.062692925	0.03219722	0.024114281	0.025547458	0.04169611	0.058101922	0.113418765
a46	0.046184316	0.0695258	0.045911342	0.17530401	0.03608093	0.15986352	0.048592683	0.07372945	0.062061317	0.03832219	0.02860695	0.03849596	0.048153326	0.03244215	0.09672605
a31	0.04847079	0.06477787	0.04918088	0.16951916	0.03974388	0.15345657	0.050628938	0.078707375	0.07340995	0.047212787	0.035762824	0.037095502	0.041876663	0.039954953	0.070201814
a46	0.067090325	0.08074598	0.04419564	0.18267538	0.032397434	0.17311463	0.055687875	0.0937635	0.050139096	0.030152664	0.026135752	0.025479333	0.033409584	0.04566244	0.059350368
a31	0.045510255	0.061956484	0.044433124	0.1582567	0.03841657	0.14277625	0.04773948	0.0696448	0.05049724	0.03800211	0.033787724	0.04599958	0.056939006	0.038345117	0.12769559
a15	0.06187584	0.056863915	0.035003185	0.15567784	0.029326359	0.1428948	0.04265935	0.066727996	0.048001997	0.039679397	0.034992773	0.038358003	0.055080976	0.083882004	0.108975604
a31	0.04163252	0.054547127	0.04001126	0.1286711	0.036394693	0.11570115	0.042923607	0.055951126	0.04167065	0.03475105	0.03174123	0.055404745	0.07283914	0.043302856	0.20445783
a22	0.062018607	0.052805655	0.033682678	0.14617951	0.029025098	0.13334392	0.040742364	0.061113723	0.04832889	0.042335145	0.037167594	0.041500553	0.06037282	0.09427102	0.117112465
a31	0.04048838	0.049774688	0.039759904	0.100393176	0.037552632	0.09070425	0.041630927	0.04968543	0.042125758	0.037091848	0.033693757	0.06366085	0.08522501	0.047988243	0.24022514
a46	0.06013391	0.042596947	0.031051798	0.11072646	0.028815996	0.09962441	0.036293466	0.049123235	0.04909869	0.04941502	0.04371953	0.050786983	0.07608573	0.120241046	0.1522868
a31	0.054784674	0.059862755	0.055922348	0.08971854	0.053588312	0.08389401	0.056005392	0.06293157	0.063359134	0.056653786	0.052413277	0.061413527	0.068200916	0.056308948	0.124942824
a18	0.05966421	0.039875455	0.031419188	0.092953674	0.030146172	0.08363856	0.035790723	0.044247434	0.050084237	0.053119913	0.04681409	0.05540437	0.08258188	0.13103445	0.1632256
a31	0.059264325	0.062424272	0.061441593	0.08137142	0.05896733	0.07766485	0.060592372	0.06752429	0.07303958	0.06480966	0.05945805	0.06144124	0.064431384	0.06022517	0.08734443
a18	0.058882456	0.038838618	0.03230384	0.08078021	0.03155865	0.07312096	0.036064632	0.042332564	0.050688837	0.055066623	0.048720393	0.058069054	0.085840635	0.13498628	0.17274626
a24	0.058077518	0.062012393	0.059572387	0.088401034	0.056950614	0.08330097	0.05911612	0.06597559	0.07018553	0.06205842	0.056624483	0.06025438	0.06400541	0.059099097	0.09436608
a31	0.052914213	0.07605359	0.042916752	0.18257117	0.03226447	0.17099203	0.051689144	0.09583847	0.04647529	0.02839233	0.026037574	0.028426684	0.036116857	0.034407906	0.09490348
a41	0.048877623	0.062501594	0.04436036	0.1659556	0.03885167	0.14980432	0.048682235	0.067994595	0.04768212	0.037929747	0.034850404	0.042396735	0.050233897	0.044052765	0.115826294
a31	0.044732615	0.06249329	0.04049851	0.16370565	0.03434246	0.14863777	0.04512286	0.06459558	0.043194313	0.03206936	0.02833087	0.042173117	0.053538848	0.039006807	0.15755795
