 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a23	0.0064293304	0.033874977	0.0028730666	0.004401289	0.002470077	0.008045399	0.0019605472	0.0024575063	0.0064983102	0.008945894	0.011781291	0.001926121	0.09366178	0.100770295	0.07419049	0.6397136
a31	0.00544129	0.00016221307	0.005443844	0.00039505068	0.030071761	0.0076930537	0.0046127224	0.0014674036	0.02262433	0.011268698	0.04756569	0.34711438	0.22283898	0.24894053	0.04420781	0.00015225144
a37	2.4607565e-05	2.9988658e-07	0.00023854371	4.4798153e-06	0.00056238717	1.6716835e-05	0.00026339845	0.03731304	0.28780112	0.23517548	0.3945034	0.024059206	0.00873913	0.004510725	0.0054930397	0.0012944023
a31	0.0005880962	4.2095643e-08	0.0016037871	6.5243637e-07	0.0010237172	3.9121907e-05	0.00052994495	0.008239267	0.33962944	0.20899531	0.42565855	0.009320088	0.0035218569	0.00030424577	0.00047625706	6.969361e-05
a24	2.7090917e-05	2.0273862e-06	4.946921e-05	8.0132656e-07	0.0017247681	7.0352646e-05	0.00015324655	0.0019924461	0.0033771687	0.0032290572	0.019748475	0.11737721	0.36521772	0.27039498	0.20443012	0.012205042
a46	0.0014088906	8.2641947e-07	0.008774032	1.5870432e-05	0.01830822	0.0034956532	0.0029767493	0.050727203	0.074684136	0.008738217	0.15105428	0.27696058	0.12752903	0.1251853	0.14513098	0.0050100028
a31	0.0014137507	9.204163e-07	0.014570916	3.059241e-05	0.06495283	0.025799712	0.005337022	0.022607008	0.057756964	0.033873565	0.28110737	0.053878937	0.13206883	0.1811668	0.11300718	0.012427636
a39	0.002726407	1.221066e-06	0.0014895548	3.9697993e-06	0.0005912232	3.8559177e-05	0.00023458815	0.0075561525	0.020191954	0.00454989	0.10862824	0.23165816	0.15117034	0.31396472	0.13952594	0.017669104
a8	0.0020127317	8.290946e-07	0.0027285225	1.6295122e-05	0.0030800449	0.00032840387	0.00071786804	0.020742843	0.01476211	0.0038828438	0.041300684	0.21305403	0.23463246	0.3882011	0.06452649	0.010012737
a3	0.0015224008	1.2530296e-06	0.005969505	3.5266996e-05	0.028409611	0.01091146	0.004812187	0.01276651	0.010021638	0.007832722	0.040180832	0.03199777	0.3045426	0.38159496	0.1323657	0.027035536
a31	0.007336423	3.3901354e-06	0.02533305	0.0002300129	0.05204525	0.017492143	0.008015993	0.006371858	0.0060065	0.0121009955	0.022448078	0.028245728	0.10037449	0.27035353	0.3422577	0.10138484
a10	0.0005941049	1.0167228e-05	0.00015780453	8.388063e-06	0.000115718576	2.6588352e-05	9.7812204e-05	0.011273997	0.058086686	0.03077406	0.11870665	0.21419702	0.10839196	0.37841246	0.047771968	0.03137462
a3	0.0005691402	0.00011274377	0.0011036184	0.0002902263	0.0022711805	0.00047419663	0.0007604289	0.0035323338	0.035989314	0.017836845	0.028448937	0.089602895	0.5350804	0.21834318	0.0550157	0.010568948
a39	0.000488907	5.8484097e-06	6.9347574e-05	3.7788217e-05	0.0006837608	0.00049568445	0.00017987855	0.0007206827	0.0024720158	0.001139754	0.004893	0.16182317	0.20714138	0.38884372	0.22966897	0.0013361017
a31	0.0004933457	8.842132e-06	6.0158265e-05	4.3074968e-05	0.0007193187	0.00087407266	0.00012813145	0.00024892416	0.00082124805	0.0007658777	0.002643794	0.13607672	0.13365841	0.40407312	0.3183812	0.0010037496
a27	0.00094934227	0.00015927193	0.0005097441	0.00013027048	0.00066557387	0.00020267173	0.000611139	0.015988206	0.18728499	0.13800906	0.22150956	0.0862437	0.09311197	0.18877567	0.042834263	0.023014499
a7	0.0017056311	0.0009214274	0.0048973453	0.0011288315	0.008047759	0.0018323339	0.00408211	0.004450009	0.022609403	0.013190087	0.030901622	0.06799138	0.44996062	0.31441444	0.06252905	0.011337929
a31	0.0012862599	8.624503e-05	0.00025621848	0.00021376746	0.0014764125	0.0009382466	0.0006787687	0.000824951	0.0028184615	0.00090831454	0.006036251	0.19728494	0.27621058	0.4189657	0.09131776	0.0006970954
a20	0.002449439	0.00094533217	0.0014854189	0.0009966888	0.0017490266	0.001103697	0.0016110573	0.02951305	0.18969975	0.1964356	0.18230395	0.07171251	0.08469565	0.1523824	0.05530843	0.027608009
a3	0.007428319	0.0061884243	0.009696952	0.004264407	0.013739916	0.005211067	0.010770071	0.010022433	0.033693746	0.02830023	0.052620675	0.04201933	0.26159298	0.3852663	0.09359936	0.035585787
a20	0.0029192904	0.00073085347	0.004778397	0.0024389606	0.009605885	0.00450357	0.0048805205	0.0030794153	0.008364159	0.0035776251	0.01487831	0.17920442	0.42457324	0.29182076	0.04124627	0.0033983581
a28	0.0029355988	0.00020721568	0.00040516807	0.00024135478	0.0014936171	0.0012208512	0.00094903517	0.00068935414	0.0022258565	0.0008801398	0.007723114	0.18259789	0.36601305	0.37693515	0.0548321	0.0006504956
a29	0.0017804318	0.00018919325	0.00016747275	0.00018329998	0.0010873965	0.0010368107	0.00040928807	0.0002219081	0.00078219443	0.00056284684	0.0044383826	0.13085163	0.19411343	0.57111126	0.09272824	0.0003361925
a31	0.0022175792	0.00014692772	0.00015092758	0.0001701512	0.00086683186	0.0008516676	0.00022753769	0.00010093601	0.00044914414	0.00059273513	0.0030862205	0.11548248	0.14040937	0.60429704	0.13057771	0.00037267368
a28	0.004660278	0.0017932531	0.002427864	0.00079005124	0.005576708	0.00445467	0.008738872	0.007337634	0.04203264	0.017701322	0.09263285	0.077483535	0.62067896	0.08901434	0.021274185	0.0034028143
a46	0.0046884143	0.0038156619	0.003945797	0.0017577932	0.0074563394	0.0087641915	0.007836393	0.002300523	0.006000818	0.0042076483	0.039440688	0.061465017	0.62939215	0.18049283	0.03307546	0.005360264
a20	0.0061147893	0.0019344735	0.0015340906	0.00097072753	0.0050100493	0.006709214	0.0057435352	0.0013379761	0.0035080907	0.0029131672	0.044066556	0.12602995	0.5045517	0.24780808	0.040502816	0.0012648135
a31	0.0064065377	0.0014446301	0.0011901009	0.00064310327	0.004544874	0.006349944	0.0048708725	0.0009739385	0.0029978482	0.0033577061	0.04594917	0.19093102	0.4135794	0.26645228	0.049575362	0.00073321664
a37	0.009146917	0.004458455	0.0043700365	0.0018313873	0.013614772	0.011170992	0.019792795	0.0073741167	0.025487632	0.012358135	0.119050354	0.14551508	0.50056773	0.089860834	0.03277465	0.0026260996
a27	0.00809691	0.010866403	0.010297214	0.0030388732	0.019745259	0.020293605	0.024331665	0.0062754876	0.011297483	0.007849486	0.071537524	0.10890976	0.5606967	0.09588402	0.03226054	0.008619083
a11	0.010005598	0.00623497	0.004814493	0.002107155	0.013939729	0.015585664	0.018339511	0.004081038	0.0076424726	0.005027845	0.077963255	0.14852846	0.50369924	0.13727771	0.04144469	0.0033081542
a31	0.008848993	0.0038984409	0.0025584672	0.0016174999	0.009743718	0.011309445	0.009311257	0.0020829588	0.0055675134	0.0044742627	0.05905067	0.18303314	0.4456794	0.2047217	0.046752855	0.001349742
a20	0.011387358	0.010349162	0.017502936	0.0045417068	0.03422049	0.021910304	0.04249125	0.012985834	0.031013409	0.016497305	0.11533577	0.1437891	0.44060263	0.05931889	0.029822689	0.008231125
a3	0.0073289145	0.03261431	0.034660786	0.007861368	0.051607296	0.027711099	0.03197044	0.008228435	0.013325813	0.014779704	0.053945	0.09454578	0.36897287	0.123184465	0.05753017	0.071733594
a18	0.013929293	0.009574166	0.01069689	0.004913003	0.0275112	0.021636667	0.029497622	0.0073354067	0.012044662	0.0065085976	0.0800654	0.15969351	0.47019547	0.10583904	0.03495811	0.005600925
a0	0.0149154235	0.0072278525	0.0076948674	0.0032858525	0.023697859	0.017543633	0.02951804	0.007509529	0.014688663	0.007243869	0.090685725	0.18034081	0.44935116	0.10596312	0.036779612	0.003553989
a31	0.014405679	0.0095729055	0.012511717	0.0042390884	0.024901988	0.02049904	0.029486964	0.0075853253	0.014288735	0.0077869194	0.078250386	0.13682412	0.48353913	0.10912587	0.03860391	0.008378241
a13	0.014591248	0.014067103	0.035130266	0.009818473	0.053461	0.03361777	0.040756717	0.011465369	0.021423887	0.014210923	0.07322139	0.15179351	0.42389196	0.065583795	0.025268992	0.011697683
a31	0.011978003	0.019966926	0.047888942	0.011016063	0.067834124	0.039344165	0.041752912	0.0111982515	0.016467068	0.01335672	0.05253746	0.1326047	0.4131828	0.070810236	0.026300604	0.023761023
a13	0.020655017	0.040976148	0.10236454	0.031804457	0.17758873	0.043071415	0.0800617	0.038907852	0.068847366	0.07745561	0.07782212	0.07217523	0.09787311	0.032345627	0.014040435	0.024010653
a31	0.009301631	0.023740498	0.100254044	0.022485627	0.16093564	0.032026496	0.045163397	0.028559161	0.039002698	0.042599477	0.063603915	0.10186973	0.15053475	0.06742662	0.0384458	0.07405055
a37	0.050461676	0.064301744	0.06906166	0.066462204	0.07826383	0.058054227	0.044609975	0.029565133	0.10445547	0.2128507	0.06203661	0.013258434	0.06600476	0.030097865	0.013682694	0.036833026
a11	0.0243011	0.041708846	0.07021598	0.051090173	0.105288714	0.03375322	0.03200125	0.028632328	0.059626773	0.09075191	0.08871375	0.028390985	0.052826893	0.10301816	0.09262571	0.09705425
a24	0.020570124	0.04855698	0.09897767	0.05182012	0.17883372	0.03875156	0.05197543	0.05303625	0.085420474	0.10991431	0.10127346	0.030971373	0.029621996	0.02269227	0.02430141	0.053282842
a18	0.01721127	0.034378927	0.12833321	0.03708106	0.22523353	0.04205924	0.07226135	0.042682886	0.05463485	0.05868758	0.073243774	0.07326362	0.061787657	0.029509628	0.019208582	0.030422797
a20	0.019605072	0.041712817	0.13258	0.040325634	0.23690861	0.04580654	0.07852185	0.04713043	0.058758453	0.06378499	0.07575564	0.054877546	0.04350911	0.019681279	0.013839509	0.027202547
a31	0.019701522	0.03758533	0.098475486	0.042072702	0.17473976	0.03553936	0.053710595	0.042748455	0.064167164	0.07586423	0.09008722	0.06359426	0.059331223	0.05292986	0.03984017	0.049612727
</S>	0.036449455	0.07505279	0.0965977	0.09176037	0.13273004	0.052528173	0.03812693	0.038465194	0.08136406	0.15988024	0.09346601	0.019681955	0.02298036	0.018052498	0.017493945	0.025370268
