 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
a31	0.16898078	0.11608065	0.20180039	0.060134273	0.073083915	0.016697379	0.056319967	0.0112837115	0.024474535	0.009376139	0.010916022	0.015557911	0.077235	0.15805934
a23	0.006547103	0.009895754	0.03659485	0.0039648297	0.018382637	0.010080254	0.0065343874	0.06287315	0.70665133	0.049948487	0.013977213	0.014320133	0.0452931	0.014936779
a31	7.800203e-05	0.12465991	0.34381288	0.1254858	0.059142597	0.0014715979	0.20737566	0.03511218	0.086075194	0.014906745	0.00054697983	0.0002349959	0.00082303747	0.0002744196
a7	0.0042764735	0.008566034	0.05084622	0.0076545426	0.06537457	0.005221361	0.05822581	0.058857534	0.21348281	0.0018144704	0.008657163	0.27208313	0.13881443	0.106125474
a10	0.009988391	0.016463306	0.18743002	0.037680123	0.13283637	0.00047119605	0.058877554	0.021043329	0.43000156	0.06286474	0.010587569	0.021947255	0.007428095	0.0023804512
a38	0.00037772133	0.000581203	0.0048238756	0.015365814	0.22086178	0.0028245712	0.020058582	0.1875921	0.35517678	0.005027114	0.0044311145	0.061106388	0.092217214	0.029555684
a10	0.001673965	0.0057548177	0.0074964263	0.015176971	0.3800055	0.00386765	0.12108962	0.119304076	0.22711885	0.0022795643	0.0057048136	0.025083018	0.064744174	0.020700587
a11	0.003858711	0.032698836	0.019149384	0.011464691	0.3394646	0.0021378659	0.3395321	0.07549217	0.107486404	0.002687798	0.0036303916	0.016706498	0.024048595	0.021641899
a31	0.011353501	0.12222309	0.07726503	0.006997463	0.1980362	0.0027077103	0.3061041	0.047490653	0.15288165	0.006805524	0.005120056	0.033130948	0.018284041	0.011600077
a13	0.031925153	0.16764414	0.20438534	0.011449599	0.062490292	0.004442704	0.14379413	0.028357718	0.23220047	0.041305758	0.007917514	0.043231275	0.01584671	0.005009116
a31	0.016415115	0.21901117	0.24064027	0.014555412	0.036216464	0.0022230109	0.20750418	0.013005093	0.0872828	0.1492577	0.008046337	0.0036482885	0.0015874973	0.0006066221
a0	0.0012514492	0.22058763	0.35292152	0.016680645	0.002390437	8.18955e-05	0.35224736	0.0018522457	0.0026578791	0.04257318	0.0063686166	0.00010445466	9.752451e-05	0.00018522942
a31	0.00012877016	0.20566575	0.51458406	0.012592921	0.0016570416	0.00023098792	0.23219973	0.0032296972	0.0023793431	0.016852042	0.008122378	0.00028544563	0.0008498183	0.0012219797
a39	0.0016169471	0.15275128	0.39895028	0.007913617	0.0061464612	0.0012808046	0.1192577	0.023229133	0.044774987	0.12615371	0.078835584	0.01999202	0.010738804	0.008358637
a31	0.00068012945	0.1317475	0.3338717	0.019766355	0.008917776	0.0023179387	0.18619356	0.045618076	0.02503763	0.06040509	0.07342425	0.020179445	0.055849273	0.03599132
a17	0.004105909	0.09442833	0.1854779	0.029383551	0.031759504	0.00988502	0.08069415	0.022716723	0.024943536	0.18450758	0.080760665	0.18880884	0.056714922	0.005813365
a20	0.0027133154	0.04577293	0.11699589	0.04397215	0.01709783	0.008641223	0.045529034	0.02622749	0.017279852	0.09801959	0.09871209	0.1208369	0.30570263	0.05249914
a21	0.0011329838	0.061470572	0.16415806	0.02138012	0.0063012587	0.0029490232	0.08674314	0.029774765	0.014775888	0.14249793	0.34668413	0.031521443	0.065972574	0.02463805
a31	0.0005197741	0.03887464	0.10511408	0.010871363	0.0026002738	0.0017839527	0.07235942	0.03821665	0.018194027	0.36930218	0.31280127	0.009629766	0.013830176	0.005902434
a18	0.0050636376	0.05151962	0.09186275	0.057184417	0.02840201	0.02469375	0.048567988	0.03562342	0.01942198	0.15301679	0.13929309	0.19672944	0.137763	0.010858108
a46	0.00311053	0.018163482	0.04719937	0.041272588	0.013071839	0.008514042	0.015754841	0.020273807	0.015416087	0.10131201	0.16051987	0.14638293	0.35329548	0.05571308
a31	0.0013213971	0.011570789	0.031736795	0.016023992	0.0037535485	0.0027704765	0.019419566	0.016501648	0.010728677	0.14359055	0.58768404	0.04634972	0.087718405	0.020830419
a38	0.010655649	0.039160352	0.05804373	0.105068326	0.043770604	0.038031317	0.036404543	0.04051657	0.02047203	0.07420622	0.09304704	0.28408843	0.14341076	0.013124458
a3	0.0028933773	0.009949785	0.023592468	0.034593426	0.011554485	0.005888849	0.007145909	0.010618536	0.009927984	0.065497965	0.14219153	0.15922965	0.46127212	0.05564394
a21	0.0010343873	0.0040008263	0.009832505	0.0067110714	0.00190582	0.0019087301	0.0108176535	0.010102605	0.007978173	0.14210598	0.70409745	0.04326529	0.04908092	0.007158588
a8	0.0008291137	0.008103651	0.023710985	0.009366948	0.0021096135	0.0021196364	0.022058321	0.022278955	0.013379713	0.2168754	0.6158481	0.025634263	0.030580468	0.0071048
a28	0.0014554788	0.02128758	0.0669854	0.02178874	0.004754206	0.004176801	0.038161885	0.039023228	0.01996117	0.18140298	0.48684487	0.03625721	0.05976094	0.018139528
a31	0.0014896592	0.023593154	0.08182136	0.022261286	0.0045949626	0.004401579	0.06250875	0.06128265	0.0334112	0.18275042	0.40883845	0.03635811	0.058427148	0.018261235
a28	0.006871054	0.014837274	0.02722509	0.03877341	0.011525213	0.012817906	0.033542283	0.029198958	0.020293072	0.11407557	0.24433443	0.20493636	0.22540076	0.01616859
a31	0.006240176	0.015848462	0.03163871	0.046618287	0.012656503	0.012704101	0.02037169	0.023129854	0.017342238	0.10839469	0.1921209	0.19564052	0.29103243	0.02626145
a3	0.030181352	0.04531855	0.05447278	0.17151062	0.050796885	0.054362036	0.044097167	0.052484274	0.036167502	0.055799358	0.07463803	0.15505308	0.13982199	0.03529641
a30	0.0068725115	0.010440485	0.015104228	0.038397867	0.01562938	0.010290351	0.009551261	0.011855466	0.010819425	0.037156343	0.092701435	0.20446946	0.48651075	0.050201047
a35	0.011841883	0.0153878005	0.019673752	0.03852257	0.017974796	0.0148494225	0.015111227	0.016792165	0.015985193	0.0466164	0.111596175	0.23460563	0.39819863	0.04284433
a8	0.025423812	0.028253892	0.031828627	0.046528272	0.028974602	0.028514296	0.034765545	0.032953672	0.030138189	0.056739476	0.119022325	0.23645912	0.2614525	0.03894566
a31	0.018106453	0.022163006	0.026706371	0.048851725	0.022639045	0.022254419	0.0247636	0.025328863	0.02275025	0.056631066	0.13110931	0.25035647	0.29627654	0.032062866
a0	0.041765336	0.046126164	0.04953772	0.08063342	0.04698159	0.047865655	0.05148976	0.050939023	0.045912348	0.06291462	0.09640253	0.16905496	0.16286471	0.04751219
a46	0.028043747	0.0331575	0.037434887	0.07474026	0.035973735	0.03417697	0.033106506	0.035406154	0.03186914	0.053651035	0.0968444	0.20482376	0.2503281	0.050443757
a20	0.030888984	0.033526603	0.036810115	0.057653647	0.040538806	0.033825666	0.033533894	0.035082277	0.034305826	0.04880931	0.08296996	0.17506143	0.27194324	0.08505021
a31	0.03627879	0.038526017	0.041346107	0.055629414	0.04137395	0.038606346	0.0405307	0.040691897	0.03947305	0.05688696	0.095547065	0.18694687	0.2258841	0.062278695
a46	0.04841874	0.051217698	0.053622063	0.07010691	0.051890276	0.05222548	0.060080905	0.057019237	0.052612808	0.06633753	0.0984772	0.14515756	0.13849473	0.054338858
a20	0.029344147	0.034828432	0.039265387	0.08621797	0.04183128	0.035846382	0.03297345	0.03621397	0.032706115	0.048226736	0.0802312	0.16833717	0.25718337	0.076794356
a31	0.026080018	0.02759942	0.030388908	0.038666364	0.0352207	0.026943682	0.027809093	0.02868244	0.02955366	0.044039942	0.08368654	0.18549326	0.32370073	0.092135295
a37	0.05929037	0.061552595	0.063361056	0.083321966	0.062902756	0.06290768	0.06418685	0.06434265	0.061382484	0.06827353	0.0809603	0.10446592	0.09959598	0.06345587
a31	0.04130437	0.044747047	0.047636256	0.07154268	0.048107583	0.04465803	0.04416335	0.04564823	0.043855954	0.058173113	0.087785766	0.1596206	0.19303119	0.06972589
a21	0.06741891	0.06591496	0.0679941	0.09310121	0.07248157	0.06787489	0.065355495	0.0682364	0.067744136	0.06917177	0.069099374	0.08811065	0.070122235	0.067374304
a31	0.044729173	0.046341587	0.04896038	0.06341481	0.056923658	0.046335664	0.04574241	0.047298335	0.047707047	0.054136552	0.07245225	0.11718424	0.18537112	0.12340279
a33	0.0702631	0.054975487	0.059744343	0.09126551	0.080062434	0.057801813	0.053443052	0.061196845	0.06860221	0.07049412	0.06828017	0.14391282	0.05970105	0.06025704
a46	0.02536041	0.026645089	0.030375428	0.047059752	0.049893077	0.025412703	0.024892721	0.02682842	0.02939021	0.032748464	0.055583153	0.11826625	0.3199145	0.18762982
a23	0.04982362	0.050985605	0.052875962	0.05902251	0.056675497	0.05046278	0.054415792	0.05332972	0.05272329	0.060520925	0.0811582	0.12391682	0.15852286	0.09556646
</S>	0.03162936	0.03440388	0.036484554	0.043471504	0.037092905	0.029312642	0.03989588	0.03495686	0.033348564	0.04832008	0.095051974	0.17733608	0.27834728	0.08034847
