 	avete	cucinato	le	verdure	</S>
a20	0.11144841	0.32449254	0.029627983	0.13898419	0.39544687
a31	0.06767458	0.2662386	0.19496533	0.36513913	0.10598232
a37	0.35430425	0.054950066	0.3105222	0.2763271	0.0038963933
a10	0.001033485	0.00051420374	0.027706137	0.8906366	0.08010953
a20	0.0009406334	0.0025149668	0.024600122	0.871453	0.10049133
a28	0.0053932574	0.0051382296	0.007072519	0.95948464	0.02291135
a20	0.006214478	0.054766756	0.01785148	0.8432047	0.077962585
a33	0.0047543477	0.04830469	0.07945176	0.61252254	0.25496656
a8	0.0020955396	0.022251587	0.20100112	0.4025119	0.37213984
</S>	0.0038402956	0.012813065	0.11538436	0.15199539	0.7159669
