 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.465529665	0.24281221	0.14476682	0.03428990038	0.028882068242	0.02839348015	0.03785779327	0.0041978898465	0.00194371197175	0.011326433443
n	0.254661669867	0.141843873	0.441136246667	0.0397118967933	0.030748830414	0.0309134907167	0.0386866179233	0.00427498037217	0.00197315992058	0.016049242481
ì	0.090209286489	0.116359274	0.689988018889	0.0225171452644	0.0202525178047	0.0290768892389	0.0167497611411	0.00167902931406	0.00072418308186	0.0124438814937
c	0.0359299022297	0.166031388	0.576616476296	0.0239986414215	0.0267812332682	0.0437293350796	0.0257647727137	0.00259326620469	0.00132835210562	0.0972265748312
h	0.0228244674766	0.368910196	0.375751012099	0.0229464623738	0.0218916539561	0.0339435771265	0.0261532579712	0.00277643507156	0.00151254249954	0.123290368644
a	0.0163422726589	0.370589771333	0.516288117366	0.0226412506913	0.0089092778187	0.0132220397088	0.00919358555707	0.000982450001853	0.000524524266347	0.0413067746347
d	0.00717172371963	0.128808241778	0.706363305789	0.0763240082304	0.0249731469062	0.0282138028029	0.0113449026857	0.00114501620862	0.000358421790949	0.0152974903649
ò	0.00653656490654	0.057169415926	0.53543735193	0.269168346077	0.0672379589687	0.042714248601	0.0133872546952	0.00123028059621	0.000306146087983	0.0068124368883
n	0.00693072896885	0.0351299279753	0.375258230643	0.420338838692	0.0822552863229	0.0414089072003	0.0115560743651	0.00200127815874	0.00239971358699	0.0227210299628
t	0.0238376149896	0.0530023786584	0.259063388214	0.462233612897	0.0713037387743	0.0454958304001	0.033436861455	0.0147770117196	0.004939763529	0.0319098219876
a	0.0274767322732	0.0553513716528	0.108890641071	0.645394447632	0.0615620995914	0.0300473766667	0.0354844378183	0.0175031072632	0.00349357837663	0.0147961591625
t	0.0118904837011	0.0246590783176	0.0928385206903	0.695384302544	0.0812709065305	0.0351296924222	0.0241577776061	0.0104276801111	0.00353379289251	0.0207076858875
a	0.0070230722337	0.0149409992059	0.0866508706634	0.527143470848	0.263305868843	0.0433550571407	0.023150516702	0.00814172822037	0.00354959524484	0.0227387886392
s	0.0036215762779	0.00793889730197	0.0502837166545	0.464722883616	0.402798849614	0.0377471583802	0.0156650604007	0.00367062295679	0.00146712296228	0.0120841162231
ì	0.0038027753593	0.00704792756732	0.0386308385515	0.375001681205	0.510451449871	0.0416753941267	0.0115676592336	0.00240602975226	0.00079007005976	0.00862619619103
n	0.00541188618643	0.0109061751891	0.0267226978505	0.267492273735	0.600575836624	0.0414179563756	0.0135393771779	0.00545520765075	0.00373562659225	0.0247429895137
n	0.0266706973955	0.0787495327297	0.0225733375168	0.207777914578	0.460667352208	0.0419571804585	0.031800260726	0.0276514992169	0.0267033131974	0.0754489711712
