 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
a	0.452069632	0.106373515	0.4254429655	0.00594300058	0.00227564455	0.00307285074	0.002359918839	0.000901477225	0.000671221225	9.60751383e-05	2.98436168e-05	0.00021352634005	0.000550316985
n	0.161449731333	0.092995315	0.715762205167	0.01304339286	0.00401313898333	0.00478683191333	0.002725792613	0.000977655041667	0.000698263348333	0.0001081390621	3.70288056e-05	0.000227768922683	0.00317471292833
ì	0.056601689711	0.0633734176667	0.847085185056	0.01603247462	0.00415769479444	0.00475841640444	0.00172250313767	0.000768138547222	0.000418627949444	0.0001688120267	3.01063618667e-05	0.000124807881561	0.00475812264278
c	0.0696162565037	0.151487761889	0.604320050352	0.02558245454	0.0327660405981	0.0198255715681	0.00769520537922	0.0501140828491	0.0263357345431	0.00119888071223	0.00218680262729	0.000326629885187	0.00854456121426
h	0.113888025501	0.208127119296	0.349355415451	0.0761791975133	0.0734767285327	0.032057037856	0.00968878845974	0.0710577329497	0.0511640438477	0.00190589223741	0.0030805139991	0.000415312308396	0.00960423267142
e	0.0796707072337	0.110555204299	0.256155558817	0.389679222504	0.0693121461776	0.0221182442853	0.00391564541991	0.0285620538132	0.0333772539342	0.00112695583347	0.0012128837857	0.000198217629799	0.00411595180714
n	0.0289153947112	0.0406738029663	0.0913442652723	0.628629554168	0.125302642059	0.0513109544284	0.00745822573997	0.0107989099344	0.0119961643631	0.00071671616549	0.0005038937579	9.7820076933e-05	0.00225169678571
d	0.0712819051371	0.0197371313221	0.0352020206241	0.488715264723	0.204243560686	0.0811759201428	0.01277893058	0.0268585944781	0.0536642941877	0.00125655545516	0.0028198583193	0.000198960538978	0.0020670119619
i	0.0840387368257	0.011688304574	0.0127066576747	0.509124348241	0.206485440229	0.0628170233809	0.00912670026	0.0311863068794	0.0667360121646	0.00112972282839	0.00349997968977	0.000207551805659	0.00125323528063
s	0.0291164489552	0.00538339239133	0.00687789275823	0.607457762747	0.22947044341	0.068727933127	0.0100873574867	0.0124774994131	0.0232463882902	0.00232132718613	0.00162371787992	0.00042179940122	0.00278808565354
ò	0.0110624954517	0.00331538536378	0.00474576251274	0.405173296916	0.402982771137	0.134138479709	0.0160627898289	0.00635751720437	0.00874258581273	0.00270198163471	0.000995584556307	0.00049327281174	0.00322812201885
n	0.00517681851723	0.00268761162126	0.00577641216425	0.251779008305	0.524895167046	0.170887733236	0.0234372466096	0.00315348283479	0.00329365895358	0.00147926321757	0.000475324081769	0.000299421971913	0.00665887237395
t	0.0120195119724	0.00224617770709	0.00632216398808	0.190420896102	0.457157622349	0.130121157745	0.0277625675365	0.0309686473783	0.129115140418	0.00221988357252	0.00267265712726	0.000557900447304	0.00841568729132
a	0.0134346494841	0.0013544255357	0.00235028304703	0.0728531675007	0.43664429745	0.209353529248	0.0387835438455	0.0452696617928	0.170779970073	0.00193719789084	0.00327676603442	0.000515707414268	0.00344681319044
o	0.00474532202137	0.000796387018567	0.00177015533334	0.0280025121669	0.413648022483	0.404631953083	0.0640366266152	0.0220534871643	0.0570256003697	0.00076609033028	0.00110666109414	0.000180898378923	0.00123631094015
a	0.00188112180712	0.000807631546189	0.00319327781111	0.0136696039223	0.308398680828	0.525316794361	0.112971105538	0.0130036357881	0.0190539778452	0.000574808543427	0.00037706301738	7.71750319743e-05	0.000675164463383
d	0.00122219203571	0.00115871348206	0.00618467477037	0.0107850963074	0.216735736943	0.502014284787	0.233249528513	0.0159376487627	0.00662001677507	0.00180261288114	0.000211336197793	0.000186295220658	0.00389189635446
e	0.00102173947857	0.00137295896069	0.00600599582346	0.00859962600247	0.136092737648	0.381432458262	0.388884842838	0.0652366452542	0.00285068270836	0.00290190296038	0.000196642655931	0.000245819630219	0.00515797121815
r	0.00157950342619	0.00153935655356	0.00567571984115	0.00566520210082	0.068392582216	0.242105286087	0.564869370946	0.0890914217514	0.00217651250279	0.00385123498679	0.000700423378644	0.00197205432007	0.0123813381727
f	0.00844911860873	0.00719923408452	0.00618310448038	0.00964370490027	0.0513784164053	0.126834899696	0.477082348649	0.256025603917	0.0266620408343	0.00615896666226	0.00192361035955	0.00327955947336	0.0191794240576
ò	0.0105277954029	0.00914157922817	0.00317755662679	0.00937555396676	0.0385010635684	0.0715892898987	0.465324817883	0.334298534639	0.0354937107448	0.00739237968742	0.00194060481985	0.00191027680112	0.0113268522625
m	0.00926959966763	0.00608616717606	0.0181988544756	0.00536504065559	0.0186431389561	0.0484871956329	0.622681272628	0.173228171546	0.0154672846149	0.0119606083625	0.00318033617328	0.029532016377	0.0379002636642
m	0.0226171575559	0.00958511162535	0.0234440988819	0.00431944285186	0.0116129623187	0.030174995111	0.421284630876	0.236559693849	0.091627554105	0.0172852847875	0.0167781942911	0.0472867221257	0.0674241112214
u	0.022355007352	0.00878266377512	0.00813575801063	0.00258580891729	0.00883195343957	0.022778854937	0.211379593625	0.327399491283	0.173993478035	0.116762030596	0.0254713507637	0.0248264966752	0.0466974867405
o	0.00778712589733	0.00343461989837	0.00332635103021	0.0019733281391	0.00856420814652	0.0259075806457	0.138252096875	0.215530208428	0.155830387345	0.367300646865	0.0338507775879	0.0130194338584	0.0252232185802
n	0.00449970791244	0.00239818293946	0.0062735590434	0.00331216921303	0.00760732891551	0.0213222468819	0.088867304625	0.091219795476	0.096272974115	0.548917595622	0.0600284958626	0.0298940486195	0.0393865641934
ì	0.00482772030415	0.00371704654649	0.00762029311447	0.00460495440434	0.00670026790517	0.0145943007273	0.0597109632083	0.0415299078253	0.0594093450383	0.598794465207	0.118357253954	0.0390160512065	0.0411173673978
c	0.010077847768	0.0128908911822	0.0231162161382	0.0104544458014	0.0160021213684	0.0232504500091	0.0411348794028	0.0190052756084	0.0447978480128	0.509571455069	0.126841093318	0.0607951004022	0.102062330466
h	0.015294308756	0.0143437892107	0.0273640571561	0.0109978927205	0.0173524931861	0.0238052439197	0.0300600372009	0.0147657308695	0.269960762338	0.282124934023	0.109328303106	0.0627290513007	0.121873388822
a	0.010408788752	0.00548464402023	0.00931923296203	0.00413228342683	0.00705723569203	0.0107109338899	0.0150787121336	0.0144920556232	0.356231559113	0.290876360341	0.151198417702	0.0288181176002	0.096191668274
p	0.00411137895067	0.00282074634008	0.00696454412068	0.00285166047561	0.00485688163068	0.00765048819663	0.0100898658779	0.00784385234107	0.133905102971	0.359867380114	0.125174360234	0.0338724785334	0.299991282758
à	0.00219470145022	0.00256991731336	0.00731672987356	0.00333930209187	0.00426767004356	0.00565361376554	0.00540611692597	0.00433425058036	0.0520519125903	0.344361546705	0.148387101078	0.0881250328445	0.331992138919
r	0.00272743545007	0.00314924670445	0.00959924079119	0.00476264486396	0.00330355048119	0.00416346838851	0.00382439744199	0.00324979519345	0.0290895561968	0.464395452235	0.206614990359	0.116637874282	0.148482354306
o	0.00284401111669	0.00269533803482	0.00910880534706	0.00421241295465	0.00221588159373	0.0032227372295	0.00565129848066	0.00337927119782	0.0200112060656	0.380691700745	0.180159273453	0.265440101427	0.120367951435
n	0.00353748730556	0.00360941121161	0.020203735199	0.00461599615155	0.00324954203124	0.00442294060983	0.00647561036022	0.00330844219927	0.0128441799552	0.265872086915	0.163744221151	0.363039183809	0.145077167145
t	0.00844323426852	0.0035840606372	0.0238804014397	0.00446718404385	0.00324163515708	0.00366656856994	0.00337549342007	0.00325076006642	0.0554438725851	0.215428140305	0.348612740384	0.216761138603	0.109844802048
a	0.00822324593951	0.00175026024573	0.00813255384323	0.00184156712795	0.00215442116569	0.00323898322331	0.00503477707336	0.00411879488881	0.0707900773284	0.092253633435	0.381952573461	0.215850390201	0.204658750349
m	0.0048683904965	0.00347693221524	0.0212107532711	0.00313682316265	0.00284652695523	0.0043750539411	0.00556439789112	0.00291979110294	0.0260612274095	0.065124138145	0.162514231154	0.316930960067	0.380970786783
a	0.0038226889655	0.00445800773841	0.0260214534237	0.00397829052088	0.00325310448508	0.00440694464703	0.00326687106371	0.00163585780765	0.0103426265698	0.048211223715	0.0754415350513	0.426595423356	0.388565998928
m	0.00261530092183	0.00368635034614	0.0198837738079	0.00376141764029	0.00375822792836	0.00546048668234	0.00282503675457	0.00137789950255	0.00494305348993	0.033443033905	0.0435824900171	0.579574131119	0.295088799643
è	0.00224849734061	0.00322595434871	0.0175627297026	0.00344778331343	0.00339823094279	0.00485517949411	0.00224387571819	0.00111120930085	0.00267209032998	0.0256936058683	0.0323272410057	0.71262307704	0.188590538214
n	0.00312394681354	0.00320775181624	0.0221459596675	0.00372207287114	0.00255804161426	0.00325166429804	0.00168831790606	0.000926326200283	0.00226968487666	0.0278740298561	0.0407190776686	0.758683309013	0.129829837738
a	0.00316539100451	0.00289185313875	0.0234369711192	0.00351354825705	0.00213869053809	0.00276139093268	0.00164215566869	0.000803662066761	0.00201625249222	0.028138676152	0.0389541725562	0.587530086338	0.303007172579
</S>	0.00182456990225	0.00180706701937	0.0118306624046	0.00202590857852	0.00160362426904	0.00232412856634	0.00187577408434	0.000812420483381	0.00186863559611	0.017176807376	0.0249244762781	0.438668843169	0.49325713629
