 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.470624797	0.50870163	0.01042127725	0.00371015993	0.0042896265195	0.000371784056	0.00034915379115	0.000250543838	0.0012810316335
n	0.181923464533	0.784689946667	0.02094971225	0.00449576031	0.0044225157265	0.000369613743333	0.000359161250383	0.000258980437333	0.00253086267783
ì	0.0630113830443	0.904214655556	0.02510915375	0.00270645567	0.00215711822883	0.000189446465778	0.000142002456794	0.000104961367111	0.00236486282594
c	0.0519472616814	0.746905825185	0.0716585319167	0.01815206579	0.0148244935096	0.00267288151526	0.0028507758156	0.0037257673857	0.0872624422086
h	0.0680335505605	0.561620528395	0.191652203972	0.02777098393	0.0195506845032	0.00551280983842	0.0040990058052	0.0054618869619	0.116298344903
e	0.0443578574535	0.389883051132	0.494216584657	0.0160584178767	0.0076741498944	0.00392485967114	0.0017246891604	0.00235956634263	0.0398008238427
t	0.0158317814512	0.171037805377	0.733496594886	0.0446067098589	0.00873353435813	0.00437309828205	0.00140816364547	0.00154030943621	0.0189720759892
o	0.0064929176504	0.0924770811257	0.785334281629	0.0862860912863	0.0102922806527	0.00453759651402	0.00130334549916	0.00126654274384	0.0120099318987
r	0.00380608478347	0.0471282453752	0.831744943876	0.0981095317621	0.00921368341757	0.00218570052467	0.000609592400387	0.00057237194638	0.00662985586857
ì	0.0110176773612	0.0308823732251	0.750872581292	0.178329103921	0.0215567968059	0.00151231826822	0.000409159433462	0.00035128374446	0.00506867935619
s	0.0147295714537	0.0175497340084	0.681943547097	0.242655007974	0.0267059449353	0.00292820624941	0.00195855426115	0.00175284411049	0.0097765861854
o	0.00745581908457	0.0109434931861	0.473325585699	0.451591632658	0.0371605499784	0.0037198144498	0.00246955847705	0.0022100275495	0.0111235480185
n	0.00521651629486	0.010370558412	0.268671595233	0.632114134219	0.0611430979928	0.0102572918499	0.00209061341568	0.00172745352917	0.00840873129617
t	0.019205012765	0.0125228671373	0.200530402411	0.638974131406	0.0785183026643	0.01892140595	0.0127333433386	0.00923064700972	0.00936385489872
a	0.022396362655	0.0067847402191	0.0825057864703	0.676895280469	0.165429767555	0.01483545215	0.0151791440362	0.0107580916689	0.00521538837957
e	0.008890033385	0.0038730665797	0.0384706811568	0.56334620349	0.361910042518	0.0124416248833	0.00530471610207	0.0036279109753	0.00213575667319
m	0.00519366756167	0.00734268552657	0.0344023527189	0.423338571163	0.496173124173	0.0194041459611	0.00286065276736	0.0024597979451	0.00882505949106
a	0.00439575508722	0.00784806277552	0.0279083374396	0.279247393721	0.633620274724	0.0310880333204	0.00258095725579	0.0020719612917	0.0112392726637
n	0.00555262659574	0.00716786252517	0.0260601713465	0.139235594574	0.745349758241	0.0515176247735	0.00578776618526	0.00376280320723	0.0155658353879
t	0.0342051675319	0.00750441070839	0.0295892831155	0.0872728781913	0.624238652747	0.0871058402578	0.0239863680618	0.0378873517357	0.0682100894626
e	0.042754289444	0.00431847853613	0.0174550760385	0.0551234180638	0.574518567582	0.147004800086	0.0360198770206	0.0464196349119	0.0763858652542
ì	0.016840954848	0.00254582427871	0.00862298801283	0.0343812166879	0.498812329194	0.348334263362	0.0431570150069	0.0171354179706	0.0301699758514
t	0.00747740738267	0.00540726142624	0.0120138123376	0.024098201896	0.311347966398	0.525443997787	0.0591230633356	0.0340284646569	0.0210598059505
s	0.0184629284609	0.00678509360875	0.0144640001125	0.018464839632	0.190559798799	0.409432979262	0.0648031961119	0.109594201552	0.167432967317
e	0.0224681649536	0.00386604480292	0.00975701150417	0.0196515742107	0.132129766266	0.303878223087	0.159368122037	0.111600469517	0.237280659106
r	0.0135075336179	0.00852030506764	0.0149310986347	0.0204202999036	0.116438578755	0.411859544362	0.189665355679	0.073973278839	0.150684036369
e	0.0155080513726	0.0102507012559	0.0169968418782	0.0177346041345	0.0825969029183	0.362523041454	0.321584500226	0.0664998962797	0.106305497456
k	0.0202625337909	0.012810743652	0.0234499336261	0.0185797827115	0.0601742423061	0.253695297151	0.391398316742	0.116750145427	0.102879037819
a	0.0251322402636	0.0152018954173	0.028154922542	0.0225775692372	0.046229571102	0.20790952905	0.398386568914	0.138210762809	0.11819695594
v	0.0197134024879	0.00985481467243	0.0208552448473	0.0231862384124	0.036495438034	0.124572069683	0.378595359638	0.242713918603	0.144013505313
r	0.0195842532293	0.0156261055575	0.0203174819491	0.0175757931375	0.0206957165113	0.0929839122277	0.162752640546	0.329422156201	0.321041905104
è	0.0212196574098	0.0153654354525	0.0152680946497	0.0134992100458	0.0144833271704	0.0553340090759	0.193425354182	0.306404032067	0.365000868368
c	0.0369181144699	0.0533689827508	0.0324612678832	0.0305257483486	0.0162900042235	0.0422552103586	0.211443393727	0.308314917356	0.268422379456
h	0.0547863431566	0.0656885767503	0.0376106872944	0.0342968013162	0.0146838895412	0.0398479571195	0.162956680242	0.381175532452	0.208953559819
i	0.0342902699522	0.0222410600168	0.0140713915648	0.0144277293054	0.00855442564707	0.0276566213732	0.142377795081	0.353362164151	0.383018563273
</S>	0.0178943758261	0.0115189379084	0.0080982024824	0.0105993951527	0.00833050732354	0.0235152756866	0.0954576250405	0.210898062076	0.613687631636
