 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.88597955	0.00564244375	0.00292970354	0.042098028025	0.010790467055	0.0108276317616	0.0157558390206	0.0115352961543	0.0061654750703	0.00626214644563	0.0002570960275	0.000419585765164	0.000516496822335	0.00082021162175
p	0.837397083333	0.01612640325	0.00444892551333	0.071584767675	0.0120138742517	0.0115440099205	0.0183391595735	0.0118976618514	0.00643099965677	0.00633224542854	0.000292149514167	0.000437860697721	0.000531005934112	0.00262383860725
e	0.791469827778	0.06319741775	0.00712548530444	0.101715532558	0.0068209719839	0.00534967294017	0.0112961236245	0.00456118861713	0.00264077848559	0.00221903072151	0.000164913743056	0.00017446695524	0.000197861909037	0.00306673460242
t	0.575241655926	0.18648734925	0.0256153624348	0.165612807519	0.0195105136613	0.00739073928006	0.0121481387415	0.00333671073904	0.00143186546186	0.000864166575837	0.000172709241019	0.00010564753008	8.81534160123e-05	0.00199422193414
ì	0.355250081975	0.373217116417	0.0779172954783	0.147853447506	0.0227537022538	0.00770340936002	0.00986577331383	0.00274090536301	0.000804963419287	0.000375542579646	0.000146111627006	7.340319436e-05	4.60026398041e-05	0.00125228435038
a	0.204181750992	0.371685588806	0.160489831826	0.192304454169	0.0450095807846	0.01032571472	0.00854160383794	0.00498062690434	0.000738135305096	0.000296799677582	7.00688623353e-05	6.02441774533e-05	4.19256957347e-05	0.00127371522246
e	0.0750905951973	0.185416849935	0.152818871609	0.473407744723	0.0796813469282	0.01324330734	0.010949653946	0.00673848593478	0.000839409968365	0.000335629779194	4.40378234451e-05	5.90038521511e-05	4.33799792449e-05	0.00133174617415
s	0.0296124079324	0.079185591645	0.120690431536	0.598151968241	0.103377578976	0.03012413488	0.0218286186487	0.0121229322783	0.00115573145612	0.000339042089731	6.77293104817e-05	6.21527070504e-05	7.49386837483e-05	0.00320676892472
ò	0.0237108309775	0.0539187718817	0.160684753845	0.55708847608	0.115979397659	0.0377625816267	0.0281694522162	0.0155456544261	0.00179639631871	0.000603906573244	9.52016068272e-05	9.88353743501e-05	0.000126090464583	0.00441964374157
z	0.0208690545925	0.0558685706272	0.146240287948	0.490126678693	0.172248513886	0.0462434138756	0.0235106350721	0.0261164668087	0.00226828253957	0.000807963844415	0.000256549405609	0.000311272326783	0.000743499624861	0.0143887931805
u	0.00997699146417	0.0417544955424	0.077376403116	0.362993626231	0.379207171295	0.0527374506252	0.024716022024	0.0295738706029	0.00232720747986	0.000657623318138	0.00029946577687	0.000350964724594	0.000910441224954	0.0171182606635
n	0.00513362885472	0.0218645828475	0.0352092675053	0.28618675541	0.488681633765	0.0697741062084	0.039086674008	0.033248900201	0.00376138909329	0.000677361189379	0.000513885900623	0.000454679190531	0.000628558604985	0.0147785888245
e	0.00319581525157	0.0152057528492	0.0202409087684	0.18112687347	0.586490527922	0.0841074734028	0.0500264480027	0.038306042067	0.0047421109311	0.000902465963126	0.000608615818874	0.000509380300177	0.000545531061662	0.0139920902782
f	0.00235245778386	0.0114164311831	0.0117470401895	0.105233186157	0.629040892641	0.0959575558009	0.0722937906676	0.0483271553557	0.0072282631437	0.00130292438771	0.000806767591625	0.000736281170059	0.000693243200554	0.0128640507627
à	0.00495717802795	0.0120267993944	0.0117252083965	0.079058957719	0.531222724214	0.125872605267	0.139981838223	0.0646085901186	0.0124410610479	0.0021290291959	0.00101754058387	0.00110954085669	0.000879541866851	0.0129693858209
i	0.00548419238265	0.00796444373147	0.0076129561655	0.0364984854397	0.366779244738	0.097553234089	0.360456889408	0.0814647250395	0.0222667226826	0.00420582839863	0.00139135778129	0.00212063045223	0.000966206155617	0.0052350476403
e	0.00202226134755	0.00353450957716	0.00279407011183	0.0157644561799	0.145725464913	0.0519246940297	0.603688043136	0.114796388347	0.0463562075609	0.00597234063288	0.0018304197271	0.00243206721741	0.000937911858539	0.00222113399343
s	0.00113035896252	0.00629492559239	0.00214692589394	0.0138659632266	0.0634760356377	0.0408683950099	0.651183494379	0.134445899449	0.0683067325203	0.00546377521096	0.00331202944237	0.00179351873914	0.00081951272618	0.00689244697781
ò	0.00200786345417	0.00856226119746	0.00287541979798	0.0133240970755	0.0405439772126	0.05244460967	0.510844324793	0.216432999816	0.10677644084	0.0181457939037	0.00697402514746	0.00897473651305	0.00212079224206	0.00997267465927
z	0.00283770461806	0.0182321067325	0.00459395759933	0.00896506369183	0.0272178147375	0.05255110889	0.380205491598	0.309845346605	0.125382793613	0.0258316976346	0.00862795238249	0.013668978171	0.00715918554735	0.0148808072198
u	0.00192227660935	0.0197598888775	0.00416462434644	0.00638613095061	0.0152783883125	0.0316423469633	0.261036723866	0.339756368868	0.231099564538	0.0432883788782	0.0119794544608	0.0106209383903	0.00787836591578	0.0151865679399
n	0.00106819403978	0.0147961742592	0.00275361626215	0.00536473270354	0.00807187117083	0.0164346819878	0.155506007955	0.366927652956	0.318349908179	0.0524480909594	0.0232085728203	0.0114752297968	0.00515965137193	0.0184356238466
f	0.00936148577993	0.12096560942	0.00680340675405	0.00689163100118	0.00672626205694	0.0117927399959	0.112746333985	0.270565247652	0.251531522726	0.0277802233198	0.121428772273	0.0136353749323	0.00452931779064	0.0352420859489
à	0.0118852665766	0.148466919223	0.00700453194468	0.00443126168706	0.00448535015231	0.0059269337653	0.0441064746617	0.194859342551	0.226096820909	0.136234976107	0.149774057424	0.0353111423108	0.00314246876355	0.0282744687163
i	0.0041104198422	0.0498525421577	0.00251296002489	0.00174281323235	0.0020138354441	0.00276795219843	0.0196700273872	0.173678145184	0.283453620303	0.218687455369	0.159959525808	0.0647075124369	0.00546184008785	0.0113813484054
o	0.00152642207407	0.0174556860192	0.000981593068297	0.00112474582745	0.00120143790803	0.00119812994281	0.0128204032957	0.085395024728	0.318722213434	0.178313715123	0.277150291936	0.0880046361456	0.00929305936262	0.0068126049018
g	0.000823769051357	0.00866931213973	0.000901926132766	0.00182082720915	0.00142960606934	0.00119618471427	0.0109988790986	0.0470461949093	0.286150524478	0.163745435041	0.343290473979	0.107032337382	0.0146886284542	0.0122058596339
e	0.000724021397119	0.00602797667991	0.00122077874426	0.00206662300305	0.00252789012311	0.00170580850476	0.00997926603287	0.0448225629698	0.243031541493	0.226882598347	0.290369607993	0.131868159127	0.0183685278181	0.020404629878
l	0.00117570301237	0.01881351436	0.00194897148142	0.00307256626768	0.00335432124104	0.00221954696825	0.0119076606776	0.0439736429899	0.201120140498	0.223012806116	0.264341632664	0.133735873042	0.0160430157727	0.075280579626
à	0.00119450748079	0.02235161213	0.00187195499381	0.00313405319923	0.00248578311368	0.00186799835608	0.0104797376492	0.02735953813	0.127938553166	0.151367662039	0.232423277555	0.284534707681	0.0430916430909	0.0898989558753
o	0.000644688303597	0.00838743828667	0.00084749609127	0.00163116897641	0.00135738043789	0.000872726852027	0.00506906407307	0.0121433409433	0.0602824340553	0.12737214068	0.229913812518	0.418602855894	0.076309617697	0.0565658329584
p	0.000658574817866	0.00839349699556	0.000940174323757	0.00192967199214	0.00153514104596	0.000946511150676	0.00538918112436	0.00853740174777	0.0530993313518	0.08728603356	0.325128657506	0.326993328631	0.077973035899	0.101189459319
r	0.00391992325596	0.0489149489985	0.00420175220792	0.00364522826405	0.00236442381532	0.00133656408356	0.00524914624145	0.00760053438259	0.0488795277839	0.0567903461867	0.356739352502	0.21192604621	0.057801238633	0.190630973106
ò	0.00486671646865	0.0579051371495	0.00499621996931	0.00345646638802	0.00237920610511	0.00119632746119	0.00313503364715	0.00642537326086	0.0301772765946	0.0556827703956	0.259505567501	0.225760678737	0.151516346211	0.192996894369
p	0.00250031227288	0.0313708065332	0.0025833296231	0.00212263109601	0.00168678026837	0.000948939000397	0.00246469578238	0.00578546232029	0.0220199535315	0.0597710711319	0.180617495834	0.251999426246	0.21623285207	0.219896291456
p	0.00489295982429	0.0559271388444	0.00287884704103	0.00224086269867	0.00172502135612	0.000883066133466	0.00236339459413	0.0044926213401	0.0201057611772	0.036446257044	0.280525748611	0.215503862082	0.12163881769	0.250375663819
i	0.0051026718081	0.0525716255148	0.00247260806368	0.00160443993289	0.00177617691871	0.000834589487822	0.00182738646471	0.00572930278003	0.0174435530591	0.037765241348	0.246002472204	0.191213114027	0.122160052897	0.313496754606
f	0.0039330702027	0.0355472377383	0.00711860063789	0.0123859886776	0.0015902179729	0.00135858565261	0.00540933028824	0.00744342192668	0.0206438360197	0.0438821304493	0.147181060068	0.186308831342	0.187350707632	0.339846974869
à	0.00416235026757	0.0304280713794	0.00937746654596	0.0162671392592	0.0018379158243	0.0020276948842	0.00632796066275	0.00687753864223	0.0191452730066	0.0401754601498	0.105482963689	0.177078253781	0.284084089211	0.296727801623
i	0.00240326344252	0.0124810052598	0.00427239093865	0.0064324924864	0.00212502534143	0.00166962597473	0.00366071602092	0.00504535211408	0.0137657843355	0.0315580293833	0.0504745788963	0.10435331926	0.316220356404	0.445538040541
</S>	0.00162541705126	0.0086052966299	0.00258553160433	0.0040756207932	0.00228230167072	0.00123178850736	0.00358596486046	0.00396689940704	0.0128548221677	0.0235952186916	0.0402476704482	0.07043270163	0.268233818202	0.556676950271
