 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
k	0.18868407	0.3027719765	0.104976518	0.1766443615	0.02338742145	0.03799024285	0.055377335325	0.019798636844	0.0059059451	0.0159356972945	0.013322528314	0.0127493544005	0.0105879116955	0.0052281706735	0.0046588652035	0.00072670429875	0.021254263977
a	0.113530707667	0.3780411765	0.100488502667	0.180794935167	0.02349647485	0.0381258556833	0.055570360375	0.019862792258	0.00555239561667	0.0159550221528	0.0133288175027	0.0127634287222	0.010588790186	0.00522826176017	0.00465987383093	0.000726799778117	0.021285780959
n	0.0636596762223	0.525357902167	0.154376520889	0.158742323056	0.0119347269833	0.0158523246278	0.0242133963917	0.00802355586267	0.00384180118889	0.00576176377227	0.0046927284989	0.0047187412294	0.00366097944283	0.00189946927572	0.00167130198341	0.000298756451239	0.011293958953
o	0.0310052754074	0.461929810722	0.305110656963	0.148031153352	0.0080116696711	0.0081582057926	0.0134585788572	0.00403216750922	0.00320101758296	0.00234097076176	0.00180361771897	0.0020226602918	0.00134831185268	0.000786065752573	0.000673467588003	0.00015483913038	0.007931488691
n	0.0248521428025	0.384344836907	0.388402952321	0.150879446784	0.010783339567	0.0063209455142	0.0123534773457	0.00281348672474	0.00277314001432	0.00121460829159	0.000838222125657	0.0011034859126	0.000603420419293	0.000413956608191	0.000336535959534	9.20097434267e-05	0.011873976937
ì	0.0211776229342	0.238876207302	0.534252664107	0.155021669928	0.011866188289	0.00567719344807	0.0119198967819	0.00240574299491	0.00253415647277	0.000836446860863	0.000514838255219	0.000795620391533	0.000354892586064	0.00028804502053	0.000223724712511	7.07711154756e-05	0.0131843028973
s	0.0123447751781	0.161292544101	0.662643281369	0.116141104309	0.0110211885297	0.00637338109269	0.0088230309273	0.00166373095164	0.0109674134256	0.000385076703954	0.000220182565073	0.000376118324511	0.000133220843321	0.000143300274643	9.23530835037e-05	3.40927684919e-05	0.0073451865507
e	0.00698214775937	0.103974017034	0.71523437379	0.12597478477	0.0119732493432	0.0066807724309	0.00778119731743	0.00140526724388	0.0137877495485	0.000232718016151	0.000120559614858	0.00023255354027	5.88353736803e-05	9.4679245181e-05	4.83638782226e-05	2.1737193314e-05	0.00539696289267
t	0.00391072758646	0.0439911670113	0.764618391263	0.15139088159	0.00992927144773	0.00682576054363	0.00694912644748	0.00108622227463	0.0082366815895	0.000168634800217	7.64029714527e-05	0.000142287178857	2.81359744668e-05	5.1613506027e-05	2.22781194622e-05	9.38123225467e-06	0.00256305277332
e	0.00380506046215	0.0220109313371	0.595816787088	0.335611857197	0.0177830083159	0.00832717841454	0.00700807938249	0.00115493772488	0.0064272074365	0.000169319273406	6.53385658176e-05	0.000119483648952	1.86529475889e-05	3.93442454757e-05	1.40367235541e-05	5.55414915156e-06	0.00162323775177
k	0.00584928292072	0.0129187174457	0.376331292363	0.549277565732	0.0246143781053	0.0112213043715	0.0108120826942	0.00159903267496	0.0049155143855	0.000264375997802	9.62811239392e-05	0.000158075392317	3.0891092963e-05	4.03683646252e-05	1.59239652514e-05	5.69161911719e-06	0.00184923551126
o	0.00873650364024	0.0098645566819	0.212310484121	0.679503348577	0.0502941277018	0.0166018524572	0.0131483405647	0.00224176845832	0.00455024377517	0.000377575399267	0.000119575126313	0.000193436157439	3.8220381321e-05	4.66860282084e-05	1.81864453171e-05	6.73318203906e-06	0.00194841973375
l	0.00953059388008	0.00836984076063	0.115271541374	0.748503929526	0.0686033555673	0.0242937108191	0.0152028761882	0.00336275475277	0.00387202280506	0.000595825999756	0.000149644727104	0.000236349375813	3.6605668107e-05	5.60078394028e-05	1.44683170057e-05	6.66666434635e-06	0.00189383260792
à	0.0118193842934	0.0116714515869	0.078900132458	0.738706976509	0.0760289698558	0.046705089273	0.0228890933961	0.00516325435092	0.00387556523502	0.00110607833325	0.000320697329035	0.000486881361938	8.8445153369e-05	7.81858398009e-05	2.44341830019e-05	1.47548874488e-05	0.00212057531597
d	0.0110402416311	0.0120812817623	0.049983722486	0.717957638836	0.102568096619	0.0546607997577	0.0245099927987	0.00762581178364	0.0113119994783	0.00152437361108	0.000441402336345	0.000758556867313	0.000117619239456	0.0001531728666	4.02254666673e-05	3.43197251496e-05	0.00519070921866
r	0.0074090978437	0.0258312394874	0.061214887162	0.531730366279	0.17246225554	0.0586177665859	0.0230654232662	0.0149658355945	0.0790697364928	0.00316995803703	0.00152116158545	0.0036724036891	0.000307059064819	0.00269540701553	0.000355489525556	0.000342774690383	0.0135691160729
o	0.00486052890123	0.0286984092291	0.0589448497207	0.239575810426	0.38433715518	0.127762285529	0.0205046537554	0.0157927763315	0.0933003401643	0.00328107057901	0.00176198798515	0.00435138438637	0.000343516554606	0.00345306737518	0.000442767588852	0.000425887632128	0.0121635176543
k	0.00388405282041	0.014051945143	0.0325901605736	0.161442415142	0.413868678393	0.164548465176	0.0391123639185	0.0142710332438	0.136362148055	0.003886231993	0.00223487815172	0.00348440695212	0.000487662117869	0.00195740739506	0.000322690513284	0.000208612946043	0.0072868668481
e	0.0041063755068	0.00929327904767	0.0224727328912	0.128398192047	0.340824676131	0.242574161725	0.0583357399728	0.0231235750813	0.152530352018	0.00457311866433	0.00245823077724	0.00321830512404	0.000545581564623	0.00146881488602	0.000284562706428	0.000136704698048	0.00565558908303
o	0.0023846497356	0.00377554581589	0.00891352256373	0.046839240449	0.271939082044	0.431273563908	0.147690048658	0.0235022626938	0.055387243106	0.00323375898811	0.00105101806575	0.00119833949135	0.000225205893541	0.000522395394007	0.000100034328009	4.69104379493e-05	0.00191715220801
l	0.00213682397853	0.0025167774053	0.00620495175458	0.026694990583	0.117812150681	0.506964291303	0.255326806219	0.0226238365646	0.0507536291353	0.00471959462937	0.00094046733525	0.00096988794045	0.00017521945118	0.000261026652336	4.82591545363e-05	2.69795342164e-05	0.00182432278267
à	0.00303464372618	0.00317677480177	0.00589207921819	0.0194653245277	0.0799856185603	0.446923283768	0.303794245406	0.0535272205215	0.0566154823784	0.0190406667431	0.00348209247842	0.00170350954682	0.000564119090393	0.000345001144112	0.000110522012845	4.88842804055e-05	0.00229059826089
d	0.00345693744206	0.00401793280059	0.0041927150394	0.0119363750092	0.0608168755201	0.366897611256	0.324909281802	0.0715015518405	0.114238675126	0.0248332349144	0.00463365799281	0.00225622991561	0.000817110863464	0.000457400078037	0.000165397347615	0.000107965420135	0.00476105708696
r	0.00488806384735	0.00952591746686	0.0047900632798	0.00821560726973	0.03474922234	0.240480742419	0.219278306601	0.0475471639468	0.396149235042	0.0133167874381	0.00326066916427	0.0030105217052	0.000596487254488	0.00149187987268	0.000311849949205	0.000400165030045	0.011987249029
o	0.00438007998245	0.00987328459895	0.00417129865993	0.00375377662324	0.01927672028	0.118711267473	0.115818341534	0.242866911316	0.409461968347	0.0451434342794	0.00848609005476	0.00323696823507	0.00111926768483	0.00178203475756	0.000351565049735	0.000438574100348	0.0111283901763
e	0.00175703613415	0.00352457193632	0.00180198511998	0.00242709014108	0.0106169880933	0.0768753811577	0.171937563845	0.417602077105	0.172833172782	0.11060000476	0.0188515733516	0.00301023697836	0.00273918282828	0.000906220839187	0.000230269029912	0.000159211737449	0.00412747593877
m	0.00151491725138	0.00198096093877	0.00188123843999	0.00393447621369	0.0057980390311	0.0650856890526	0.220710594615	0.288990213702	0.268940234261	0.108306968253	0.0199469167839	0.00311667032612	0.00299892284276	0.000829607823062	0.000221792586637	9.5065051483e-05	0.00564772635959
b	0.00275298901713	0.00458128631292	0.00297551828	0.00396829870456	0.00449194647703	0.0507390190175	0.147807462872	0.158066089234	0.511516278087	0.0640080640843	0.0211854202613	0.00653295210871	0.00274738271425	0.00385836656435	0.00105442754555	0.000232417942494	0.0134820977865
ì	0.00244073207238	0.00480593860431	0.00235335091333	0.00171455071819	0.00289508312568	0.0256810649058	0.064273985624	0.256457919745	0.413066205862	0.143928022695	0.0438647940871	0.0103409987029	0.00943307083808	0.00483926982145	0.00142152111518	0.000259350200831	0.0122241533788
k	0.00458497942413	0.0047522403681	0.00177605672444	0.00196083942273	0.00230865740856	0.0149476548686	0.046435863208	0.283061876582	0.382145815121	0.173321050898	0.0481044416957	0.00842376270097	0.0118235390794	0.00255188674048	0.000908679771727	0.000381209620277	0.0125114445763
e	0.00537720428804	0.00477607091603	0.00161068870148	0.00206728767424	0.00217611723619	0.0110553007229	0.0377255019693	0.205347062194	0.371420597174	0.206577126966	0.0846155258986	0.020522409367	0.0303104701598	0.00237469991349	0.00112573349058	0.000429980460092	0.0124882288754
a	0.00210228590935	0.00184481339868	0.000909509943827	0.00124561829141	0.00143478727873	0.00653487654097	0.0191960655564	0.177538014731	0.128698311858	0.382243118989	0.176353621966	0.0354678934557	0.0570808460533	0.0031608480045	0.00138654929686	0.000225188256697	0.00457768917513
p	0.00123684450312	0.00108839326623	0.00116774233128	0.00178175643047	0.00128608149291	0.00517113504699	0.0144945821855	0.0952726422437	0.050206626286	0.476581722996	0.236779807322	0.0348271368186	0.0702225866844	0.00432075453483	0.00161295753229	0.000264628742232	0.00368466105838
ò	0.00100390716771	0.000935847108743	0.00116824363043	0.00170280615682	0.0012427944643	0.003670449649	0.00897018729517	0.0545799997479	0.0226427250953	0.420275134332	0.300823335774	0.0417592042729	0.121464975561	0.00834978651161	0.00651693757743	0.000690265954077	0.00420344401946
t	0.0014374683559	0.00214603188958	0.00133887323014	0.00201358923227	0.00100781235477	0.00292943784967	0.00815781866506	0.0347441822493	0.0262193010318	0.345149731444	0.332736518591	0.050440228091	0.16388263852	0.0101616267039	0.0100407626925	0.00132816438469	0.00626586020649
t	0.00994340595197	0.0114317699632	0.00369738254338	0.00260938511076	0.00273879405159	0.00345200964989	0.00825656328835	0.0338608874164	0.0699253350106	0.271388870481	0.30828467953	0.059512049697	0.127081549507	0.0188694874346	0.0115355147308	0.00367594746156	0.0537363917355
u	0.0119535161173	0.0129942583611	0.00378928593779	0.00164842790359	0.00317910445053	0.00270095481663	0.00442465092945	0.0320555084721	0.0686035891702	0.173376063494	0.25213392651	0.163180251232	0.113581969836	0.0445406058115	0.0367922412436	0.00484268275385	0.0702029635785
k	0.0119515315058	0.0116032891604	0.00369984126926	0.00333045676786	0.00228941491684	0.00377745467221	0.00829353807648	0.025976366824	0.0808467672234	0.134405031165	0.217323698837	0.189734195077	0.144507716612	0.0462271412705	0.0455782014145	0.00530333085128	0.0651520658595
a	0.0121046717186	0.0112209463201	0.00371882129975	0.00391544398929	0.00216286157228	0.00411010719074	0.00939234815883	0.022450173608	0.0846412608178	0.105840943722	0.191725286279	0.208808529692	0.160223525537	0.0553920277568	0.0588509381382	0.00571641835043	0.0597257260532
è	0.00442798892287	0.0040695909567	0.00148829848658	0.00155769461643	0.00130712515743	0.00196349367691	0.00379976783294	0.0163095736027	0.0284420855726	0.071641228574	0.151769742093	0.243180853231	0.199125231846	0.0925177189189	0.146023056046	0.00893038685014	0.0234461564511
c	0.0208834437743	0.0215864329022	0.00583604033886	0.00722154409214	0.0121251760191	0.00579597853897	0.00539555259098	0.0190926896009	0.0112632480809	0.0744170735247	0.148604174031	0.163610147744	0.198662023949	0.0904850013063	0.153976702015	0.01133914895	0.049705610817
h	0.0268695859248	0.0297865123007	0.00948284121295	0.00919022256405	0.016361781173	0.00714278749632	0.00586474758699	0.022687282867	0.029640690027	0.0827685898416	0.17298748801	0.156759012581	0.157935957983	0.0923423637688	0.0911333906717	0.0103755039833	0.078671246939
i	0.00997776890827	0.0126964121536	0.00565392610432	0.00346790132135	0.00684447235767	0.00291334156211	0.00240772915233	0.0157828206223	0.034403195889	0.0702594706139	0.17026152267	0.20369282086	0.154003059328	0.119711737923	0.100567676891	0.0115791059944	0.0757770356463
t	0.0193347505694	0.0200363951045	0.00515175863477	0.00421548837378	0.00485698348589	0.00313897243404	0.00290173138411	0.0114706792074	0.015585780343	0.0584691972046	0.132030519223	0.172931157953	0.136481386443	0.099069842641	0.0891348136303	0.0206719966648	0.204518531882
a	0.0222863102231	0.0224378471348	0.00499186642159	0.00447675851126	0.0039365440953	0.00319311207801	0.00306019365137	0.00719124006913	0.00912272603433	0.0415385887349	0.0966557214077	0.132664213651	0.103492455481	0.120430257547	0.14610256921	0.0481149098883	0.230304687961
s	0.013380959441	0.0162203288116	0.00490080468386	0.00625886622375	0.00307761363177	0.003708503626	0.00494757764046	0.00720799535638	0.00608538276478	0.039587844245	0.0857242718026	0.144819991217	0.144018881827	0.136612880849	0.20942487307	0.0554704419628	0.118552804654
i	0.010413044047	0.0141452366872	0.00485987589462	0.00683476257458	0.00276628711059	0.003854723842	0.00553483302349	0.00698169678546	0.00505576926493	0.0359121927483	0.0750246936009	0.128134717072	0.146385874609	0.13355701195	0.25147035769	0.0874095526543	0.081659381218
m	0.010424927249	0.0152070169791	0.00504049829821	0.00687900369153	0.00305093953686	0.00444249158067	0.00576556015116	0.00693791159515	0.00436401076498	0.0320040779161	0.059857392867	0.116719575691	0.117699412203	0.145080487317	0.279281375897	0.100342086551	0.0869032387393
à	0.0103416308597	0.0155001950464	0.00504879164607	0.00681488938051	0.00298893035895	0.00450753867022	0.00568066246039	0.00578819363172	0.00412171867299	0.025598895972	0.0509579929557	0.0938726445637	0.105594164068	0.136527102439	0.314003531966	0.128149341184	0.0845037999131
d	0.0126041633966	0.0127143990688	0.00434653576202	0.0042465654435	0.00249739013298	0.00286979430007	0.0037387690968	0.00390433764391	0.00391292177566	0.0165791929907	0.0370265649852	0.0757650441879	0.0806969326893	0.14897522748	0.353619097322	0.157340855061	0.0791622303044
i	0.0133253409322	0.0117341650329	0.00407337905734	0.00337153454783	0.00238893819433	0.00237221663336	0.00317991258227	0.0045519498813	0.00387635830522	0.0161993416636	0.0301849483284	0.0695041720626	0.0631282088964	0.139235122493	0.290001359107	0.233028479687	0.109844608435
a	0.00475042869407	0.00423484328763	0.00199659765578	0.00208753474928	0.00132473628144	0.00166671981112	0.00208613874409	0.0035400205271	0.00142941544841	0.0112402326545	0.0162914261095	0.0459961426875	0.0302764476321	0.129490117498	0.247787599702	0.387920879896	0.107880747812
</S>	0.00268522072204	0.00247016754382	0.00184146257789	0.00235817387464	0.00115597424072	0.00189058440556	0.00229234617205	0.00238866361355	0.000819527874205	0.00820285847725	0.0123280660548	0.0329935683438	0.0217742508161	0.130168373749	0.234621109851	0.438101139948	0.103908518906
