 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.474205715	0.50242509	0.0119313857	0.00393472915	0.000246747115	0.0021315162745	0.000975962045	0.004148944833
n	0.177543750333	0.782174483333	0.0172421559	0.00403434435	0.000327520135	0.00297494032483	0.00103470326833	0.0146681352777
è	0.0702779984443	0.859425527778	0.0443057586333	0.00525328168333	0.000323870361667	0.00202061824161	0.000528069229443	0.0178648678926
r	0.0349061268148	0.856467009259	0.0576053952111	0.00498065229444	0.000820922787222	0.00219171421387	0.00305342986315	0.0399747677642
k	0.0177920436049	0.60892795642	0.28726569407	0.0336684406981	0.00128416672907	0.00220243102462	0.00381812632105	0.0450411254947
e	0.00760872560163	0.265690595473	0.65965959469	0.048508023566	0.00108900072636	0.00090145721154	0.00132062774758	0.0152219505549
s	0.00466659540054	0.126817760158	0.824231891563	0.0275409668553	0.00381378225879	0.00278216422051	0.00251300568976	0.00763383653497
e	0.00416161293351	0.069239262386	0.822122547188	0.0759125999518	0.0169110622529	0.00357600282017	0.00293186625325	0.00514504501166
s	0.0045340806445	0.0392378047953	0.810092505729	0.0954118289839	0.0260996314176	0.00582286902006	0.00271665527442	0.0160846373039
e	0.00597986664817	0.0305870315984	0.653374335243	0.230222441995	0.0479364844725	0.00853261784002	0.00277236670814	0.020594888868
s	0.00764388498272	0.0259697305328	0.423057205081	0.305589253998	0.172347928157	0.02649296578	0.00350685005271	0.035392206056
e	0.0110151203276	0.0258861621776	0.28114042836	0.301567911333	0.287757789386	0.0455931485933	0.0042731827509	0.0427662730187
t	0.00981386437587	0.0206827980592	0.140231992787	0.279543997778	0.462463119795	0.0505496075311	0.0042451806503	0.0324694636729
t	0.00495768225862	0.0090891445864	0.0723658142623	0.239617946593	0.595807463265	0.0377459036437	0.00920363808343	0.0312124332243
à	0.00472658471954	0.00525675009547	0.0439314847541	0.272336378864	0.511280821088	0.129005057681	0.0111584278611	0.0223045190748
s	0.00495049860651	0.00492194926516	0.0366145105847	0.165491575288	0.540658473696	0.192905710894	0.0231491621204	0.0313081173583
t	0.00777186080217	0.00357209452172	0.0353302805282	0.149104300763	0.629797981232	0.104888801965	0.0357560133735	0.0337786411194
e	0.00824791383406	0.00345526870724	0.0300667688427	0.213738090254	0.449262630411	0.168691267322	0.0594116871245	0.0671263357065
a	0.00470306601135	0.00462279290241	0.0211393129476	0.157149031751	0.179021791137	0.443357425774	0.106534065708	0.0834724792355
n	0.00634705717045	0.00530168563414	0.0133365724825	0.0607181162503	0.063552538279	0.531545731925	0.257495695236	0.0617025937452
k	0.0118857897235	0.00990094287805	0.0196429163275	0.0280978014168	0.0319557283263	0.322957777308	0.410305158412	0.165253867915
ò	0.0149445555745	0.0112108512927	0.0221201947758	0.0230664424723	0.0220792421088	0.196359945769	0.453934732804	0.256284029305
r	0.0110469451915	0.00683862976423	0.0164956562586	0.0248837094908	0.0289124937029	0.369675185256	0.361138810935	0.181008588768
a	0.0175075767305	0.00631773492141	0.0152861729195	0.0339108804969	0.0298394603676	0.400731261752	0.305510550312	0.190896371923
m	0.0239884322435	0.0072667979738	0.0170856684732	0.0315095591656	0.0131766875892	0.228824547251	0.406301043437	0.271847220641
a	0.0166587140812	0.0096929313246	0.0177020978244	0.0187422687219	0.00660727252973	0.138351369084	0.473748641146	0.318496653547
r	0.0105295013604	0.00879604867487	0.0128928511748	0.012545816374	0.00295691440991	0.058933238028	0.643516663715	0.249828930516
è	0.00811266912013	0.00652410795829	0.00948847662493	0.00764249582467	0.0023026783033	0.0275412043427	0.808326804572	0.130061572839
o	0.00570770328338	0.0056327395861	0.00714479207498	0.00747901650822	0.00219408526777	0.0154552511142	0.768261801524	0.188124680946
</S>	0.00333290400669	0.00350398744305	0.00457501483749	0.00786220675411	0.00167978248389	0.0138445200571	0.709727500762	0.255474160473
