 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.9514758	0.0073071645	0.004774287177	0.0097212551165	0.0200574476913	0.0010590760261	0.0002894368446	0.00531556383785
p	0.942785733333	0.0110190775	0.00605959322567	0.0109259204722	0.0203943963304	0.0011108195087	0.000297665790533	0.00740683961262
e	0.942120911111	0.0322592031667	0.00641973574189	0.00592517612407	0.0073560228768	0.000459695409567	0.000112791975511	0.00534650273754
t	0.783502947037	0.163556954389	0.032571858914	0.0108047575747	0.0030413433256	0.000532366843189	8.16596081703e-05	0.00590814777918
à	0.569221612346	0.36201545813	0.0495007413047	0.0118844779249	0.00141255641853	0.00053156624773	6.74173353901e-05	0.00536621129973
c	0.364920707449	0.315575027043	0.0733135037682	0.0088805817083	0.00210585341618	0.00132073811591	0.00281406003113	0.23106956614
i	0.365408452483	0.226140080014	0.0856458155894	0.00883910346943	0.00234557802539	0.00159692072697	0.00373190246638	0.30629217409
a	0.345056648828	0.215305333338	0.28554397953	0.0341035343898	0.0117785295618	0.00112760856399	0.00128564116146	0.105798744573
k	0.132917618943	0.124210342113	0.58166073651	0.0774566647966	0.0199123001873	0.00174784592133	0.000577025270487	0.0615175093577
è	0.0798822243143	0.0992963650377	0.625040655503	0.130281161599	0.0188543137291	0.00188646040711	0.000334223861496	0.0444246426192
c	0.0951544661048	0.153170538346	0.471274981834	0.1349538972	0.0149659839097	0.00281594796904	0.000896751825165	0.126767453706
c	0.189534556702	0.168377119449	0.259022739278	0.1221154224	0.00852938973657	0.0205604885897	0.0175997912084	0.214260511235
i	0.289334292234	0.11738321315	0.123789946426	0.281363947467	0.00742158934552	0.0252055925299	0.0225124543228	0.132988981678
a	0.213143404411	0.09093175105	0.076714860142	0.525414049156	0.0262238587818	0.00987841277663	0.0077247977076	0.049968856826
u	0.086380192137	0.07844567835	0.0551376833807	0.674774836385	0.0709815895939	0.00815326452554	0.00284437160253	0.0232823334087
s	0.0378201327123	0.0580110891167	0.0375003911269	0.699246788795	0.126550296531	0.0166379638418	0.00267361722084	0.0215596552696
e	0.0208315105708	0.0425192537056	0.0299565973756	0.588013092932	0.263932772177	0.0308883919473	0.00281337380695	0.0210449806899
n	0.0151779315236	0.0521359515685	0.0235543637919	0.430811537644	0.354286617392	0.0597692356491	0.0224551340023	0.0418092111633
d	0.0227855051745	0.137365555189	0.0287237555973	0.285726695881	0.238846282464	0.118023431883	0.0838105780008	0.0847181603878
ì	0.0249324338248	0.13924639163	0.0232013118658	0.175005853627	0.298842470821	0.184405493961	0.0851046196669	0.0692614124626
n	0.0130545010416	0.0788488537767	0.0168309429553	0.155339816209	0.395498740274	0.183368114654	0.095896356889	0.0611626798209
n	0.0240415376805	0.109565777926	0.0216839293184	0.122290780736	0.230446533425	0.190040371551	0.179710058963	0.12222100994
u	0.0251955114602	0.0902353105087	0.0168111296728	0.0598516502453	0.0979986958083	0.41398092385	0.158838880654	0.13708790998
n	0.0110853093867	0.0562597547029	0.0096443884576	0.0394026780818	0.0724651632694	0.455558044617	0.240350367885	0.115234293327
e	0.0110661951289	0.0504550672343	0.00775052848587	0.0319474000273	0.100302427756	0.403782138206	0.302898399295	0.0917978094423
i	0.0112401972096	0.0370590840781	0.00706980116196	0.0235262173424	0.0895221509187	0.525457932735	0.246681243098	0.0594433408141
g	0.0094676359032	0.059668684026	0.00893772538732	0.0182784757808	0.0407235046396	0.448191400912	0.341192764366	0.0735398212714
e	0.0152734129677	0.076645711342	0.0123393874624	0.0200003325936	0.0293527782132	0.366596656971	0.362832164789	0.116959605424
n	0.0145796913559	0.0763348137807	0.0104655291541	0.0163671079979	0.0230517384044	0.277757025657	0.473712068263	0.107732058475
i	0.0128460164853	0.0638052719269	0.00878293571803	0.0130448057993	0.0315269878015	0.210885498552	0.510973119421	0.148135382825
t	0.0121898640618	0.058823841309	0.00827715087268	0.0122627652664	0.0351968322672	0.186549100517	0.525007566474	0.161692860942
ò	0.00870071458727	0.0511130894363	0.00630943125756	0.0090424240888	0.0179392497557	0.0990608145057	0.704943685491	0.102890560314
r	0.00847050739576	0.0418646521454	0.00648615708585	0.0097410070296	0.0120256034186	0.0703038215019	0.76114934183	0.0899588901047
i	0.00535128143192	0.0353928447151	0.00435675482862	0.00759942807653	0.00915238097287	0.0505586071673	0.530633107943	0.356955553368
</S>	0.00373289486596	0.0193932283575	0.00294672511431	0.00497382263827	0.00799438898643	0.0424763735837	0.280431744972	0.638050776684
