 	il	muro	vuole	uno	specchio	</S>
o	0.90043713	0.087876288665	0.00450637941104	0.00577913736645	0.00046472253754	0.000936339073325
t	0.680739306667	0.294365489555	0.00479943979368	0.00818719902215	0.00063517676918	0.0112733534911
ì	0.456136412222	0.518143529852	0.00409495258789	0.00639471840738	0.000434742266393	0.0147956397304
c	0.459569970741	0.506935836617	0.00526085809596	0.00472815563579	0.000427977855464	0.0230772011435
h	0.67034432358	0.296890237872	0.00350728534532	0.00346744401193	0.000498141018488	0.0252925727712
o	0.656753941193	0.316132558291	0.0121311335284	0.00581972713731	0.000464850906163	0.00869782892707
t	0.328617660331	0.32856579343	0.298296337843	0.00943553821244	0.00431362563539	0.030771039589
è	0.13734307471	0.230658935143	0.544104729281	0.0383346559041	0.00693336847846	0.0426251765297
l	0.10046857457	0.212442098381	0.60509340976	0.045578125668	0.00518087475949	0.0312368755099
i	0.16298309319	0.23458400946	0.54472433992	0.0282323955893	0.00416076941983	0.0253153878366
è	0.160125679397	0.240159383153	0.382965343307	0.0798010485298	0.0262837339733	0.110664835279
n	0.0649181564657	0.150777507718	0.356820657769	0.15163225951	0.0916500913244	0.184201345093
a	0.0398651538219	0.178512135906	0.272039625923	0.186939519837	0.110832812108	0.211810748364
n	0.0263767711406	0.173835141969	0.151864103974	0.273126623279	0.128730335703	0.246067009455
j	0.0575127069135	0.0919473869897	0.0868320579913	0.234775034593	0.130179394234	0.398753396485
a	0.0669354376712	0.0384058436632	0.0526941893304	0.197424298364	0.0927056004113	0.551834612162
l	0.0238479979237	0.0461862162211	0.0396197434435	0.206096657788	0.14605076347	0.538198600721
ì	0.00941767246457	0.045267583507	0.0321568652145	0.0944287314293	0.13512000649	0.683609116907
</S>	0.00515168596728	0.0248465639035	0.0174557162073	0.0501845964646	0.073411156245	0.828950258454
