 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
à	0.9699946	0.00325713195	0.00154437532	0.006966382772	0.00807269380725	0.0052089417459	0.00194220712356	0.00149323162235	0.000669458658147	3.48915553e-05	0.00081609813183
r	0.8560351	0.0476308519833	0.00528766564	0.009116011824	0.0107304136024	0.00708739834863	0.00343706304119	0.00193203020745	0.00104386938605	0.0004494782571	0.0572501100439
t	0.65603414	0.130752083994	0.08604517888	0.0299350618413	0.00990873653413	0.00584057111621	0.0030385384804	0.00131133192582	0.00075694262535	0.000619723399033	0.0757576842813
e	0.378255071333	0.437341904665	0.110507663293	0.0350156548004	0.00716789047804	0.0035815177974	0.00141451857647	0.000667356668273	0.00028721354635	0.000261538946691	0.0254997405824
n	0.152896532778	0.750538134888	0.043822004431	0.0191511177868	0.010151375126	0.00385158779113	0.00233356060849	0.000713752459091	0.000399019256683	0.00057335021591	0.0155696254161
a	0.0729836645927	0.852098811629	0.0288092871437	0.0142711090956	0.011130288032	0.00394537975571	0.00264257735783	0.000730662009697	0.000436892176728	0.000678022841103	0.0122732947687
i	0.0296830555309	0.92732783721	0.0238779643812	0.00675209573187	0.00505502600067	0.0015504273439	0.00093244623761	0.000258387719232	0.000152825204076	0.000227243843601	0.00418267315623
v	0.018403754177	0.92397562907	0.0359882524604	0.00971920411062	0.00778450900022	0.00158082701463	0.000489581642537	0.000158691329077	7.43622020253e-05	7.74277903003e-05	0.00174770923541
ò	0.017576579059	0.699834133023	0.188299152487	0.0736848887035	0.0151256030001	0.00318424183821	0.000667903814179	0.000275077886359	0.000108969080675	3.43184607668e-05	0.00120908275847
s	0.0139397596863	0.418514527674	0.413978234162	0.104636476234	0.0211318273334	0.00652771714607	0.00288035963806	0.000640689475453	0.000415534160225	0.00119006936926	0.0161447566862
t	0.00794404114877	0.226207513191	0.657894711387	0.0568785834113	0.0161492910445	0.00627628531536	0.00363770624602	0.000698410425151	0.000513251523408	0.00255792212309	0.0212422027621
e	0.00337643416959	0.0874213140303	0.677850450462	0.199858499137	0.0163732899482	0.00339139810512	0.00169550507201	0.000358583381717	0.000243669536136	0.00184305713326	0.00758774497403
s	0.0134489725899	0.0604082683434	0.534783230154	0.327392333046	0.0299147016494	0.00985862443504	0.00641609754734	0.00239088256724	0.00112816527038	0.00151186003665	0.012746885178
