 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.52444422	0.00930120925	0.030939993	0.424238422515	0.000639661128065	0.003428572342	0.00176730744474	0.00045932001755	0.00478128804235
ò	0.330196776667	0.0959810460833	0.0644664426667	0.483116467505	0.00297028134269	0.00681923624733	0.00208163929491	0.000748866272517	0.0136192290141
t	0.428723192222	0.150683590361	0.0615520022222	0.297485822502	0.00367390754756	0.00603666778244	0.00149143161164	0.00102106219084	0.0493323176714
t	0.549206550741	0.0939670011203	0.121619497074	0.176942907301	0.00161179300252	0.00243345610748	0.000984276749547	0.000822950472947	0.0524115867915
e	0.430229008247	0.274752219707	0.215090725691	0.0603907129003	0.00057241566244	0.00086795781316	0.000332994186682	0.000275188673909	0.0174888251342
è	0.173274519082	0.466280796569	0.284412628564	0.0686294416334	0.000603306262413	0.000518517068387	0.000131629072061	9.80471362297e-05	0.00605114022407
s	0.0978094193607	0.39896373219	0.286192969521	0.164953580544	0.0161740311875	0.00160823445613	0.000775329909354	0.00106010798341	0.032462586618
t	0.0758082484536	0.232771688863	0.474647696507	0.150546944548	0.0209791899825	0.00180060956204	0.000981762868118	0.00137699851547	0.0410868785027
a	0.0344340463845	0.0880012587543	0.788306178836	0.0670380045493	0.0070221666325	0.000657349246013	0.000341085004706	0.000461556453057	0.0137383900642
s	0.0221603910282	0.0470993482514	0.810707512945	0.0945304835164	0.00522584559583	0.00232579433067	0.0032045082519	0.000922251377919	0.0138238639547
e	0.0228026996761	0.0391909710838	0.664523757648	0.246610274505	0.00474194215861	0.00300992419022	0.00416345454063	0.00107982606164	0.0138771483282
o	0.0147380933454	0.0279996477279	0.379476942883	0.565624888168	0.0042951685462	0.00137529731007	0.00142937153354	0.000366038150447	0.0046945784994
G	0.0053861475018	0.0103800581426	0.152852344628	0.823606942723	0.00410089777207	0.00111386633669	0.00060141380118	0.000140717219049	0.00181762291313
i	0.0217780014339	0.0346356549142	0.322434621543	0.617485434241	0.00157318078069	0.00087379353223	0.000316598788727	6.85836973497e-05	0.000834101914377
u	0.0271792239446	0.0432078054047	0.363892615514	0.558029584747	0.00633153006023	0.00079618439741	0.000184571881242	3.10989371166e-05	0.000347335768126
v	0.00974086271487	0.0170088943682	0.134762465171	0.799765464916	0.0348037266867	0.00259148799914	0.000476219383747	3.01279673722e-05	0.000820715942709
à	0.00762939617162	0.0120974442561	0.0561855347237	0.572710299305	0.337459915562	0.011261847333	0.000920041694582	8.54701657907e-05	0.00165000994757
n	0.0136806390572	0.015700054752	0.0240788820412	0.228463762102	0.682752858521	0.0154102037777	0.00423691086486	0.0044733406986	0.0112033104825
n	0.180631288686	0.022241017584	0.0565293731471	0.104840323367	0.509726600174	0.0128676965926	0.00756210262162	0.0212193422329	0.0843822708275
i	0.244565656229	0.038146774528	0.106524921049	0.0897422091223	0.229188250725	0.152716313864	0.00937273020721	0.022831162111	0.106911986609
t	0.098145864243	0.0358880378427	0.086125686683	0.173799436374	0.286900833575	0.204792339288	0.0142419714024	0.0132577100703	0.0868480985363
i	0.0397110442477	0.0218701669476	0.0415897802277	0.156599425458	0.279582927858	0.361915247763	0.0155001458008	0.0103740828901	0.0728571772788
n	0.0197539753492	0.0162704009825	0.0174626586092	0.0657566188193	0.401493532619	0.426108485921	0.0151605856003	0.00525055186337	0.0327432175263
A	0.00967400648307	0.00935823466083	0.00737852880307	0.0295035334731	0.46490795754	0.435719165307	0.0212261822001	0.00306502015446	0.0191673894754
n	0.00939607326102	0.00915526255361	0.00394021660102	0.015923694691	0.380428552513	0.498817948436	0.0413688954	0.0161973112182	0.0247720294585
n	0.086747534087	0.0237859261845	0.0293762988003	0.012087927997	0.325647262171	0.281819116145	0.0426078568	0.0824241157394	0.115503953153
a	0.109290451962	0.0255397655948	0.0376413782001	0.00579391153233	0.127409941057	0.436940212048	0.0334779356	0.0910750612465	0.132831330718
ì	0.0371026201473	0.0094229986316	0.0130497496567	0.00295874342411	0.046252211019	0.768082304016	0.0391525968667	0.0333675507488	0.0506112182393
s	0.0148454962758	0.00900500744387	0.0053029872089	0.0032752877547	0.0428689920063	0.778695534672	0.0704928189556	0.0500316932496	0.0254821887464
t	0.0426499894253	0.022631763148	0.0124418070696	0.00331247903823	0.0414394580021	0.518487288224	0.0734535333185	0.15160160975	0.133982083915
i	0.0498637199651	0.0222185888827	0.0142329702232	0.00194009446608	0.0172050141674	0.426781939408	0.0982246581062	0.17575633825	0.193776707972
n	0.0208335194784	0.0201223414609	0.0085714117744	0.00700060728869	0.0102905862225	0.456343693136	0.170272382702	0.14528156775	0.161283942657
e	0.0132608789928	0.021346659487	0.00699038129147	0.00872228399623	0.0082295103075	0.353957497712	0.294433427567	0.164637515917	0.128421858219
a	0.00701433122093	0.0110535971623	0.00372048706382	0.00606993813208	0.00468243313583	0.270307085904	0.481393355856	0.153139205306	0.062619541073
n	0.00349568429698	0.0085948550541	0.00347282712127	0.00835812061069	0.00423033317861	0.168924414301	0.584283751952	0.179544421769	0.039095577691
k	0.0191591169323	0.0192507026847	0.00607726170709	0.00708863840356	0.0031431893162	0.0801451794337	0.415187078651	0.288755613923	0.16119321223
ò	0.0258042951108	0.0207799917949	0.00592660030236	0.00308042100119	0.00140540986207	0.0459930274779	0.23230950755	0.390664504641	0.274036220743
r	0.0118360785036	0.0107448797316	0.00340259310079	0.00307019473373	0.00151007155402	0.0466324764926	0.365387672517	0.350264638214	0.207151366914
a	0.00792436083453	0.0081686524772	0.00272043500026	0.00315992773124	0.00166289608467	0.0446711928309	0.370211907506	0.363839129405	0.197641505638
m	0.00975438261151	0.0164632144924	0.00291055886675	0.00419421633041	0.00165161102822	0.0340129839436	0.268123902502	0.435800366468	0.227088791879
a	0.0088487347705	0.0196842288308	0.00352374412225	0.00595421511014	0.00255182790941	0.0286081589812	0.212905654167	0.455420948823	0.262502507293
r	0.0057408653235	0.0129026276103	0.00279127254075	0.00468256470338	0.00239752608314	0.0208518507271	0.115103156389	0.621250632941	0.214279555764
è	0.00469724560783	0.00940000900343	0.00249074001358	0.00336946166779	0.00176136727438	0.0103973254424	0.070683344463	0.787288757647	0.109911820255
o	0.00337580833594	0.00518149880114	0.00239607627119	0.00643435198926	0.00168903182479	0.00846516394747	0.055631698821	0.733175999216	0.183650398418
n	0.00360687491198	0.010058738267	0.0024920721904	0.00825277279642	0.00132735157493	0.00732668364916	0.0467344119403	0.726810749739	0.193390335139
t	0.0135871946373	0.0177437557557	0.0042279776968	0.00444677443214	0.000770649591643	0.00442964638305	0.0311827986468	0.753643153246	0.16996803738
a	0.0148642804458	0.0129455024852	0.0037503666756	0.00165471749738	0.000443540750548	0.00334834496102	0.0224065550156	0.519450097749	0.421136579127
</S>	0.0077936710729	0.0071550865926	0.0020005208028	0.00099738272869	0.000467314705274	0.00415630048051	0.0143904722078	0.342123388875	0.620915839563
