 	il	vestito	della	sposa	vuole	bianco	</S>
t	0.961375585	0.0188293895	0.0037407648175	0.005039321203	0.00071527895305	0.00035535270015	0.009944285488
o	0.919133401667	0.0604625015	0.00409835730583	0.00521841044767	0.000726116977683	0.000366080616717	0.009995174876
n	0.774512383889	0.156002297167	0.0232543292686	0.00373890796256	0.000536363465894	0.000230319428906	0.0417254683387
à	0.52139905463	0.386243315722	0.0360384247562	0.00329826969752	0.000472737878631	0.000181430372969	0.0523668235329
b	0.294195721543	0.588807461907	0.0585271165854	0.00374715844251	0.000460934212877	0.00030348266099	0.0539581732643
b	0.162294857181	0.502052783969	0.271706832195	0.00828790408084	0.000614102947626	0.000378296166997	0.0546652598881
e	0.109421613727	0.36056846799	0.502620047398	0.00829786436028	0.000379012265542	0.000170480506832	0.018542566466
t	0.067018121909	0.43025690933	0.481928152466	0.0105567047868	0.000776593438181	0.000975015906777	0.00848856252533
o	0.0475754199697	0.379667329777	0.540639750822	0.0247316855956	0.00097986220606	0.00124662368626	0.00515938887511
a	0.0400697109899	0.191347249926	0.649657396941	0.114579837865	0.00183280596202	0.000436430856087	0.00207658583837
t	0.0202128459966	0.118139994975	0.66024237898	0.194672609288	0.00308553232067	0.000226881505362	0.00341973055946
s	0.0131674343322	0.0677688476583	0.745064206327	0.158638106429	0.00240077984022	0.00144717714512	0.0115134252865
è	0.0142927144441	0.0330123562194	0.580103368776	0.34937694881	0.00812860268007	0.00182518618837	0.0132608105955
k	0.014465116148	0.0861352080731	0.359840939592	0.46961288627	0.0243801158934	0.00775908586946	0.0378066630318
o	0.0271884400493	0.108905286024	0.257685808531	0.47952851209	0.0710529709645	0.0101743676565	0.0454646655773
r	0.0298148748498	0.0731542853413	0.129430648177	0.56005978403	0.148821873655	0.0069835685855	0.0517350097591
à	0.0144295761166	0.0527755401138	0.0700561513923	0.412147961343	0.391383694552	0.00582588119517	0.053381251053
s	0.00871674103887	0.0369842027046	0.0324766691308	0.276597127114	0.578937664851	0.0134401133984	0.052847518151
i	0.0105652906796	0.0362273652349	0.0301796220436	0.232983059038	0.52770535495	0.0961624944661	0.066176788717
t	0.0109750947932	0.0316485284116	0.0222283336145	0.159425932013	0.571163838317	0.141031744822	0.0635264755723
è	0.0062493270644	0.0255563289039	0.00897403313817	0.0746414960043	0.729958229439	0.103371703607	0.0512488508574
l	0.00481843492147	0.0185437737346	0.00465475191272	0.0397852030014	0.745196759813	0.118458686536	0.0685423726191
i	0.00379543287382	0.0157653166449	0.00402212083757	0.0352603756671	0.466839094604	0.286782785512	0.187534834206
à	0.00380579885794	0.0080536059483	0.00344225254586	0.0244521267557	0.190628622868	0.543010825171	0.226606711402
s	0.00311434925265	0.0097910783161	0.00208138174862	0.0121267052186	0.102646025289	0.737358071724	0.132882362801
p	0.00236195181755	0.010038595772	0.00177784964954	0.0069186669062	0.0563351760963	0.841611640575	0.080956123267
r	0.00502769337252	0.00898184459067	0.00659482464985	0.0066117430354	0.0307361300321	0.882655113525	0.0593926497557
o	0.00523186932417	0.00739034509689	0.00752666574995	0.00728912034513	0.017337324744	0.612642542508	0.342582138585
</S>	0.00285097946209	0.00393113839844	0.00421275167498	0.00615773367256	0.010392577472	0.324247228254	0.648207589292
