 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.96824148	0.0055096555	0.005185973715	0.004086171789	0.0043284434682	0.0027168069427	0.00115219448485	0.00152372619073	0.00725556721325
a	0.968431403333	0.00447236263333	0.00543719445167	0.00425094600633	0.0045714660094	0.00281755953757	0.00115776535128	0.00153175093358	0.00732956509775
p	0.958826044444	0.0163237673444	0.0106768693639	0.00347088107878	0.00350587992313	0.00167832876919	0.000443981543427	0.00055275781786	0.00452149039258
e	0.896752168148	0.0748495037815	0.016491832788	0.00331252499293	0.00309312512104	0.0012339349164	0.000211819852809	0.000223596936287	0.00383147043086
d	0.683370602716	0.14953170126	0.132236017263	0.0176861869643	0.00863324645368	0.0017886365988	0.000516111385936	0.000434163672429	0.00580330377695
ì	0.446952487572	0.310827677087	0.198146137754	0.0234282002214	0.0111422694846	0.00199728662627	0.000626655878645	0.000518664956476	0.00636056745898
a	0.265232435857	0.341718452362	0.295597424585	0.0670418313071	0.0172718098282	0.00438688780209	0.000523622742882	0.000854709784492	0.00737277235299
m	0.108417981952	0.176126658121	0.531942991528	0.106039630436	0.0278142452761	0.0062216404007	0.00113114094763	0.0030947112615	0.039210995451
i	0.0906479173173	0.119969473374	0.606851963843	0.101156980145	0.0281089204254	0.00390950543357	0.00107646850921	0.0032031827705	0.045075575117
n	0.0783187866058	0.100337772791	0.514795104614	0.192199643382	0.0636015834751	0.00612921831119	0.00103220636307	0.00568300860683	0.0379026596723
c	0.0895407930353	0.0927137692637	0.352572488205	0.190385020127	0.0704885551584	0.00786922203706	0.00625608722102	0.0415369002023	0.148637157891
i	0.339227634345	0.132987089755	0.187644581068	0.083737910709	0.0321858213861	0.00465171292902	0.00765583334034	0.0489137770364	0.16299558997
à	0.368309842448	0.108305019585	0.124239945356	0.24979687857	0.0687664361287	0.00407849875967	0.00323865524678	0.0165030657311	0.0567616119967
e	0.128764927049	0.044679168195	0.109619491785	0.471657122857	0.162411915376	0.0371504470532	0.00939920228226	0.0101158719937	0.0262018313322
n	0.0460099952497	0.0365588623983	0.0594967922617	0.448672354286	0.250374085125	0.0977019423511	0.0138908210941	0.0159032199979	0.0313919137774
i	0.0271278060832	0.0505323931328	0.0383951104206	0.328651124762	0.311461371708	0.18835443745	0.0109468060314	0.0138213872326	0.0307095874591
n	0.0206200582611	0.0652228707109	0.0275768974735	0.210561648254	0.280857740569	0.315660072483	0.0175802183438	0.0240602553109	0.0378602580197
d	0.0207136706537	0.140200761904	0.0228229298245	0.106156731318	0.15498857599	0.259718214494	0.0611684027813	0.121078528437	0.113152182673
ì	0.0206994118846	0.138197514501	0.0174740693415	0.051326849006	0.14315903113	0.277194268498	0.0972970375938	0.135978580912	0.118673213891
n	0.0113829409615	0.0719768987003	0.0164052795138	0.0498549436687	0.15688877371	0.407565622833	0.0869208291979	0.071312808404	0.12769187763
n	0.0121027239872	0.0740244612334	0.0178516028379	0.0353930606562	0.07227306367	0.269266328611	0.170262633066	0.185801329468	0.16302480921
u	0.0103741472291	0.0519559999445	0.0105976302793	0.0181390066521	0.04020008699	0.123924280537	0.360965351022	0.225870963156	0.157972539737
t	0.0056637181097	0.0366927061815	0.00714841622643	0.015681508884	0.0353800119967	0.169515260179	0.343210363674	0.174555214385	0.212152796579
t	0.0042965583699	0.0385796033938	0.00494754240881	0.009209492828	0.0183896515789	0.155220508593	0.313426967891	0.260355294795	0.195574395526
e	0.0031713422233	0.0235320925646	0.00387036643627	0.00757791780933	0.0123501384396	0.0673888973977	0.342502675964	0.301844781598	0.237761808509
m	0.0040414556411	0.0566742726215	0.00471942277876	0.00908715560311	0.0123496323465	0.0638098884659	0.222459783321	0.269289207199	0.357569202836
a	0.00816252188037	0.0718096842072	0.00597845712625	0.010453596201	0.0143900836488	0.083032852822	0.18203154244	0.267280459066	0.356860834279
n	0.00964031262679	0.0932915447357	0.00688484830875	0.0129253277337	0.0171327695496	0.0798089396073	0.17630288748	0.295913169689	0.308100231426
i	0.0106786978756	0.101867301579	0.00786395420292	0.0142478985779	0.0170062735165	0.0733847272024	0.155852025827	0.316714656563	0.302384480475
c	0.0175244142919	0.220617567193	0.0119925635676	0.0173632751926	0.0159340268388	0.0563422817341	0.124340708609	0.274675755521	0.261209440158
h	0.0196996974306	0.269427622398	0.0109366127559	0.0128944246475	0.0086378300296	0.0225103704447	0.124444986203	0.328292695174	0.203155796719
ò	0.0117925480102	0.107346587899	0.00465591916863	0.00476679604917	0.0035335501932	0.00995641758157	0.124078644734	0.404496115058	0.329373445573
t	0.0075069962034	0.0738037113997	0.00488421390621	0.00431748239972	0.00309023649773	0.0136229964272	0.0750925399113	0.337031965019	0.480649881858
t	0.00752805140113	0.0831655354666	0.00524502576874	0.00405916069657	0.00251476392591	0.0142564322424	0.0795957123038	0.413267365006	0.390367930619
o	0.00439076448038	0.0493817138222	0.00249294482291	0.00219933992886	0.00162005940197	0.00735258034747	0.0670735837679	0.435490621669	0.429998346873
</S>	0.00246685826019	0.0258101649111	0.00176267981146	0.00217470086443	0.00188900970098	0.00644006792373	0.0414730013839	0.334038410834	0.583945073436
