 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
e	0.9591894	0.03753961044	0.00141880246025	0.0003189897575	0.0004325818292	0.000216177744715	0.00022620483165	6.8377264624e-05	4.02611105505e-05	0.00054966151128
M	0.938848666667	0.0552723801467	0.00183877585342	0.00194733231917	0.000612900209733	0.000259861998238	0.000298064573883	7.73492855413e-05	4.39904183502e-05	0.000800741937093
a	0.923633605556	0.0695272880489	0.00125771988447	0.00418743610639	0.000453144486578	0.000167217551413	0.000195898971294	3.66889495138e-05	1.86003296401e-05	0.000522442786198
r	0.748992718519	0.239727514016	0.00201667372816	0.00775769270213	0.000820307278859	0.000198517159138	0.000248498723765	2.13453381713e-05	7.1813622367e-06	0.000209577362566
ì	0.50771369284	0.399874991339	0.0548284234427	0.0324260219007	0.00259722695962	0.000813455053046	0.00103721526459	4.09608140571e-05	7.12286774557e-06	0.000660899247522
a	0.286707369947	0.59867860378	0.0720140381476	0.0369382414002	0.00268157277987	0.000940466721015	0.00115756788153	4.22407886857e-05	6.85127834852e-06	0.000833059612507
à	0.100711548082	0.83604385126	0.0289341797159	0.0316542165667	0.00123856148662	0.000503449177005	0.00044482266051	2.31581238952e-05	6.09232954951e-06	0.000440138440836
r	0.0378308143607	0.872360353753	0.042451026572	0.0371667868556	0.00313614692887	0.00244268159234	0.00112113412684	0.000169392601632	0.000143060657517	0.00317859855361
t	0.0187783293536	0.631080464584	0.156906908857	0.116878423619	0.035393101643	0.00993554519745	0.0195360532756	0.00121322432054	0.000418596752506	0.00985933951787
e	0.0119229302179	0.307843034861	0.415866676286	0.173530359873	0.0445490716143	0.0104196298158	0.0248219119919	0.00141511133685	0.000374096940835	0.00925716469929
n	0.015781693506	0.192976564954	0.531087758762	0.203916335291	0.0249968919381	0.0101429430219	0.0119252577306	0.00108675467562	0.000270280626945	0.0078155175931
a	0.0172158516687	0.118337014318	0.516109219587	0.29859054843	0.0224377253127	0.0106158371406	0.00790163457687	0.000993932985207	0.000241754450648	0.0075564896977
s	0.0099777517229	0.0650366734393	0.482033773196	0.406178219477	0.0187877627709	0.00717551184687	0.00478666502562	0.000595569665069	0.000125100825216	0.0053029670659
t	0.00768749124097	0.0411118939798	0.343676211065	0.557682923159	0.0275349289236	0.00761673494896	0.00684008900854	0.00077794423169	0.000257080708405	0.0068147008553
e	0.00505936008032	0.0188148464933	0.298343657022	0.583514754386	0.0733335109745	0.00729343981632	0.00673591226951	0.000721371643897	0.000281635766135	0.00590149661843
m	0.00480969602677	0.0205628451644	0.243859175674	0.613292164795	0.0860581419915	0.0103782594388	0.00703805702317	0.00126032884797	0.000320483198712	0.0124207942061
b	0.00689258734226	0.0172457403548	0.122322483891	0.740690388265	0.0683288456638	0.0120587141463	0.0118856946744	0.00189847631599	0.000781160379571	0.0178958670687
r	0.0110968241141	0.00762377021827	0.0632309089637	0.780543029422	0.0935557485546	0.0109493755488	0.0155011395581	0.001733115972	0.00128643872652	0.0144796520229
ò	0.00999140897137	0.00472750753942	0.0600361119879	0.593029623141	0.279229496185	0.0250399133496	0.0148316038527	0.00159686135733	0.00103483057551	0.0104826757743
s	0.00741750159046	0.0101242138465	0.066031329996	0.38842343438	0.338799178728	0.0498740581165	0.0227035839509	0.00994681065244	0.0083869895585	0.0982929196914
e	0.00660382153015	0.0126160920488	0.0459739966653	0.25640312546	0.301811426243	0.183319321372	0.0372755796503	0.0172897142175	0.0110440333028	0.12766291313
m	0.00544208907672	0.0174923747829	0.0287650328884	0.143362179153	0.323418632081	0.294045413791	0.0505349748834	0.0267252774058	0.00740780688427	0.10280624761
è	0.00460909472557	0.0177878337476	0.0185264356628	0.0963620147177	0.21765239736	0.43061437793	0.0693817549611	0.0454568468019	0.00625472662809	0.0933545389033
n	0.00376692660852	0.0125743747359	0.0121756772543	0.0434988035726	0.13643406912	0.498011042643	0.080219616987	0.0902785566006	0.0222356092094	0.100805359334
a	0.00360185066951	0.0113131478453	0.0121599677514	0.0258275725242	0.0958162163733	0.387979070881	0.180066157662	0.143117538867	0.0324739980698	0.107644529611
m	0.00487003578984	0.0159379425484	0.0119824312505	0.0188834725081	0.0621294581244	0.34669079696	0.218481285887	0.173146362956	0.0369687216899	0.110909553037
a	0.00545198629661	0.0194715558495	0.0113327650835	0.014741205936	0.0366933780415	0.28477388232	0.177513281962	0.269724074319	0.0636264938966	0.116671401679
s	0.0045854101322	0.0201348796165	0.0106368653612	0.00846423514533	0.0237477138472	0.197583794107	0.149084153987	0.36732627144	0.105493604632	0.112943057893
t	0.00462566354407	0.0182350951722	0.0088448171204	0.00577865531511	0.0135100671157	0.120583528036	0.0905376346623	0.324761237147	0.150628321544	0.262494975964
e	0.00258325184802	0.0080203502574	0.00565269084013	0.00318856730504	0.0091900163719	0.0740357173453	0.0895684348874	0.264292745716	0.229549533848	0.313918698655
p	0.00217806161601	0.00810022431913	0.00463344448004	0.00338897010168	0.00749802472397	0.0506518311151	0.0692235619625	0.256905991905	0.302904637949	0.294515246218
l	0.003938724872	0.0109402641064	0.00529177589335	0.00485495970056	0.00465020084132	0.032310826705	0.0400969489875	0.230103423968	0.289604335983	0.378208515406
ò	0.00356392875067	0.0082007158688	0.00552724199778	0.00409177561352	0.00404299328044	0.0252062089017	0.0345891976625	0.185189187989	0.396430371994	0.333158348469
n	0.00322238101022	0.00726666145627	0.00762461269926	0.00222161331784	0.00333733109348	0.0157157631672	0.0218100178875	0.218172825996	0.492344160665	0.228284612823
n	0.00606117447007	0.00747639635209	0.0100652095664	0.00334177970595	0.00329635323116	0.0122748012557	0.0265319496292	0.228281688665	0.435169606888	0.267501050941
i	0.00518762619669	0.00382776188403	0.00686032185547	0.00333593923532	0.00337051751039	0.0120280880852	0.0306527118764	0.132751608222	0.400335542296	0.401649900314
</S>	0.00273315165835	0.00254910329201	0.00441331842774	0.00207982831766	0.0029202046052	0.0108431490426	0.0228239964382	0.082488042111	0.387002881148	0.482146325157
