 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	0.825300665	0.128931631	0.0104502240389	0.0064594607799	0.021243249306	0.000463785094	0.007151015748
m	0.606077521667	0.338375220333	0.0136643586796	0.00737651725997	0.0227079729353	0.000827444164667	0.010970960916
à	0.352769495889	0.615540706778	0.0101056712265	0.00346311063666	0.0094843642451	0.000647015199889	0.007989655272
k	0.193141983963	0.740850892259	0.0157747577422	0.00255904009555	0.00459922331503	0.0033321380783	0.039741966724
i	0.144701517988	0.760949720753	0.0353831202474	0.00228429226518	0.00256328074501	0.00422030080357	0.049897743208
n	0.098110739996	0.698476590251	0.173863617416	0.00252507708839	0.00164911632167	0.00244693477866	0.0229279243693
a	0.081873805332	0.46624086675	0.430031399139	0.00365772132946	0.00148813107389	0.00185984018855	0.0148482670231
t	0.069553118544	0.240357893917	0.672327933046	0.00597518264315	0.00096566872463	0.000919979608517	0.0099002729077
è	0.027646353948	0.108788605639	0.840631977682	0.0139617182144	0.00098867490821	0.000617832107506	0.00736489331257
l	0.0137514461827	0.0478516398797	0.905087392561	0.0253350777381	0.000878919302737	0.000613261390502	0.00648228711419
i	0.0575256812609	0.0901921352932	0.74983674752	0.087038229246	0.00702873973425	0.000635142460167	0.0077433423714
s	0.0712192697536	0.101092660431	0.608761332507	0.199487033082	0.00939279984475	0.000693945616722	0.00935298879047
t	0.0373676509179	0.0406706843103	0.631794590836	0.205304857694	0.0470252882149	0.0114269973056	0.0264099359302
i	0.0333261999726	0.0480097169368	0.483706803612	0.294230052565	0.0913716460716	0.0146597293752	0.0346958583101
a	0.0220895723242	0.0594566106456	0.261163217871	0.537995617522	0.0921632966905	0.0066543603984	0.02047730277
m	0.0140024577747	0.0446724175485	0.16262061929	0.683680125841	0.0656468535635	0.00611222559947	0.0232652952567
m	0.0282774185916	0.0351077815162	0.11252846443	0.617627928614	0.0715051078545	0.00700056799982	0.127952771752
è	0.0333487891972	0.0221409106721	0.0708244061433	0.390845102871	0.321557722618	0.00618525146661	0.155097826584
n	0.0174402123991	0.0164650160574	0.0470922670478	0.46788789429	0.378535530873	0.00456159685554	0.0680174861947
i	0.0138866444664	0.0148194163525	0.0349572726826	0.44784934543	0.443704950291	0.00390194748518	0.0408804557316
à	0.0318274688221	0.0356589507842	0.0311754895609	0.162952420143	0.548755490097	0.0947179377951	0.0949122709105
t	0.035322430274	0.0475738335947	0.0311123735203	0.0982415010477	0.433906303366	0.207598802598	0.146244763637
t	0.0215544554247	0.0295259071982	0.0253717088401	0.0751700903492	0.400760031122	0.172333587533	0.275284227879
o	0.0149077103082	0.0175558790661	0.0173288699467	0.0339046755831	0.290417407041	0.110789662511	0.515095809293
m	0.0171152049361	0.033709267022	0.0120779019822	0.0397809739944	0.180909954014	0.0842618441703	0.632144869764
e	0.0217671469787	0.0436726420073	0.0116426186607	0.0432239853315	0.144539946338	0.0667351213901	0.668418523255
k	0.0241182659929	0.0504172586691	0.0122604748869	0.0296076131105	0.106818821446	0.10619271713	0.670584807752
k	0.032160895331	0.0517424185564	0.016053851629	0.0270657957035	0.0816765931487	0.223954629043	0.567345792584
à	0.0233449881103	0.0241403743521	0.0144383167763	0.0148184228012	0.0728049463829	0.389367766348	0.461085154195
n	0.0340033850368	0.0735558556174	0.0085577854921	0.0262673058337	0.0419214527943	0.363433012116	0.452261178065
i	0.0397230186789	0.0922592482725	0.00872564216403	0.0325351662779	0.0434832819314	0.195218860705	0.588054786022
k	0.0320128832263	0.0720385874908	0.00737606452134	0.0218350270926	0.0370862573105	0.201796076902	0.627855128674
o	0.0336617074088	0.0731121804969	0.00809342830711	0.0173890883642	0.0241647151035	0.221277225634	0.622301676225
</S>	0.0269732882044	0.0521718097485	0.00977490815356	0.0118374751821	0.0247730600517	0.174681927817	0.699787538113
