 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	0.644398245	0.254748785	0.01403546775	0.0364413374	0.02117516418	0.0207975238353	0.00049842879	0.00275788749865	0.00108708258085	0.004060026433
p	0.520445498333	0.299171368333	0.0222833505833	0.0688010208	0.0401661357267	0.0224032231451	0.00416465869667	0.00290308644288	0.00113740516695	0.018524176811
è	0.458811792778	0.293306336111	0.0457156028611	0.1086604836	0.0484259352422	0.0134015092484	0.00547654013222	0.00122602089096	0.000490284608983	0.024485396937
n	0.294634038593	0.47012304537	0.0585116776204	0.0914812717	0.0342456811807	0.0109814668495	0.00333852944407	0.000589723363653	0.000965632082994	0.035128876979
s	0.115119207031	0.748404448457	0.0439319542068	0.0344320489333	0.0136236093702	0.0059310382965	0.00238114053802	0.000267177667884	0.0010649857271	0.0348443676463
e	0.0743970655103	0.606208816152	0.255285549736	0.0436073525111	0.00516483910007	0.00215577391217	0.00107466913601	9.21459090947e-05	0.000356296950467	0.0116574693554
t	0.0637266465034	0.322777695384	0.496765946579	0.0755248925037	0.0140527234667	0.00644704253739	0.010027820112	0.000294188256165	0.000671618792156	0.00971142893847
s	0.0309170288345	0.330705901795	0.48226332886	0.103137457501	0.0188677373889	0.00948960217913	0.0139168168707	0.000468577965388	0.000821643357385	0.00941190467949
e	0.0224118709448	0.250792312065	0.38282631962	0.311729215834	0.0162044806963	0.00562704799304	0.00619505669023	0.000270465172463	0.000320115255762	0.00362312515983
k	0.0192290103149	0.115925386822	0.356986759873	0.406970445278	0.0412477532321	0.0207140225977	0.0199978354634	0.00189341217482	0.00257756716189	0.0144578446199
a	0.0283303517716	0.0699729374073	0.270248942624	0.426387031759	0.113709096411	0.0330338495326	0.0344227648211	0.00248764010494	0.00333861920996	0.01806881326
o	0.0264043856105	0.0238749116924	0.0992738750747	0.43620432392	0.35949934547	0.0238599788442	0.0226013353404	0.000978361548313	0.00112518572565	0.00617831882
l	0.0104730596568	0.0081880828208	0.0374954358916	0.289755551307	0.59730392849	0.0307147052814	0.0212387018468	0.000736871316104	0.000417028394883	0.00367661952
à	0.00996315531893	0.0043897047736	0.0204730732972	0.197034875769	0.66242754283	0.0630548517605	0.0361427819489	0.0028077613387	0.000217680314961	0.00348856624
d	0.0103456176396	0.00367092085787	0.0169935560991	0.116275069256	0.628403834277	0.0934511072535	0.113375793983	0.00461312964623	0.00165561763499	0.0112153479133
r	0.0160751747465	0.0381586312193	0.043259755033	0.0673634650853	0.391576596759	0.0760528844178	0.316534154661	0.00324740640541	0.0121397012117	0.0355921926378
o	0.0176192485822	0.0490870255398	0.0471400047777	0.0423950850284	0.16085209092	0.307057780139	0.31370120822	0.0125306684585	0.0141458827372	0.0354709535459
m	0.00768754799407	0.0169356055466	0.0183627899259	0.0301879833428	0.10363775364	0.383466915046	0.398184216073	0.0173046313195	0.00596631384573	0.0182662218486
b	0.00660068846469	0.0438271157489	0.0170007298753	0.0219894944476	0.0714398535467	0.163207330015	0.624973725358	0.0150560702732	0.0169479612152	0.0189570259495
ì	0.00652573868823	0.0524776023063	0.0150990441918	0.0142884251492	0.0338970641822	0.367040246672	0.425901735786	0.0494840400911	0.0198735489384	0.0154125624832
k	0.00343980266274	0.0180969622254	0.00764727846393	0.00797850924973	0.0204293677274	0.412571648891	0.449508819262	0.0593161973637	0.0094655045128	0.0115458921611
e	0.00665537312091	0.00681831047513	0.00598302442131	0.00837175961658	0.0170650362425	0.347679716297	0.459227683421	0.129557253121	0.0084092818376	0.0102325295537
à	0.00734968080697	0.00275043350838	0.00345880377377	0.00733663907219	0.0107218657475	0.336141195432	0.16792986914	0.450492784374	0.0073343432792	0.0064843825179
t	0.00304436466899	0.00138013508613	0.00269985892459	0.00388164892406	0.0101290812492	0.147229039477	0.128723350713	0.669048661458	0.0270708764264	0.00679297850597
t	0.00717599418966	0.013346315262	0.0153710271082	0.00365780884135	0.00996805914973	0.0806234574923	0.192234280238	0.459982245153	0.124675455475	0.0929653618353
i	0.00949430202989	0.0172463159373	0.0192385375694	0.00489919878045	0.0110638451166	0.110273072497	0.151564354079	0.260401726384	0.215840998492	0.199977643945
f	0.00857388930996	0.00813362759577	0.0158740347231	0.00856171992682	0.0211474680389	0.116873531499	0.12516776536	0.260628372128	0.222927079497	0.212112471315
i	0.0131099431033	0.00541994239859	0.0161447459077	0.00992849864227	0.0211578606796	0.0996958611663	0.114857863887	0.241641850709	0.308601706499	0.169441693772
n	0.0158377853678	0.00388276889953	0.0177549753026	0.0126513235474	0.0223595545599	0.0928482940554	0.0554862000623	0.211513446903	0.401307998833	0.166357644591
è	0.0128885603226	0.00365981856651	0.0174351756675	0.0120838838491	0.0199813080866	0.0444148563518	0.0353367713874	0.188731055634	0.507058559611	0.158409998197
s	0.0102400373075	0.0027138231555	0.0133057291225	0.00705391161637	0.0107150505955	0.0241825244506	0.0205038041625	0.133364063545	0.652446296537	0.125474752732
t	0.00966369563583	0.0147242730852	0.0177820560408	0.00495060403879	0.00699563163183	0.0133576532835	0.0179026063875	0.062410118615	0.749339318846	0.102874032911
r	0.0103734310786	0.0277684853617	0.0332668243469	0.0058705771796	0.00382963454394	0.00810324446117	0.0158742897958	0.023796018305	0.796828159615	0.074289309637
a	0.00866447135953	0.0190914272339	0.031824952349	0.00609625092653	0.00368579541465	0.0150862897204	0.0127106843986	0.016195671435	0.631134319872	0.255510126546
</S>	0.00514681267977	0.00964533028695	0.0168677375245	0.00389809126327	0.00354958920732	0.0222868083602	0.0067484513993	0.0182236842175	0.475568659936	0.438064833273
