 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.849702035	0.06653277767	0.03883364535	0.012470592554	0.0164760755115	0.0055491824262	0.00565136858825	0.00208883866346	0.000328841217654	0.00236665804068
a	0.791596911667	0.10101200589	0.0573613871167	0.0130064484847	0.0175839112372	0.0057620920954	0.00582329569608	0.00215740507449	0.000352754990885	0.00534379134689
p	0.674664137222	0.22659254863	0.0714001857056	0.00590939192823	0.00866245747907	0.0024783615518	0.00242904376536	0.000905459591497	0.000166321301962	0.0067920687823
e	0.575938465741	0.312208492877	0.0968523452352	0.00305107414274	0.00475729442636	0.00117996994393	0.00114799398845	0.000424865882499	8.6629933654e-05	0.0043528634541
s	0.416460707247	0.491482220959	0.0799112104117	0.00258336991425	0.00214389604212	0.000838972274643	0.00053946243615	0.000232008492833	0.000123760617551	0.0056844233447
a	0.187579521082	0.606895126986	0.193733148804	0.00312153890475	0.00124698024737	0.000726058223548	0.000319080635383	0.000164904820611	0.00013289477985	0.0060807880669
m	0.104019946694	0.648473502329	0.232174585268	0.00310019473492	0.00085445051579	0.000600519439849	0.000202975201794	0.00012559175987	0.00017725845395	0.0102710039743
m	0.058307151898	0.718292387443	0.197314844089	0.00755459691164	0.00495631467193	0.000915386846616	0.000412975640598	0.00019617924329	0.00020880567565	0.0118413753581
è	0.0525280792993	0.461469735814	0.464841901363	0.00932869573721	0.00637665132398	0.000678114903872	0.000400062170199	0.000152583259597	9.02625684167e-05	0.0041339207187
n	0.0318847674331	0.464976118605	0.478114320454	0.0115682700124	0.00520153287466	0.00168523612296	0.000675568780066	0.000415679565032	0.000307210525006	0.0051712871389
o	0.0339431654777	0.441391880535	0.461404726818	0.0459372966708	0.00802459162489	0.00208345642099	0.000793142226689	0.000508600384344	0.000388743603335	0.00552439501863
o	0.0377467071592	0.158974461512	0.608987852273	0.165156415557	0.0211076752083	0.00257764695366	0.0020039036089	0.000400313610781	0.000319993032778	0.00272505804521
k	0.0211584401531	0.065033362504	0.431923854091	0.426707675186	0.0338239974028	0.00797667698455	0.00316458000297	0.000714663056927	0.000565867464259	0.0089308927484
l	0.0309000984844	0.0501906325013	0.252281204697	0.475941745062	0.125035467134	0.0176220329949	0.00799166613432	0.00410015001898	0.00082250232142	0.0351144929161
è	0.0343022946615	0.0391674719338	0.173816471566	0.424671768354	0.258177579045	0.0179654423316	0.00939235361144	0.00495801553966	0.00064265218314	0.0369059620054
