 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.95615235	0.0020370719	0.005700387555	0.017367064586	0.0094301638172	0.00398538403233	0.0025599050577	0.000885361277855	0.000669027918254	0.00021335056284	5.419704888e-05	0.000945723864995
M	0.94686147	0.00388390483333	0.0100900255183	0.0184923841287	0.0104901756057	0.00425971974411	0.0027653041659	0.000974406905952	0.000691331466085	0.00033087730428	8.435543496e-05	0.00107599062833
à	0.88519131	0.0816658968111	0.0156421235061	0.00841675730957	0.00476615296857	0.00171992753137	0.00114600560063	0.000418393140317	0.000253226775095	0.000229601634993	5.90522555867e-05	0.000491519576443
r	0.79794767	0.15851222227	0.0339522121687	0.00519179050319	0.00247403025619	0.000771142160457	0.000528099955543	0.000188891475106	0.000100741614765	0.000125470495231	2.91244554622e-05	0.000178590093148
i	0.54519313	0.388883507423	0.0594882353896	0.00359863806773	0.00168728144206	0.000464881470152	0.000325646998514	0.000113824291035	5.0586105655e-05	9.37159029103e-05	2.19785128207e-05	7.8591033716e-05
k	0.249521173333	0.633410535808	0.0919819231299	0.0155867115226	0.00372413033735	0.000921842040051	0.00139219055617	0.000629648326345	0.000354195139285	0.00029456136547	0.00027404735894	0.00190908283991
a	0.133082900778	0.564795785269	0.265553801043	0.0244489861742	0.00474359014578	0.00110265514668	0.00176350629872	0.000802938329115	0.000456003419528	0.000360613310823	0.000357305409647	0.0025318963773
j	0.0730365132593	0.504577158423	0.365868750348	0.0424609487247	0.00616380341526	0.00111649338223	0.00151310144624	0.000588838143372	0.000287359386276	0.000202218665941	0.000200934329882	0.0039838392231
u	0.0504099359864	0.373438456141	0.480506983449	0.0798732729082	0.00761378337175	0.00115120923741	0.00147933549541	0.000532172886124	0.000232240532092	0.00014748354578	0.000147074539427	0.0044680808077
r	0.0418572768955	0.219961498714	0.573101154483	0.139932247636	0.0158136420239	0.00201613662247	0.00259857424514	0.000932718053708	0.000242963020697	0.000115797665727	9.06991692757e-05	0.00333735466923
è	0.0383664089985	0.161055522905	0.504355301494	0.264672465879	0.0205173136746	0.00316074917416	0.00332588258171	0.00110716590457	0.000263164154232	0.000113380056242	7.27963450919e-05	0.00298985708308
i	0.0141206835328	0.069408430535	0.397964640498	0.49338007196	0.0181699035582	0.00287600572472	0.0020819610939	0.00061579508819	0.000177422908744	5.37580120807e-05	2.70883592973e-05	0.00112420330769
m	0.00707445401093	0.030394046745	0.280541043499	0.647751440653	0.0256759411861	0.00289237837491	0.00229656876463	0.000766679529397	0.000202607886248	4.62574063602e-05	4.88643453658e-05	0.00230971678923
i	0.00437094047031	0.0164882970483	0.196695091166	0.722939633551	0.050148456062	0.0027833497583	0.00264355152154	0.00100676067647	0.000172203278749	4.07272557867e-05	5.57065072886e-05	0.00265527574174
a	0.00235247262344	0.0080710220161	0.094693081722	0.803997821184	0.0784221120207	0.0041901829861	0.00437249530718	0.00253504949216	0.00029627016625	3.84502055956e-05	2.10674024629e-05	0.00100998234258
m	0.00381870844115	0.0180838075387	0.077180318574	0.752261697061	0.116428924007	0.0110511833287	0.0110447581024	0.00535428049739	0.000619682705417	8.43460851985e-05	0.000227423148688	0.00384492133086
