 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.672896775	0.2921179	0.009615115845	0.016320809	0.0011165073455	0.0022413112923	0.0015086681323	0.000400650182365	0.00378230630395
e	0.35514973	0.604813636667	0.0101117307483	0.0201927106667	0.00125307288183	0.00234097850743	0.00159871390077	0.000455746550788	0.00408366826798
f	0.129069730333	0.836330995556	0.00471697434943	0.0255828865556	0.00064486018061	0.00092958135581	0.00063776814359	0.000217199370929	0.00187002705599
ò	0.168143108778	0.784201431852	0.0103848130831	0.0353250071852	0.000358067943537	0.000408815221937	0.000231199352863	8.5362028643e-05	0.000862263531997
r	0.204171336259	0.723987623951	0.0135890605277	0.0536665723951	0.000287356254512	0.000224967293979	0.000100400431288	7.2670243881e-05	0.00390006089067
s	0.170075882086	0.70053320465	0.0221548433426	0.0995289641317	0.00168464519484	0.000780905891326	0.000112183202429	8.6409314627e-05	0.00504301139689
i	0.183303544029	0.607559438217	0.0611085931142	0.142856354711	0.00217462950828	0.000972405677109	0.000105323123476	5.1498673209e-05	0.0018682320643
è	0.11856138301	0.584608666072	0.125485674371	0.16696623157	0.00279061747943	0.00042520232237	5.5764579492e-05	7.4127809403e-05	0.00103232968677
n	0.04917862167	0.443669132024	0.194250671457	0.294268643857	0.00552797942648	0.000321546357457	9.04331888307e-05	0.000396796236468	0.0122961700623
a	0.0273820572233	0.200833913808	0.441835213819	0.300266204619	0.0131198109755	0.000258706009152	9.48577936102e-05	0.000464339079489	0.0157449175041
m	0.0145820099411	0.0810289520693	0.46973425794	0.408411788206	0.0173254141585	0.000252450693051	9.21443218701e-05	0.00026843128383	0.0083045634847
b	0.0184189831804	0.0408454786898	0.238352639313	0.679302412735	0.0138658962195	0.00255441126435	0.00048648341729	0.00021851070961	0.00595515040823
ì	0.0213390058601	0.0174198702966	0.334147663104	0.519284959245	0.10014953074	0.00405291505478	0.000655184639097	0.000146458318203	0.00280435794941
k	0.0110710677534	0.0137898138322	0.326351892701	0.502809974748	0.13516365358	0.00465322548493	0.000897900646366	0.000980302862734	0.0042821020498
e	0.0153513762511	0.0114570842774	0.2070863359	0.478654037583	0.25544133786	0.024813832495	0.00154450731546	0.00128505187091	0.00436638593327
à	0.015674971517	0.00492725645913	0.157488931967	0.176158658528	0.607242179287	0.0338564408317	0.00165133253849	0.00070180860697	0.00229836666109
t	0.006244893539	0.00201743858638	0.0572992793223	0.0733900808427	0.832490206429	0.0212729232772	0.00181207601283	0.00166341850232	0.0038095936537
t	0.0405475007797	0.00445824442879	0.0343973644408	0.157451478281	0.62984288881	0.0737760040924	0.0104742038376	0.00334233003411	0.0457099205512
i	0.0523639633266	0.0057993671096	0.0434660608136	0.17616935776	0.325453002937	0.292672211364	0.0368794716125	0.0047685035447	0.0624280305171
f	0.0226822888422	0.00986974183653	0.0531652036045	0.08520415092	0.263824480979	0.402917830455	0.0440388515375	0.0120250971816	0.106272307172
i	0.0154547511141	0.0106099325455	0.0474344045348	0.0533975438533	0.199576420326	0.449736826818	0.0916261815125	0.0152878017272	0.116876092057
n	0.0124095172047	0.00789787711517	0.0394722775116	0.0261929808311	0.154561646775	0.484436375606	0.134756187171	0.0196362835757	0.120636853686
è	0.0102286427349	0.00704806372839	0.0279901148372	0.016898652677	0.120609562258	0.418156858535	0.255963989057	0.0206609499586	0.122443176129
s	0.00869997724497	0.00340811006613	0.0216694326124	0.009267973959	0.0611641207527	0.416866409512	0.320811973019	0.0408779660862	0.117234050276
t	0.0298789850817	0.00254793512204	0.0237214378708	0.0125402099863	0.0345101709176	0.458164226504	0.261234771006	0.0472831643621	0.130119138759
r	0.0481617550272	0.00295941517401	0.0297512482903	0.0161063229954	0.0152661148059	0.513033232168	0.283809880335	0.0205644257874	0.0703476399197
a	0.0306830618757	0.002658228668	0.0318464980968	0.0115722034318	0.016459780102	0.381922524056	0.407608010112	0.0657326325958	0.0515170839732
o	0.0109963486252	0.00113649043933	0.0183148192989	0.00414880345393	0.0166397988007	0.160410381352	0.488144896704	0.250579020865	0.0496294536577
l	0.0100928540084	0.00154317815311	0.015631407033	0.00211403982798	0.0121812220336	0.0612498541173	0.425113018901	0.345268206955	0.126806204553
à	0.0114360351695	0.0019116765177	0.0154819395443	0.00152695558933	0.0110971093445	0.0294722637058	0.3546304163	0.375248658985	0.199194911518
d	0.0084657875565	0.00154532493923	0.0151957863814	0.00110543507644	0.00675615524817	0.0183309089019	0.268785878767	0.501124776328	0.178689927173
r	0.0312992678522	0.00296810631308	0.0480512974605	0.00255896339215	0.00680990488272	0.0601934753006	0.288850049589	0.392063472109	0.167205455724
o	0.0365441855507	0.00298397395103	0.0520962221535	0.00278028623738	0.00834228129424	0.0712220034335	0.25386165653	0.255588314036	0.316581101908
</S>	0.0188478121754	0.00157828054551	0.0280417605768	0.00159748127869	0.00816586314712	0.0391815392168	0.153194313265	0.285424822018	0.463968175954
