 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.75105685	0.05033125315	0.013689109115	0.0149088583298	0.003018963685	0.0274804961564	0.0400217218589	0.0283536691852	0.0338146030147	0.0159100521595	0.0082714604838	0.00282609028046	0.00138709172867	0.000296425006075	0.00366294952259	0.00222923375341	0.00035249814437	0.000285713707822	0.000406665358196	0.000616363572502	0.000213529409241	0.000866468381348
m	0.512283253333	0.245297112717	0.032081105705	0.0193654811099	0.011946145895	0.0301437647188	0.0421151136196	0.0301310240617	0.0355161356716	0.0171181162198	0.00901180596127	0.00303654916015	0.00152336086956	0.000357566878692	0.00372780539753	0.0023008464278	0.000502526341457	0.000313738417941	0.000438066609399	0.000652404717501	0.000217116540414	0.00192096692712
à	0.325161847778	0.518474050906	0.038649563235	0.0140285107033	0.0170804562983	0.0163002019063	0.0196690493732	0.0143831720206	0.0164024742239	0.00833757813993	0.00428606992042	0.00134629110005	0.000688484743187	0.000185654681897	0.00134456359918	0.0008779060376	0.000327908043819	0.000140480494647	0.000187618875466	0.000263039326834	7.7352952938e-05	0.00178771010904
n	0.219203075926	0.547702583635	0.051947817745	0.0137719179011	0.0331556820994	0.0217417393021	0.0170005042911	0.0143801163402	0.0134016585746	0.00625531481331	0.00289790510681	0.000912498180017	0.000685488074396	0.000314173329632	0.000700035676393	0.000750888397533	0.00028918382794	0.000188618571549	0.000234127787489	0.000363514703278	0.000102280683113	0.0540008558363
a	0.143175997975	0.397733227878	0.265184075915	0.0219453903004	0.0356937041998	0.0204450714674	0.0127936098637	0.0119806767467	0.0096704777582	0.0041816247711	0.0019209467936	0.000647839620506	0.000642119663032	0.000351978951444	0.000448478823131	0.000670419172778	0.000266321517513	0.00019709729675	0.00023974478144	0.000387700310793	0.000109221146158	0.0713142245348
c	0.0956845636583	0.305103135959	0.340904987305	0.0635352424335	0.0730935348999	0.0184473528558	0.0130037027212	0.0101444285489	0.0105172879861	0.00593891889037	0.00562009335587	0.001275990534	0.00236738749258	0.00106218295871	0.00117640180538	0.00184904866453	0.00137663895737	0.00063782970515	0.000769340452757	0.0011670192133	6.32084321727e-05	0.0462616387676
e	0.170460496219	0.219265891986	0.293973034435	0.108675477478	0.0912254623	0.0175879006519	0.0129459593971	0.0094465122463	0.0107250661387	0.00652046152012	0.00689080462196	0.00149616109033	0.00295720642086	0.00129970302024	0.00141924663126	0.00224410058951	0.00174775794746	0.000786403731617	0.000947073850152	0.00142733207053	4.78820771676e-05	0.0379100233999
o	0.169094461073	0.111170870662	0.299384551478	0.308730965826	0.0602456014333	0.011083431584	0.00749220528903	0.00460651347877	0.00543959085623	0.00256874819671	0.00255360804399	0.000522129227443	0.00103903521529	0.000454816960747	0.000496722734887	0.000783804837837	0.000593136432487	0.000266151264106	0.000319997293284	0.000479427664943	1.60344125325e-05	0.0126581798273
c	0.0637503533577	0.0615778102207	0.189133025493	0.454203231942	0.152899027144	0.0177938928613	0.0114816210963	0.00697545315959	0.00817885161874	0.00308562596557	0.00326621768133	0.000655166927481	0.00184705525676	0.00203625584025	0.0010226728733	0.00155645738595	0.00126867726583	0.000696286278369	0.000813514141761	0.00111047746365	3.23773712108e-05	0.0166159514924
i	0.0666698351192	0.0510540134069	0.145001446831	0.410706487314	0.245797762381	0.0176392364871	0.0106880874988	0.00697197528653	0.00777103430625	0.00312159992186	0.00356510216044	0.000732352492494	0.00213461827559	0.00255111446342	0.00118020817843	0.00180365623865	0.00149633286994	0.000849128184123	0.00098531994992	0.00132317550655	3.78731194369e-05	0.0179196535015
ù	0.0637095290397	0.0364732539023	0.108094812277	0.448243995771	0.28302938746	0.019362481029	0.0109287689663	0.00700696649551	0.00717211020208	0.00262816880729	0.00227126765348	0.000361310690831	0.00084263770853	0.000906414734473	0.000425036323477	0.000714158546217	0.00052785314198	0.000303800602708	0.000351339036973	0.000457575964183	1.5215749179e-05	0.00617393832783
r	0.0253748006799	0.0236304970674	0.0947855740923	0.468121921924	0.284242799153	0.032906206343	0.0222561856554	0.0135794656652	0.0149634744007	0.0052454762691	0.00309978065116	0.000283383406944	0.000940848462843	0.000628787441491	0.000333296517826	0.00105704263874	0.00034319876466	0.000195739164236	0.000227828486658	0.000249413138061	3.6677368393e-05	0.00749760559928
i	0.0124705802266	0.0188488202558	0.0829254670308	0.335359717308	0.284513926384	0.148433890781	0.0543753918851	0.0200375152217	0.0193925748002	0.0080431170897	0.00366835051705	0.000451522888981	0.000985216687614	0.00048983359603	0.000302698024609	0.00113301765625	0.000268258138887	0.000154288596079	0.000178717192553	0.00017234978052	4.1368139011e-05	0.00775333939743
e	0.00574037346553	0.0086599512186	0.0327908918769	0.162029392436	0.279779322128	0.263147213594	0.142285963962	0.0368287997406	0.0411257816001	0.0142043413632	0.00599382137235	0.00074141254966	0.000837213462538	0.000538396547543	0.000864405960203	0.00125496449542	0.000171460436962	8.6485218693e-05	0.000105913147851	0.00010154392134	1.51066773837e-05	0.00269719533014
n	0.00265756751184	0.00779067763953	0.0156034768256	0.084171630812	0.222740740709	0.275572657865	0.212457894654	0.0633117499135	0.0730603638667	0.0214407837877	0.00968891245745	0.00086136118322	0.00139898198751	0.00136653374918	0.00143256702007	0.00241973569847	0.000347437452321	0.000131419614898	0.000168182512617	0.000154786110447	1.57884226279e-05	0.00320673334338
è	0.00611258313728	0.0115213385465	0.0136001956085	0.0489317349373	0.202491956903	0.296578445955	0.221672838218	0.0709640033045	0.0749353212889	0.0217067319292	0.0110122194858	0.00420453569441	0.0031222532625	0.00176729598306	0.00237851020669	0.00342880319949	0.00047351123744	0.000240580268299	0.000330944724206	0.000406347606816	3.52696695426e-05	0.00408458971446
e	0.00706296787909	0.00989423784883	0.0096340979695	0.0258226406458	0.140669382301	0.235146125318	0.274644562739	0.0762461131015	0.117960637096	0.0375131279764	0.0251430908286	0.00740040589814	0.00605565022083	0.00687643952769	0.00723745340223	0.0070957161665	0.000831521045813	0.000499185952766	0.000580251874735	0.000702484622272	5.20002021809e-05	0.00293192960482
n	0.00458738899303	0.0141291276163	0.0160285997565	0.0195310512153	0.059819294767	0.143666038439	0.310169244246	0.0955537663672	0.173168765699	0.0621691843255	0.0434268002762	0.00668073796605	0.00751288107361	0.0112435221759	0.00880972246741	0.00976951238883	0.00220247361527	0.000832863600922	0.000896888458245	0.000840906394091	6.3171869727e-05	0.00889809420161
è	0.00541718039768	0.0167927000721	0.0196623022522	0.0170174134718	0.031584036589	0.10353879948	0.248950951415	0.130157732122	0.190155858566	0.0823416281085	0.0499678414254	0.0405404319887	0.0126117943579	0.00881994439197	0.0156223311558	0.00934947429628	0.00251293023842	0.00110606173364	0.00126674031942	0.0012783874647	6.89949232423e-05	0.0112365124339
n	0.00652116533256	0.019317029224	0.0229225700841	0.0119473438906	0.0170544799963	0.0706062584933	0.202050190472	0.142145215707	0.205168429522	0.110775527703	0.0546397631418	0.0596290963296	0.0154113884526	0.00647325046399	0.0205480973853	0.0103198619321	0.00228465901281	0.00145877491121	0.00163557320647	0.00188216398823	0.000211451397747	0.0169977255113
o	0.00496521576752	0.0180819134413	0.022057397528	0.0084937446302	0.00810794581877	0.0428034356311	0.141445563491	0.100723890902	0.194125109841	0.187795869234	0.138062782381	0.0554877611099	0.0154032188175	0.00576376505466	0.0225236321284	0.0094317593107	0.0021771611376	0.00143556668374	0.00144366910216	0.00154817842274	0.000237711499216	0.0178846955104
s	0.00274505124584	0.0111600485138	0.0162013700093	0.0063680985434	0.00401272489292	0.0226985233437	0.0751486588303	0.0746084443007	0.174383699947	0.238860486411	0.19644203746	0.0827607237033	0.0175056242725	0.0103431452516	0.0279905980428	0.00966301110357	0.0044452742792	0.00214413477458	0.00198701823405	0.00172998936758	0.000157310273039	0.0186439828435
c	0.0308104077486	0.0590473531713	0.0610081556698	0.0171691888478	0.00470201656431	0.0156568061812	0.0485415356101	0.0530396437669	0.119459159316	0.164239696804	0.140403589153	0.0740690305678	0.0277853134242	0.0414042140839	0.0256128576809	0.0167494253679	0.0365105827597	0.0117352841582	0.011417653078	0.00902930065586	0.000502834231013	0.0311059132812
e	0.0399040417495	0.0706214706571	0.0679374225566	0.0193586311493	0.0047529371881	0.0101324117937	0.0237435985367	0.027244205589	0.056621417772	0.111041133601	0.162082563051	0.140906679523	0.0654254791414	0.0459237235613	0.0309027368936	0.0174991291226	0.0443421453532	0.0143215968194	0.0135532971927	0.010481293702	0.000540836866238	0.0226632471217
r	0.0142116632498	0.0249374904857	0.0248450322522	0.0107071332498	0.00543648272937	0.0148148099312	0.0240713918456	0.0277510071963	0.0458504432573	0.1227269562	0.183034757684	0.257324483174	0.0794640617138	0.0262892800538	0.0580251289645	0.0163117183742	0.0200776012177	0.00915325337313	0.00763583256423	0.00610006505067	0.000306193924646	0.0209252267352
r	0.00859247058327	0.0103461866952	0.0128147471507	0.0099753184166	0.00675008690979	0.0127562840771	0.0200297602485	0.0208679697654	0.0341453399191	0.0965759870667	0.158198655895	0.298519737725	0.160704139238	0.0200102333513	0.0586242779882	0.0160390417914	0.0123895970726	0.00927747225771	0.00697709042141	0.00532335828356	0.000239953858215	0.0208422889784
è	0.00662665588776	0.0046589062184	0.00741047003357	0.0073549292722	0.00438233284326	0.0051880509257	0.00797096588283	0.0101729266218	0.016733983473	0.0770775503556	0.186414728632	0.334567339242	0.224196236413	0.00836318525043	0.0511523009961	0.0175913845971	0.0060175080242	0.0081390938859	0.00508571104047	0.00294560696119	9.28998904717e-05	0.00785719732613
t	0.00442042645592	0.0112659201928	0.0148098486612	0.00455826102407	0.00185678605442	0.0033377228419	0.00562104629428	0.00940683087393	0.0182507078243	0.0908104867852	0.214378682877	0.313592016414	0.143212172804	0.0291866675501	0.063959640332	0.0186049415324	0.0118517273414	0.0084247482953	0.00493976854682	0.00296116525373	0.000395908364557	0.024154525042
s	0.0126393092853	0.0158827782643	0.0271131475537	0.00561092964136	0.00180547608481	0.00232188988063	0.00411539629143	0.00678940962464	0.0153174641748	0.0702338695951	0.184122559292	0.293504655471	0.191848548268	0.0360908417834	0.048936043444	0.0136388265108	0.0138399702471	0.0111113067651	0.00648068871561	0.00401879795124	0.000614113528186	0.0339639933473
o	0.0133391131684	0.0079814643081	0.0191198936912	0.00432110921379	0.0016029488116	0.00160639742688	0.00301357479048	0.00438605654155	0.00905446895827	0.0395065431984	0.138040878097	0.243485831824	0.297019326089	0.0210351338611	0.0727325878147	0.0460544358369	0.0154887118824	0.0263648175884	0.0116200445719	0.00573266185041	0.000332010577395	0.0181619804491
m	0.00617699379613	0.00900294278937	0.0169670897371	0.0034340320046	0.00109853625387	0.00199276007563	0.00361271576349	0.00468834131385	0.00907425655276	0.0343135147328	0.131071582699	0.187703263941	0.230606443696	0.0685334236204	0.107773564272	0.0580528104456	0.0381270306275	0.0335921561961	0.0145304101906	0.0072619861168	0.000485362787132	0.0319007661497
a	0.00384815203204	0.00941089612979	0.0162913137857	0.00308481593487	0.000876715767957	0.00184318172521	0.00312481202116	0.00393020657128	0.00738828475092	0.0265402335776	0.104904865566	0.152383602647	0.209379206232	0.0808443565401	0.129924079757	0.0927652133152	0.0494348475425	0.038611254732	0.0198541143969	0.0104066902056	0.000539297338044	0.0346138471832
m	0.00217694677735	0.00754516590993	0.0115455378019	0.00304092431162	0.000743651239319	0.00217839394174	0.00351348477372	0.00374377909043	0.00686147025031	0.0193697365259	0.079431186522	0.0960335188823	0.211671147411	0.0981170108467	0.166449796586	0.109017998105	0.0611662365142	0.047111809244	0.0245230634656	0.0118114307352	0.000383641701681	0.0335640641944
à	0.00160318562578	0.00682858688998	0.00992967887397	0.00293255827054	0.00069326658644	0.00200458780725	0.00295493473791	0.00281407014681	0.00509729298344	0.013165713842	0.0569656105073	0.0690014709608	0.19726820447	0.107584335949	0.180358135529	0.102060756368	0.0728828088381	0.0771892950813	0.0381385531552	0.0166034585784	0.000371198267227	0.0335522979981
i	0.000687082678593	0.00250969754999	0.00349165515132	0.00120092737685	0.00030965038548	0.000817438782417	0.00117507693264	0.0011614572106	0.00204645193448	0.00530044943067	0.0243337717358	0.0327684633869	0.176045426157	0.122948220983	0.140212461843	0.104231136123	0.153921539613	0.121062615027	0.0658946543851	0.0257514421928	0.000396182225742	0.013734221266
