 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.8859268	0.056173823	0.02939868125	0.01116648065	0.0102691474	0.00111271123775	0.00167916565015	0.000632285312	0.0036408732635
n	0.690877766667	0.142667231	0.09033624775	0.02563138955	0.0227999001333	0.00122528398592	0.00205955348338	0.00180857573733	0.0225940576212
e	0.401089505556	0.280178003667	0.22521191925	0.0366922475167	0.0251528190444	0.00062754467864	0.00115282127113	0.00179643907578	0.0280987665404
s	0.216713126852	0.249465147889	0.377076266417	0.0430160401722	0.0359336566815	0.00055476580288	0.00114605960038	0.0101905775553	0.0659044288468
p	0.120515027284	0.13081226263	0.445449748806	0.153501901057	0.0542769388938	0.00111903750096	0.00230635410013	0.0131173251118	0.0789014619489
ì	0.0598366330947	0.0796452818767	0.594828009602	0.190168797686	0.0394362076313	0.00109515170032	0.00202994505404	0.00451847849183	0.028441567643
c	0.0315711720316	0.0420522796256	0.765649423201	0.0881015108953	0.0232217355438	0.000768297466773	0.00130256213868	0.00555290935851	0.0417801638743
c	0.0198225833439	0.0233026352085	0.630299751067	0.102632884632	0.157364160181	0.00278964582226	0.00291566661289	0.00875939878617	0.0521133099581
e	0.0325077067813	0.0352158670695	0.338460741689	0.359712711544	0.198779054394	0.00327544220742	0.00285414972763	0.00578376793669	0.0234105904714
t	0.0351328134604	0.0420901863565	0.280785041896	0.513000360515	0.104247333798	0.00650298546914	0.00242028553254	0.00323086255353	0.0125901449758
s	0.0186279160201	0.0235222535855	0.249320794632	0.604323610172	0.080054299266	0.00784043892305	0.00322966097751	0.00266122355118	0.0104197960919
a	0.0127827946734	0.0110320488952	0.101453521211	0.807132736724	0.055040314422	0.00393329474102	0.0022104449925	0.00117067804519	0.0052441769473
o	0.00626166202447	0.0080005601984	0.040854574737	0.739086312241	0.191947059474	0.00836176024701	0.00184961296417	0.00105321867653	0.00258526493243
s	0.00643430314149	0.0280294703995	0.025595242579	0.50725360408	0.359128243158	0.0387278894157	0.00508096408806	0.00630761982551	0.0234426791108
ò	0.0195857907138	0.0476780121332	0.0292475095263	0.34208858136	0.357503674386	0.150049056472	0.014016854696	0.00802466894184	0.0318058747036
z	0.0243636295713	0.0522964623777	0.0350353428421	0.216027250453	0.308263274795	0.242730845491	0.022570191232	0.0394044789806	0.0593085249012
o	0.0181777455238	0.0483349571259	0.0303080429474	0.116580056151	0.266647028265	0.357332415164	0.043932347744	0.0493195082335	0.0693678879671
s	0.0127004118413	0.0314983803753	0.0166883156491	0.069662962717	0.237197592755	0.496034725055	0.048440227248	0.0269259383178	0.0608514576557
p	0.0183161322804	0.0246687277918	0.015761778883	0.0583401589057	0.189708424252	0.524127618352	0.0516190970827	0.0344932671059	0.0829647878852
i	0.0204063273268	0.0190326331639	0.0135096756277	0.0505549029686	0.131704754751	0.601205929451	0.0745183423609	0.026988981202	0.0620784312951
c	0.0126784330089	0.0280331119546	0.0151519335426	0.0283178409895	0.0826522402503	0.682838276484	0.066372258787	0.020473732234	0.0634821804317
c	0.013537426003	0.0459873503182	0.0368257078475	0.0181485309965	0.0681153920834	0.635404772161	0.0641484175957	0.0298464417447	0.0879860001439
è	0.0225297616677	0.0386463507727	0.0365365352825	0.0162008759988	0.0643506790278	0.528232814054	0.208033215865	0.0238591523816	0.0616106383813
t	0.0214735904559	0.0237505372576	0.0165730557608	0.0120620929996	0.0432112246759	0.574690998018	0.246132221288	0.0226444782605	0.0394618251271
s	0.0104682427186	0.0139621908859	0.0114339349203	0.0121087846665	0.032959734892	0.525209992673	0.159685896429	0.14809520742	0.086076027709
i	0.00718059887287	0.00662688236197	0.0077002952401	0.0123621911222	0.0208476666307	0.265341140224	0.33074658881	0.190038424473	0.159156175903
t	0.00440054659096	0.019317309054	0.00840339501337	0.0078911656074	0.0151870588769	0.238996379408	0.356272449603	0.143206526824	0.206325138634
s	0.00661865586365	0.0266815956847	0.0133323080045	0.00653135820247	0.0099241760923	0.247020553136	0.205409029868	0.178067995608	0.306414312878
e	0.00771580395455	0.0154661726949	0.0104359074015	0.00644391086749	0.00675487429743	0.123994676379	0.267786516623	0.139797405869	0.421604717626
g	0.00470617998485	0.013576592365	0.00717734853383	0.00616311775583	0.0118995145658	0.0552607241263	0.274523525541	0.21655403929	0.410138942542
r	0.00566999649495	0.0175084031217	0.0134767258446	0.00987092591861	0.0142187568553	0.0719663113754	0.252079981847	0.24499590443	0.370213004181
à	0.00827041433165	0.0147333639072	0.0134474677149	0.00941409117287	0.00803810425177	0.0722151886585	0.286498777282	0.283655926143	0.303726691394
t	0.00748780904388	0.0374515185024	0.0117386016716	0.00597757092429	0.00762101138392	0.0314183740862	0.211606759094	0.454812742048	0.231885637131
s	0.0112459716146	0.0516891261675	0.0194860878905	0.00773856997476	0.00821036886131	0.0349591876954	0.133488719698	0.447649480683	0.285532502377
i	0.0113618213382	0.0265426043892	0.0157928829068	0.00657282805825	0.00454004152044	0.0319594455651	0.104430876566	0.310233523561	0.488565940792
</S>	0.0068559418691	0.0145759756946	0.0083633858684	0.00401966012913	0.00312227251022	0.0185167472825	0.090902118283	0.219974306781	0.633669520396
