 	ora	io	sto	studiando	di	diventare	medico	</S>
à	0.9821	0.00395452155	0.001756694015	0.00391251169335	0.00335611766765	0.00248940687625	8.0613504465e-05	0.00235006365555
r	0.88201102	0.04409929985	0.004110492705	0.00509406556445	0.00434397592255	0.00356816485875	0.00114031815482	0.0556326452185
t	0.68450846	0.13682494995	0.082748735435	0.0156869318548	0.00409153107418	0.00257105028625	0.00148318192827	0.0720851542728
e	0.396288345667	0.448910683317	0.107628311612	0.0181155142849	0.00305310021139	0.00116739397308	0.000537556450447	0.0242990455709
n	0.158873576556	0.759047497772	0.0451516336707	0.0102497144283	0.00503293869046	0.00175029330203	0.00107810048117	0.018816190137
a	0.0747560311853	0.855830229257	0.0352909095569	0.00812851300943	0.00576187443682	0.00195649286301	0.00125915723226	0.017016780179
i	0.0332603541951	0.917884189752	0.035013131519	0.00423005226981	0.00251605265227	0.000807340603337	0.00042206071662	0.00586680835967
v	0.022280331865	0.905225686584	0.0590583525063	0.0062227921566	0.00332628951742	0.000852264921112	0.000145658875873	0.00288859675322
ò	0.0204549066217	0.644944008861	0.269710432835	0.0539811037189	0.00718792317247	0.00145785780704	5.84389916243e-05	0.00220533011774
s	0.0131442763072	0.31846601962	0.558156190945	0.077213588573	0.00959559672416	0.00326664426901	0.00218524879387	0.0179724734392
t	0.00653513236907	0.14882952354	0.763124220315	0.043676281191	0.00675911540805	0.00338291840967	0.00415386866462	0.0235390034797
è	0.00261502314302	0.0530019367133	0.756253916772	0.169297928064	0.00578618196935	0.00155134184322	0.00265295332987	0.00884077799323
o	0.00152694810101	0.0252084781044	0.446965226257	0.438849916021	0.0741955209898	0.00878457700107	0.000923793004957	0.00354554739774
s	0.00284668090034	0.0191316370348	0.188315902752	0.644544192007	0.11852547033	0.0153170280004	0.00113748858832	0.0101815703659
t	0.00325192026678	0.0124893027783	0.141178420917	0.734332860669	0.0719901314433	0.0103612078668	0.00871575209611	0.017680388122
u	0.00163025075559	0.0077678190261	0.104656647639	0.61521303689	0.233768618481	0.0144815838223	0.0104700888054	0.0120119582073
d	0.0035343132852	0.00956506867537	0.0410190588797	0.54078640563	0.35079454616	0.0216849696074	0.0057518470418	0.0268637825691
i	0.00426785706173	0.00928321689179	0.0177321511599	0.445530778543	0.428132522053	0.0589583442025	0.0042041808006	0.0318909761897
è	0.00232734858724	0.00652825119726	0.00735879048663	0.240508062848	0.611579617351	0.116784538067	0.00207302218687	0.0128404220632
o	0.00252860436241	0.00517136363242	0.00348690179554	0.143480974283	0.59877214245	0.227323696022	0.00792979919562	0.0113065463544
n	0.00638880935414	0.0127444218775	0.00330906633185	0.096116344761	0.49350628415	0.327494228674	0.0275790197319	0.0328618397848
a	0.00687846487138	0.0167631902925	0.00357062971062	0.071731812587	0.335517044717	0.500517832891	0.0286823003106	0.0363387229283
g	0.00846636571046	0.0242038630975	0.00357467873687	0.0402670328623	0.200922174906	0.55417632763	0.100159958504	0.0682295873094
h	0.0125192075702	0.0309487223658	0.00491344637896	0.0507362486208	0.157529011635	0.33477150921	0.198733356168	0.20984849577
e	0.00865718229007	0.0222209824553	0.00554645669299	0.0601510228736	0.131597761878	0.372079736403	0.171711568723	0.228035300257
t	0.00555246296336	0.0164933706518	0.00467043196433	0.0410079842912	0.0919064002927	0.387967168801	0.294370089574	0.158032095086
t	0.00445722628779	0.0113256578839	0.00303339535478	0.0220401080971	0.0471247747642	0.176785061934	0.525738149858	0.209495611695
ò	0.00224563351593	0.00587899629463	0.00210854438493	0.0127489780324	0.0239293325881	0.106040549645	0.598358949953	0.248689007232
m	0.00406324139198	0.00669748459821	0.00390784609498	0.0125779493441	0.023211393196	0.127935966548	0.562282276651	0.259323839077
e	0.00498937713066	0.00808227476607	0.00566555186499	0.0200940857814	0.029806897732	0.130629068849	0.489749318884	0.310983413026
s	0.00324310061022	0.00676963602202	0.00411000482166	0.0182765044271	0.0243180645773	0.0859645139497	0.563182239628	0.294135901009
s	0.00253009347007	0.00476002704067	0.00263901980722	0.00928551364237	0.0109311203258	0.0351680576499	0.746196859876	0.188489290336
è	0.00123147679669	0.00238011869689	0.00174018867907	0.00545884784746	0.00515459424193	0.0158509218833	0.797480866625	0.170702986779
r	0.00342314420556	0.00397880341563	0.00280194390302	0.00402482948249	0.00499313491398	0.0200331346278	0.763208755542	0.19753622226
e	0.00438859170185	0.00555557630521	0.00381038543434	0.00622255806083	0.00847257713799	0.0310891868759	0.561120885181	0.379340194087
</S>	0.00260109830092	0.00470546440261	0.00307550626717	0.00774718453041	0.010586304069	0.0345148614379	0.366026392591	0.570743147044
