 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.8328582	0.0454052774	0.0182921824165	0.069926478415	0.0153938871811	0.00129673097378	0.0079367571373	0.00077360469946	0.008116933048
a	0.7618097	0.1138442678	0.0193599928055	0.0711491869717	0.0155925839937	0.00130783430859	0.00796599094243	0.000776625430487	0.00819387628267
t	0.691681766667	0.192081845933	0.0143207622685	0.0779156664906	0.0089553315979	0.000523074310197	0.00286853019081	0.000482198474162	0.0111708450276
r	0.542712305556	0.335504205311	0.0207540034228	0.0796986609969	0.0073535709993	0.000253178945399	0.00115550389027	0.000382464926054	0.0121861090759
a	0.365524998519	0.579174925104	0.0194136544743	0.0276674733323	0.0033985888231	8.76399639663e-05	0.000402758899423	0.000129441359418	0.00420050431197
v	0.18344566784	0.750383711701	0.0371104701581	0.0164109296108	0.00920775496437	0.000102101811489	0.000211472025808	8.01925658727e-05	0.00304767632399
ù	0.10320307428	0.750879817234	0.117261510053	0.0142041882036	0.0114125919881	0.000108726332363	0.000150495828269	6.46275315576e-05	0.00271497612466
d	0.08125387476	0.652220329078	0.193745926684	0.0273597134012	0.0207616923294	0.000544274279321	0.000313773292423	0.000930691323453	0.0228697377249
i	0.0585783732533	0.415848025693	0.432638852228	0.0373815484671	0.0237666438765	0.00068855305064	0.000365831174241	0.00121839343127	0.0295137898216
a	0.0340054586178	0.163389701564	0.745356384076	0.036908223489	0.00968263839217	0.000240714094413	0.000128105132514	0.00040704320211	0.00988173069553
p	0.0129028750726	0.062388361188	0.856229361359	0.0579272178297	0.00680975036406	9.9883595471e-05	5.9570420838e-05	0.000137302696737	0.00344569425018
l	0.0093454850242	0.0352743080627	0.754766270453	0.181413075943	0.013937348688	0.000156653109157	0.000492931785946	7.22687217123e-05	0.00454171026006
è	0.00909562800807	0.0232164348876	0.617920740151	0.325404858648	0.018590613896	0.000206338119719	0.000638982181982	5.46092967374e-05	0.00487185485335
o	0.00514906230269	0.0088384477492	0.42374377005	0.525380819549	0.0342925539653	0.000464011156573	0.000259792750661	3.43909810791e-05	0.00183721645112
n	0.0025284880009	0.0038680392364	0.19251398335	0.75464825985	0.0415235169884	0.000939626852191	0.00019221832022	0.00014292612136	0.00364296305037
ò	0.00355821703363	0.0028210173788	0.104326910117	0.80806133995	0.0731557546628	0.00302596798406	0.000320173320073	0.000225007330453	0.00450561331679
r	0.00698049411121	0.00263414379293	0.0675681603723	0.803563429983	0.0927626115543	0.00671863772802	0.000646532186691	0.000702324160151	0.0184236915723
r	0.0657932090371	0.0131693903643	0.0705772847908	0.643865519994	0.0824064005181	0.00788424334267	0.00525015979556	0.00575682342005	0.105296979524
i	0.083000891579	0.0173462351214	0.0632651639303	0.335704304665	0.347245466839	0.0157647892142	0.0113175414319	0.00688327024002	0.119472336408
a	0.029366419093	0.00809255764047	0.0393224779768	0.143739634888	0.593033088946	0.111917286405	0.029584761644	0.00240253651334	0.0425412498027
è	0.0135593236977	0.00600010261349	0.0219972913256	0.0878813336293	0.465814396315	0.332507292135	0.053415182548	0.00146536413778	0.0173597499342
r	0.00879522089923	0.0048715806045	0.0121283797752	0.0598115095431	0.277759725438	0.573511934045	0.047421286516	0.00314592134593	0.0125544875447
k	0.0225509216331	0.00889310646817	0.0132408595917	0.0346343415144	0.162749341813	0.502501208015	0.0903067525053	0.00918869178198	0.155934787848
u	0.026709949411	0.0101152823894	0.0135435140306	0.0217321182381	0.108726933938	0.362766792672	0.242684490835	0.00963503309399	0.204085873616
t	0.0114483994703	0.00453463409647	0.00755966004353	0.0160883144794	0.073906703646	0.486276840891	0.274587063612	0.00530841336466	0.120289955539
t	0.0106408489568	0.00508797009882	0.00641606754784	0.0140527320931	0.0358053232153	0.509992620297	0.220303701204	0.0368395206216	0.16086120518
e	0.00864960905227	0.00485160393294	0.00664403834928	0.00637764663103	0.0319413527384	0.377392453432	0.366048200401	0.0504681812072	0.147626928393
g	0.00372705711742	0.00257309124431	0.00450960111643	0.00372161374368	0.0255887797128	0.435476591144	0.4023400068	0.0254214810691	0.0966418007977
r	0.00543983540581	0.00546980878144	0.00574291020548	0.00472820444789	0.0141095560376	0.449543913715	0.3626748156	0.0297600833564	0.122530861599
a	0.00718219780194	0.00662045606048	0.00770373596849	0.00494508978263	0.0186973436792	0.364975611238	0.3935489652	0.0633667224521	0.1329598172
m	0.00713405360065	0.00380555498683	0.0052278368895	0.00311174266088	0.0164644388264	0.447620543746	0.327490335067	0.0623646648174	0.126780765733
m	0.0101573422002	0.00380044222894	0.00386673412983	0.00231662055363	0.0075291630088	0.411129997915	0.250660828356	0.137781320939	0.172757488578
è	0.00836450896673	0.00313752855965	0.00343486187661	0.00162525418454	0.00729502313627	0.232570254972	0.171688719452	0.27696837698	0.294915426193
n	0.00788787655558	0.00294650946988	0.00281459815887	0.00272627159485	0.00696104847876	0.246263613991	0.173020236484	0.225762868993	0.331616968731
a	0.00939553075186	0.00345944805663	0.00342407768629	0.00302977953162	0.00753264492625	0.260925367997	0.175903986828	0.268536839664	0.267792309577
s	0.012566603484	0.00431614391888	0.0049852720621	0.00246040174387	0.00951426014208	0.199003125999	0.143680433609	0.338514809888	0.284958926526
i	0.013285898828	0.00517369237296	0.0057582905207	0.00230129208129	0.0104229335474	0.172263452	0.13784534787	0.339543789963	0.313405288842
n	0.0165120249427	0.00706646099099	0.0072152956069	0.00230363676043	0.0128118025158	0.121245954	0.120067485957	0.459387343321	0.253389979614
ì	0.0170437136476	0.00701570153033	0.00669498476897	0.00231432045348	0.00989550970527	0.101982457333	0.086148180319	0.60299509444	0.165910013205
t	0.0104422448825	0.00360337447678	0.00357880985632	0.00138152111783	0.00541472110176	0.0663697104443	0.0564209351063	0.723968468147	0.128820211068
t	0.00947458709417	0.00222677382559	0.00212269668544	0.00086682507261	0.00304874821725	0.0402866928148	0.0379690575354	0.810071636049	0.0939330126893
a	0.00560065144139	0.0013287445752	0.00146723737515	0.00056337709087	0.00236097395575	0.0196096746049	0.0191989125118	0.61989904535	0.32997143323
</S>	0.0029896406357	0.0008760318876	0.00121682585758	0.000426085595435	0.00280779702787	0.0125233068025	0.0167160925059	0.375448522675	0.586995751615
