 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.588162125	0.0274132857	0.07910919405	0.14798579667	0.046773589401	0.0590331042885	0.00875076227595	0.0275800456017	0.00487001462275	0.00435403115113	0.00077601679265	0.000433305405905	0.00475870844815
ò	0.355995148333	0.0520475932333	0.13252401135	0.22718379889	0.0974606548003	0.0714759107628	0.0133415357587	0.0291571487006	0.00572367150758	0.00466083845038	0.00080594559755	0.000724649068635	0.00889907181605
t	0.464794139444	0.0656811377444	0.108707785783	0.161819300963	0.0852884372668	0.0373019555209	0.0101048549196	0.0116091634335	0.00310254536919	0.00197801070346	0.00036289668585	0.000799438872878	0.0484503259387
t	0.726598933148	0.0471777572481	0.0487012225943	0.062392635321	0.0317672817556	0.0140547908736	0.00461484160653	0.00427679763783	0.0014140135314	0.000779724546487	0.000187197342083	0.000533433551726	0.0575013846956
e	0.649364587716	0.232360610416	0.0474487261981	0.029022189107	0.0128474848852	0.0054686620112	0.00173774004018	0.00155007274128	0.000513349645133	0.000263867065496	6.46000532943e-05	0.000178573870642	0.0191795169332
j	0.391084412572	0.443575703472	0.098509472066	0.0359177877023	0.00954083226173	0.0034165922904	0.00280473188473	0.00146384744909	0.000980144874711	0.000293228079832	0.000185516943565	0.000187286616181	0.0120404166297
è	0.247423880857	0.524023847824	0.164620777355	0.0374432639008	0.00781169875391	0.00258551897847	0.00316603598491	0.00141011480303	0.00113841131624	0.000302322508091	0.000226004297588	0.000190038140054	0.0096580524268
n	0.169986350286	0.500261162608	0.248715905785	0.0315607449669	0.00567931891797	0.00167535854116	0.0024164030183	0.000904561654343	0.000882028063413	0.000238491594177	0.000193887658929	0.000305447564678	0.0371803210258
o	0.285639923429	0.301781744203	0.312177985262	0.0427858163223	0.00536190277266	0.00143946351372	0.00216901703443	0.000745170344781	0.000798788695138	0.000217301636392	0.00018348172181	0.000343902088086	0.0463555302493
m	0.26495253681	0.171333511401	0.465156545087	0.0674653401074	0.00701536072422	0.00250820183791	0.00164910803981	0.00114423404159	0.000529011889046	0.000139492590464	8.458240277e-05	0.000138573371222	0.0178835490904
e	0.12709250127	0.111464757134	0.585563161696	0.151863830036	0.00913186457474	0.0029883748293	0.00150781150994	0.0012985988872	0.000450788935015	0.000114594445488	5.25414890567e-05	7.0466474774e-05	0.0084007511118
v	0.0769916569233	0.0580700807113	0.661281010565	0.185873006679	0.00956272352491	0.00299858415977	0.000799402916647	0.0011291327024	0.000229123587005	5.88197728293e-05	2.04490334856e-05	2.61922984247e-05	0.0029598528956
è	0.0270737631744	0.0244180025704	0.774723386855	0.157580658893	0.0100311948416	0.00309977561992	0.000605306832216	0.00107959157747	0.000153484237668	4.12235260431e-05	8.52656486187e-06	1.27190841082e-05	0.00117239316187
k	0.0158971784248	0.0135369085235	0.816752145618	0.133293846298	0.00891381328053	0.00212556923997	0.00156508945407	0.000777034369157	0.000334964534556	8.78048714477e-05	1.9751369654e-05	0.000125627658203	0.00657024504062
k	0.152294712475	0.0124117188412	0.640183501873	0.122648448766	0.0244953304268	0.0133896525467	0.0137648323847	0.00331452548972	0.00489288634485	0.000697423577149	0.000603317283218	0.000658031929401	0.0106455650135
i	0.194110059058	0.0100163663804	0.311554080624	0.371370616255	0.0593904791423	0.0185033586489	0.0167780612616	0.00389208229657	0.00617859836495	0.00083268551205	0.000781823982773	0.000716233720534	0.00587552723317
o	0.0670939042527	0.0059323468268	0.131286131208	0.668636355418	0.100258439714	0.0131287613496	0.00674695055387	0.00189881556552	0.00218967431832	0.000306864191683	0.000262152394791	0.000241447639811	0.00201817565639
p	0.0229155884509	0.00395859090893	0.0674461294027	0.739219968473	0.138625069905	0.0183697654499	0.00423559001796	0.00283903452184	0.00103644128611	0.000220961798561	9.09554037637e-05	8.9644018837e-05	0.000952292888797
u	0.0089775063503	0.00451426900298	0.0451878844676	0.636333372824	0.263655513302	0.0308492194833	0.00412855917265	0.00418692417395	0.000833015442037	0.000281811326187	3.61192715879e-05	4.89533016123e-05	0.000966880849599
l	0.00720426061677	0.00862149200099	0.0780328314892	0.448898140941	0.341564731101	0.0584014441611	0.0145600083909	0.00964462372465	0.00353639292735	0.00179000926873	0.000150585767529	0.000861764879204	0.0267337501832
ò	0.00691398293892	0.00874971880033	0.0811101257297	0.25977478098	0.4584994237	0.10922357472	0.0211708944636	0.0112925228082	0.00467097520912	0.00222011836291	0.000189210203176	0.00113012063473	0.0350545846744
t	0.00631470137964	0.00581020140011	0.0386429211432	0.15034625766	0.590604301233	0.14005178824	0.0284927528212	0.0078685031694	0.00447166973637	0.0014600249943	0.000130600211725	0.00178713838658	0.0240191375048
o	0.00515222410655	0.00433887620004	0.0240620960477	0.105898441887	0.537082880411	0.24330998608	0.0428257039404	0.00910495305647	0.00449536651212	0.00127170796477	0.000111902098908	0.00201098751886	0.0203348692616
s	0.00390069151552	0.00327570146668	0.0178310656826	0.0759950532957	0.460260570137	0.336585662027	0.0526815429801	0.0140135286855	0.00514218500404	0.00149526548826	0.000168964031303	0.00128723006295	0.0273625285139
