 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.47706782	0.49601525	0.0099650038	0.004012380195	0.002751317653	0.001660638818	0.003220370557	0.003052627877	8.28410858e-05	0.0004156294272	0.0005183944327	0.000868909645525	0.0001173847345	0.0002514882808
n	0.184482495733	0.77426986	0.0218310832667	0.004786457165	0.00294333388433	0.00183747333933	0.003389777219	0.00316805933233	0.000123967955267	0.000425376087067	0.000525811190233	0.000874519343175	0.000126084912833	0.00121573170693
ì	0.0638774747443	0.897597286667	0.0265633124222	0.00311054468833	0.00177955836144	0.00127751797978	0.00150469350633	0.00172821941744	0.000123238951756	0.000197275983689	0.000232721306078	0.000313830903392	7.63939489443e-05	0.00161795346898
c	0.0526671086814	0.767347638889	0.0931046538074	0.0165137934294	0.0229545630205	0.00682145402659	0.00577034356878	0.00144505689248	0.000350026133919	0.00080566747123	0.000373914265359	0.000194404345464	0.000127020659648	0.0315243436563
h	0.0738852775605	0.588016722963	0.220754017936	0.0240016548098	0.0320132761402	0.0093277803422	0.00712749192959	0.00128438761749	0.00046759554464	0.00101200803708	0.00044334532512	0.000145466873155	0.000145157224883	0.0413758118521
e	0.0514985438202	0.393094419321	0.502506072645	0.0164718932699	0.0135844981601	0.00448876580073	0.00253108092653	0.00091728287083	0.000241467423547	0.000387312851893	0.000220753428707	5.63659753517e-05	7.51785740743e-05	0.0139264076487
t	0.0180965123734	0.17094849144	0.704645657548	0.05265570909	0.0212066010334	0.0172066389536	0.00364896518551	0.00056236688861	0.00369380004985	0.000314228626831	0.000135624426569	4.61336047506e-05	3.74093798048e-05	0.00680191194757
o	0.0071114123578	0.0911619043133	0.743405029183	0.0968279743633	0.0254965645445	0.0216829489845	0.0041013193785	0.000461256029537	0.00485516692762	0.00029221143161	0.00010799602319	4.27927234502e-05	2.52068858683e-05	0.00442824837186
r	0.00361481658593	0.0439608242711	0.793201243061	0.116361529454	0.0173140653815	0.0144620913282	0.00388202824283	0.000420134376512	0.00399139122021	0.000174633396537	7.045293673e-05	3.75247430167e-05	2.07084025561e-05	0.00248855817995
ì	0.00923846822864	0.0266792422237	0.70316647102	0.213439993151	0.0229937907938	0.0128225548094	0.00540077068094	0.000396126261504	0.00369992579207	0.000145759053846	6.03604062433e-05	3.97541253389e-05	1.97920585187e-05	0.00189693691998
s	0.0120367579762	0.0147729942079	0.642520457007	0.275877417717	0.0316696302646	0.0113949149698	0.00571401582698	0.000266406689835	0.00273456751602	0.000223746976282	5.42193147478e-05	2.5572555113e-05	1.68223641729e-05	0.00269244369999
o	0.00591020250873	0.0092077124893	0.457645954336	0.423404525906	0.0798866900882	0.0133179026566	0.00476009790899	0.000235626621278	0.00240975757967	0.000239631485761	4.92350770159e-05	1.66322791043e-05	1.4756004601e-05	0.00290125657916
n	0.00303319545291	0.00559765044977	0.225015373445	0.633017991969	0.103027113363	0.0211660992189	0.00386787313633	0.000236818471759	0.00324318790089	0.000195107915587	5.1914097772e-05	1.84768697681e-05	1.01103607437e-05	0.00151906963889
t	0.015457913151	0.00809835568326	0.147000968482	0.61988181399	0.127470311121	0.0362523924063	0.0144311073788	0.0147570948973	0.0071625348003	0.00343320534853	0.00326225889926	0.000818528491589	0.000235485098915	0.00173801111296
a	0.0200433187837	0.00676104519442	0.0729252641607	0.512219484663	0.297488250374	0.0364613754688	0.0171573071263	0.0195084736858	0.00605792778343	0.00441530770451	0.00430398972642	0.00107308465693	0.000305940162438	0.00127917427699
c	0.00950536146123	0.00690614369814	0.0553083273869	0.477706351554	0.333043396791	0.0677274251563	0.00903646370877	0.00948459261527	0.0146158177778	0.0022983472565	0.00227413193547	0.00060483487871	0.000403948383613	0.011084812065
e	0.00548314268708	0.00820823589938	0.0572766354623	0.395985943851	0.37014417893	0.113403665052	0.00677773223626	0.00637260180509	0.0177390772359	0.00165614087217	0.00164235253182	0.000450809356237	0.000441461173871	0.014418039045
r	0.00352670279569	0.00883357396646	0.0835725761541	0.330163374617	0.407857669643	0.124802818351	0.00994904507875	0.00288215756836	0.0159801503886	0.00257996064406	0.00137374093061	0.000630510648746	0.000259274470624	0.00758851303833
ò	0.00987737009856	0.00776535711549	0.0798426736514	0.250248496872	0.434675033214	0.146507636117	0.0433040583596	0.00225765222279	0.0152569498295	0.00287140206802	0.0012428018362	0.000695920717249	0.000194114028875	0.00526061012611
o	0.0110100685962	0.00275995378516	0.0283570024838	0.0933321682907	0.477884231071	0.283315495372	0.0588513227865	0.0237747184076	0.0163729256432	0.00139204760934	0.0006439761714	0.00031233978675	8.30276982917e-05	0.0019107653487
c	0.0050903260954	0.00289569221505	0.0137892601613	0.0491872624302	0.37384435369	0.405688991791	0.0384816255955	0.0416980234692	0.0596009045477	0.00154485326978	0.000818860490467	0.000316656998917	0.000104201939431	0.0069389626429
e	0.0066220580318	0.00345108950502	0.0108810345538	0.0375937064767	0.31316804123	0.419575230597	0.0936117131985	0.0331396298231	0.0704084811826	0.00177659552326	0.000819255050156	0.000282557236306	0.000107670293144	0.00856287695763
r	0.00676314767727	0.00279034160167	0.00899419135127	0.0274542491589	0.23577008041	0.425997433532	0.129462627733	0.038880455941	0.105069823394	0.00383152477442	0.00182133230339	0.000891943158769	0.000188474171048	0.0120843307292
ò	0.00574800255909	0.00226010370056	0.00701900131709	0.0185435333863	0.139010976137	0.322572344511	0.319380695911	0.041053994647	0.118527482465	0.00804708309147	0.00260954270113	0.00169384198626	0.000212195576016	0.0133211734197
e	0.00440464574136	0.00109244519352	0.00358769099236	0.00774942809543	0.062781320379	0.162082141504	0.374038770637	0.158087652882	0.200485032155	0.0149060453638	0.00407623296704	0.00165158042875	0.000195955021005	0.0048610386499
n	0.00174112549212	0.000822173391173	0.00237545345079	0.00395110726514	0.025297200693	0.080767599168	0.154855485546	0.241246907627	0.463109157385	0.0157396951213	0.00488596878901	0.00146915374292	0.000230423463668	0.00350853911663
ì	0.00174807942071	0.00121261633039	0.0025201542836	0.00310897138838	0.012571471131	0.0432601777227	0.116248585182	0.154719572542	0.521856659128	0.0945871540404	0.0291339065963	0.014357927781	0.000439333334556	0.00423537883888
c	0.0104624650402	0.00385264144346	0.0042641114612	0.00453973416279	0.0116471767103	0.0238193165742	0.109127831061	0.0775514853473	0.541098926376	0.127685461347	0.0399544728654	0.0186175342937	0.000630648848185	0.0267482108463
h	0.0429759410134	0.00440714761449	0.00446532938707	0.00452290615426	0.0116279777368	0.0187422876914	0.083720229687	0.104285146282	0.567685255459	0.0805736437823	0.0265038086218	0.00887844433123	0.00220891663606	0.0394029999488
e	0.0466998554711	0.00182736221483	0.00260783086236	0.00263701995142	0.0117850034123	0.0167731153971	0.183328669896	0.113826001427	0.394782908486	0.146335267927	0.0388473865406	0.0108511589771	0.00304137424535	0.0266570476496
è	0.0177882796904	0.00167147814828	0.00254788095412	0.00266484321714	0.0108277033041	0.013041854799	0.192194515965	0.0748093064757	0.387549112829	0.186556012642	0.0748346788469	0.0134404548257	0.00328765344845	0.0187862085499
r	0.00673573186347	0.00253256418276	0.00254587891804	0.00236946353905	0.00545002726803	0.007526653633	0.070751049655	0.101652425492	0.546596204276	0.142732734214	0.080090562949	0.0170862604419	0.00353824171615	0.01039222665
t	0.0593327431878	0.00330169532759	0.00575532707268	0.00381905611302	0.00862983042268	0.00744759257767	0.041705839885	0.0798039505973	0.495630244759	0.136720038071	0.050330920983	0.0161301196806	0.00416643657205	0.08722624135
o	0.0764579474376	0.00250772066586	0.00608579560089	0.00379921909101	0.00970754514089	0.00645606734589	0.0310620279617	0.0285613677658	0.26570642092	0.28332644269	0.125346480328	0.0308745207602	0.00754137695735	0.122567098783
n	0.0284657178542	0.00814540311195	0.00699202577696	0.00401953718367	0.00438305354696	0.00444744210196	0.0128283448539	0.0118956042886	0.348845022973	0.293624769897	0.156727452109	0.0394684969201	0.00981236531912	0.070344839261
t	0.0620153382847	0.010257259514	0.00900763145899	0.00497124392789	0.00455409991565	0.00462580140065	0.010988929818	0.0073566492962	0.422310210991	0.237553575632	0.110211146036	0.0382025823067	0.00817960843971	0.069765991087
a	0.0703746856216	0.003711855448	0.00491144129966	0.0028173409093	0.00458885687188	0.00329653703355	0.0123004512727	0.0039667879654	0.20561981433	0.323330998544	0.186283372012	0.100939405436	0.0132524044799	0.064606067029
n	0.0286013110672	0.0122235049493	0.00664067721322	0.00419989236977	0.00327801275729	0.00357350371118	0.00742722842423	0.00454086855513	0.20948834211	0.257257002848	0.231382534004	0.132970618479	0.0205150448266	0.0779014556763
a	0.0148236990324	0.0151383675898	0.00727523562107	0.00465101908992	0.0025560822191	0.00324768547039	0.00398799940808	0.00505236798504	0.204613564703	0.186186680949	0.265033228001	0.17231740616	0.0425505396089	0.0725661108921
s	0.0063840442208	0.00783646846993	0.00450651059036	0.00342032266331	0.00238309277303	0.00257046999013	0.00283142883603	0.00712398646168	0.127479928901	0.184342660316	0.311274609334	0.23365105872	0.047366220203	0.0588291846307
e	0.00341229148693	0.00538755732331	0.00355659503012	0.0030200277011	0.00235906895768	0.00236542036338	0.00212447167868	0.00824315868723	0.101691013134	0.164375966772	0.339789823111	0.22830302624	0.076765120401	0.0586064222102
g	0.00173162754231	0.00298258860777	0.00300637351004	0.00270173184703	0.00212864748589	0.00201784305446	0.00159583682623	0.00554694022908	0.0609030012113	0.130377648924	0.383431131037	0.224966405413	0.1122834068	0.0663267840701
