 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.83287325	0.123141976	0.0103385585389	0.0063769105299	0.020666556806	0.000438323744	0.006164481248
m	0.61909745	0.325595398667	0.0137620381796	0.0073996935433	0.0222433311353	0.000889173614667	0.0110129817493
à	0.36291082	0.604107966222	0.0102709572265	0.00357340008777	0.0094006222451	0.000754310879222	0.00898194591643
k	0.19735319	0.736977355407	0.0158477505755	0.00258821840259	0.0045498201817	0.00343256820074	0.0392510719721
i	0.14614843	0.760333251802	0.0353785235252	0.00229325578753	0.00256618976223	0.00431892115393	0.048961421854
n	0.0982063686667	0.698953473934	0.173658194508	0.00251953818251	0.00165963752241	0.00248331147166	0.022519465148
a	0.0810195715556	0.466222921311	0.431105268169	0.00366001509417	0.0015005067208	0.00187542756955	0.0146162848827
t	0.0683334926852	0.23991484377	0.67402627939	0.00595480679806	0.000969960020267	0.000927063852183	0.00987350679423
è	0.0272265020617	0.10849283809	0.841251826463	0.0140077869327	0.000991092340089	0.000622112521394	0.00740779807808
l	0.0136075710206	0.04769768053	0.905244465488	0.0254769929776	0.000880348923363	0.000617409294465	0.00647554650603
i	0.0568882783402	0.0899886778433	0.749203551829	0.0883636156592	0.00718503835112	0.000639891328155	0.00773095770201
s	0.0704149522801	0.100906301281	0.60637519061	0.202613131886	0.00960422065037	0.000700490639385	0.00938571410067
t	0.0370934635934	0.0405880540937	0.628567513537	0.208376527295	0.0471420030835	0.0116401389798	0.0265923207002
i	0.0331761145311	0.0477472796979	0.481208187846	0.295903192432	0.0920897376945	0.0149392669933	0.0349362475667
a	0.022022050177	0.059237207566	0.259621877282	0.537959117477	0.0937540958982	0.00679521199777	0.0206104339889
m	0.0140642853923	0.044860684522	0.161683858427	0.682564742492	0.0670175229661	0.00624859779926	0.0235602801296
m	0.0282864517974	0.035358005174	0.111720518809	0.616451584164	0.072276425322	0.00709138839975	0.128815628043
è	0.0332588779325	0.022221400058	0.070105523603	0.389150591388	0.323048211774	0.00623155693325	0.155983871681
n	0.0174149918442	0.0165395980193	0.0467392158677	0.465697840463	0.380479532258	0.00461354597775	0.068515271227
i	0.0139240308147	0.0149272996731	0.0349046652892	0.446441588821	0.444495725753	0.00395978879258	0.041346903409
a	0.0175215006049	0.0354533392244	0.0311679584297	0.166507057274	0.555601315251	0.109837031864	0.083911825803
t	0.0225804048683	0.0714265794081	0.0361304414766	0.087688964758	0.358502128417	0.256564847288	0.167106635268
t	0.0218695106228	0.063572202136	0.0308718478255	0.0544673409193	0.251446452806	0.206978471429	0.370794178423
o	0.0154520735409	0.0357592663787	0.0214439709418	0.0277927469731	0.243128317602	0.107476316143	0.548947302808
m	0.0166235115136	0.0391109571262	0.0177787036473	0.0373672183244	0.205799495867	0.0840651980477	0.599254900936
e	0.0191847501712	0.0396389407087	0.0164356982158	0.0416450237748	0.189401948622	0.0704058820159	0.623287766979
k	0.0223219910571	0.0448951052362	0.0164789497386	0.0349507075916	0.163544498541	0.112299747339	0.605509008993
k	0.0311751076857	0.0451437747454	0.0207708099129	0.0336836055305	0.112980381847	0.249653199113	0.506593116331
à	0.0240520414952	0.0211310821151	0.0189115721376	0.0179277810435	0.0939648856157	0.429460216371	0.394552398777
n	0.0303464987651	0.0648388682384	0.0102354802125	0.0303116538812	0.0525668702052	0.39569377879	0.416006826259
i	0.0356548405884	0.0826331000795	0.0100800957375	0.0379898986271	0.0536447967351	0.21917322293	0.56082403542
k	0.0306266225295	0.0685505253598	0.00873953424583	0.0268328038757	0.0468165634117	0.225827080977	0.59260685514
o	0.0330893661765	0.0716483497866	0.00929883541528	0.0216184032919	0.0309285783039	0.240304480326	0.59311197838
</S>	0.0281268360882	0.0528958148933	0.0112569412076	0.0148535591459	0.0315359831519	0.189494845163	0.67183601419
