 	il	morto	vuole	pianto	</S>
t	0.98011895	0.0035157308	0.002710154903	0.00070506385015	0.012950131455
o	0.977818183333	0.0055365186	0.00281275334433	0.000735319086717	0.0130972618517
n	0.883421861111	0.052425779	0.00949469882478	0.000709617498906	0.0539480423172
a	0.80020284037	0.116050273	0.0152374586083	0.000698818406302	0.0678105760391
p	0.582786983457	0.346394957667	0.0291282362028	0.00199010497543	0.0396996572797
e	0.494938124486	0.428528812556	0.0427784904009	0.00247960837181	0.0312749260932
s	0.432627061495	0.493311330852	0.0419898651336	0.00439136563727	0.0276803906977
a	0.243381973832	0.504171850284	0.220613598378	0.00500284532242	0.0268297432326
m	0.178107278277	0.445637023428	0.321513442793	0.0214671802175	0.0332750424109
m	0.0824380664257	0.601648941143	0.192473178931	0.0270090454525	0.096430774137
è	0.101233712142	0.454089310381	0.311407167644	0.0091480853095	0.124121774712
n	0.088498428814	0.384738300127	0.368458989215	0.0591609438818	0.0991433815707
o	0.134106911038	0.338519703376	0.286361496405	0.0763670972939	0.164644810524
t	0.148671338013	0.138616217792	0.294525485468	0.187417451765	0.230769503508
è	0.0785883903377	0.0667453959307	0.436684981823	0.224706468488	0.193274754503
l	0.0546774825792	0.0433380573102	0.430023799274	0.212689840729	0.259270838168
i	0.0438169466597	0.0344216641034	0.191335477758	0.20852677851	0.521899156056
g	0.0409717825532	0.0194127117011	0.100423903919	0.17457147777	0.664620118685
l	0.0564375128511	0.0394038179004	0.127157929973	0.21957846259	0.557422296228
e	0.074336237617	0.0436978068001	0.146306378324	0.13479770653	0.600861882076
m	0.0434335028723	0.0257006397667	0.082648690108	0.311897871177	0.536319267359
m	0.0432945196241	0.0846621099222	0.0563254023693	0.389245960392	0.42647197912
è	0.0398259344747	0.0951608920874	0.0423151394564	0.153089019397	0.66960899304
n	0.0483720860916	0.0688421694758	0.0411202171521	0.262196235732	0.579469304347
o	0.0522545910305	0.0602042249919	0.040952290384	0.298585476077	0.548003441449
</S>	0.0285919190152	0.030557130246	0.023837694192	0.149961984288	0.767051270725
