 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.859768175	0.0933383559	0.014254881575	0.015935445063	0.001678669943	0.0068064911183	0.0016863806914	0.00228831696272	0.00223797657265	0.000140999904375	0.00186434397681
m	0.611749848333	0.326370191967	0.0224169581917	0.0181707411543	0.00276530461433	0.0073648749061	0.0020867120638	0.00234317289757	0.00235787550088	0.000173593088125	0.0042007335256
à	0.336396556111	0.623524863989	0.0186608867306	0.00917928735143	0.00228353212144	0.0031852921687	0.00111955241293	0.000844798940523	0.000917152925293	9.51813300417e-05	0.00379288591187
n	0.217469528704	0.660418287996	0.0192773592435	0.00639033395048	0.00548912515715	0.0054929407229	0.000652139895977	0.000615281428174	0.000751836823431	0.000370967440681	0.083072211174
a	0.151360890901	0.661790812665	0.0563749247478	0.00628381765016	0.00647046710572	0.0061181173843	0.000478644176992	0.000530388794958	0.000686253681144	0.00045882990096	0.109446895006
m	0.0828844516337	0.734052454222	0.0852010335826	0.0158991508834	0.0186217730886	0.0121989752714	0.001337224804	0.000450450190553	0.000666530033715	0.00028984487772	0.0483981709502
u	0.0609777625446	0.567996598074	0.261239227861	0.0395715616278	0.0248257703629	0.0143391991071	0.00165238046267	0.000428401388851	0.000662327020238	0.000236950956573	0.0280698602567
c	0.0600895728482	0.437795312691	0.31069061362	0.0693167758759	0.0328688117876	0.0160011900524	0.00746951434889	0.00254995769828	0.00252976001575	0.000602029592858	0.0600864986922
e	0.108049674283	0.36111092423	0.268627398873	0.111982700625	0.0459291922625	0.0166530514841	0.00970936334963	0.00326489956943	0.00315881294492	0.000730072017619	0.0707839266674
o	0.108138154428	0.181016667077	0.290344159624	0.313496533542	0.0615340257542	0.0140483219614	0.00487889934988	0.00133447714314	0.00112186321797	0.000265677939206	0.0238212146091
c	0.0438630898093	0.0946304556923	0.183815043208	0.411278884514	0.154377008585	0.0276945999871	0.0149365427833	0.00320278549771	0.00189042546932	0.000991141426402	0.0633200334864
i	0.0445088486031	0.0769519462308	0.148955401069	0.347720228171	0.253975756195	0.025108924429	0.0194552987278	0.0036366542759	0.00209886324077	0.00123485985413	0.0763532408521
ù	0.0400964838677	0.0522911654103	0.112758679023	0.35360485939	0.383622398732	0.0160497895763	0.0125593287093	0.0015125189153	0.000760446891257	0.00054574357671	0.026198626174
r	0.0164763373892	0.0218600798034	0.0712793916743	0.33405421313	0.474805719577	0.0400607575254	0.0102560171364	0.00186801635177	0.00182582322375	0.00250834100557	0.025005368258
i	0.00970834556307	0.0127904182678	0.0555593982248	0.280169441043	0.445368253192	0.0964480025085	0.0617067852788	0.00819851528392	0.00245940754125	0.00310740440519	0.024484050786
m	0.00630534158769	0.0090550726226	0.0318975777416	0.197891410348	0.489298157731	0.11562970417	0.0980850097596	0.012213102428	0.00286421098042	0.0021002600384	0.0346601016287
u	0.0039206245959	0.0064735420742	0.0187036443805	0.120605010116	0.393454832577	0.13196112139	0.23947033792	0.0428298598093	0.00307863552681	0.00179428314613	0.0377080641262
e	0.0028007384253	0.00411897085807	0.00872610696017	0.0574905585053	0.160590282192	0.12165259513	0.561478425973	0.0675298779364	0.0018725654756	0.000816782415377	0.0129231164821
p	0.0014917421351	0.00289961061936	0.00438486402006	0.0249320146351	0.0592323757307	0.0639947730433	0.768648388658	0.0667326306455	0.00167566505853	0.000578551815126	0.00542943948403
ì	0.00168477707837	0.00273956737312	0.00341979377335	0.0131848593117	0.0253401145769	0.0416449650144	0.691528419553	0.209933223548	0.00268246528618	0.00126209764838	0.00657974229468
t	0.00367177682612	0.00382750179104	0.0121337483578	0.0131457028706	0.0148143711923	0.0466475756715	0.557500586518	0.277963827849	0.0243883425621	0.0120401652161	0.0338664374316
t	0.0286375568087	0.00535845526368	0.0264511671193	0.0222340926235	0.0395913657308	0.0462183442238	0.427563528839	0.186047712616	0.116955407521	0.0180577554054	0.0828846624772
a	0.0349078600362	0.00395589615456	0.0216652041064	0.0214413758745	0.0461814320769	0.0270569140746	0.22750890628	0.362653520872	0.163095090507	0.0105325938685	0.0810011901591
n	0.0134897254454	0.00364144611819	0.0171694597688	0.0144487546248	0.0190494205256	0.0172816370249	0.186243555427	0.492338803624	0.134224391502	0.0155668326895	0.0865459193864
e	0.00681474014847	0.00372113687273	0.0157750051229	0.00931616900827	0.00852360650853	0.0119614722083	0.158198780809	0.525725177875	0.161388997167	0.0180957503632	0.0804791341288
m	0.00435926581616	0.00431713535758	0.0130424585743	0.00899617113609	0.00402283966951	0.00794882836943	0.106873912603	0.615110725958	0.146859874722	0.0183149442544	0.0701538310429
