 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.506089505	0.4497712175	0.0104980165	0.00456977495	0.007770074435	0.006266458925	0.0018058017415	0.006515096273	0.00494738792565	0.0006499014616	0.00046542928975	0.0002743314862	4.03506675e-05	0.0003367459135
n	0.196181517	0.689970525833	0.0679909228333	0.00995558465	0.009717618945	0.007116175975	0.00218816084717	0.00778547892433	0.00548586474188	0.0006953852772	0.000483154616583	0.000289445368733	4.79006928333e-05	0.00209233037117
ì	0.0706885396667	0.802196078611	0.0922708709444	0.00933441991667	0.006371725015	0.004994223525	0.00230393271572	0.00493753197478	0.00312688658063	0.000499462739067	0.000338754298861	0.000158471986244	3.68452146111e-05	0.00274225784706
c	0.164452795222	0.597155797204	0.101789710315	0.0218490493389	0.0204872132383	0.0346306630417	0.0115359957719	0.0185532158249	0.00446157842688	0.00320288800302	0.000902540526287	0.000671439518748	0.000751135838204	0.0195559305724
h	0.249176938407	0.296121626735	0.270186803438	0.035449602113	0.0258859470794	0.0460768640139	0.0153316476906	0.0236054988416	0.00443994704229	0.00425610533434	0.0013133259421	0.00109959827292	0.0011925619694	0.0258635054575
e	0.139195304736	0.182395356745	0.592441414479	0.0246538837043	0.0107094289798	0.018758124928	0.00704077347353	0.00950028653387	0.00178269528143	0.00179448819345	0.000822209077567	0.00067175794664	0.000613477670167	0.00962079021583
t	0.047405706612	0.0682551350817	0.769637724826	0.0668345685681	0.0105405052799	0.012546765566	0.00637975463451	0.00706844286462	0.00110973946114	0.00107139451315	0.000574904236056	0.000392210071213	0.000464971380422	0.00771818320194
o	0.0169310931373	0.0297456143606	0.775030694942	0.128946142856	0.0150532494266	0.0113199560887	0.00638712667817	0.00655170145487	0.000916687043713	0.000831959376717	0.000493949843352	0.000298600909971	0.000415369858561	0.00707785937298
r	0.00675898204577	0.0213542271202	0.798091098314	0.136658487619	0.0151968144755	0.00691035079623	0.00494520135939	0.00416168431829	0.000795460137904	0.000499585214572	0.000256631945784	0.000139295139557	0.000192050701274	0.00404011642999
ì	0.0101311231819	0.0183632545734	0.725279049438	0.188247825873	0.0310443168252	0.00843013379874	0.0081919441198	0.00494098893943	0.00121763501263	0.000543815354857	0.000206961325261	9.66835098523e-05	0.000119933640758	0.00318634765666
s	0.013056054494	0.0141285220578	0.646706999813	0.244037601958	0.0386394736084	0.0128471682662	0.00952667737327	0.00855401381314	0.00164713507088	0.00100610638495	0.00032940113842	0.000170051566617	0.000878377103919	0.00847245439889
o	0.00693923393133	0.0120402976559	0.432375563271	0.450477310653	0.0556417272028	0.0137890987554	0.00633604995776	0.00833362413771	0.00132472206363	0.00100998753332	0.00034145186414	0.000183966285106	0.00112882783992	0.010078180147
n	0.00400665917711	0.0100744878553	0.239542117757	0.618226470218	0.0791671237343	0.0206964542518	0.0104184888193	0.00760492857924	0.00131235832788	0.00127352728277	0.000592335872713	0.000191383901269	0.00064993691859	0.006243758063
t	0.014448740259	0.0116399169518	0.177516111586	0.585880056739	0.0805579612448	0.0413840447506	0.0222615782731	0.0291502025264	0.0137511457093	0.00851114702759	0.00497401412424	0.00318226656042	0.000919092906197	0.00582371255433
a	0.0168201602197	0.00614028853127	0.0686128377953	0.63742850558	0.136695957082	0.0422381502502	0.018592331891	0.0327063472088	0.0171558259264	0.0100212018325	0.00597104789141	0.00405534449047	0.000735384457949	0.00282660354478
t	0.00737232180657	0.00764287405776	0.0400820258651	0.612142368527	0.210207922361	0.0558826654167	0.0174262357637	0.0226912487696	0.0089419099988	0.00512476693417	0.00413766864714	0.00176038543382	0.000413298541866	0.00617431000826
