 	voglio	che	Maria	venga	domani	</S>
i	0.978741025	0.019480452	0.0014574652	5.6519238e-05	1.0244769e-05	0.000254254255
t	0.892779591667	0.0492886633333	0.0454415061667	0.000660373369333	6.59170273333e-05	0.011763939825
è	0.693650130556	0.221549647778	0.0679682033889	0.000989001566444	8.65211514444e-05	0.0157565208083
l	0.617930463519	0.281421539259	0.0837238757963	0.00125575476548	0.000142271162815	0.0155261281361
o	0.442750275506	0.421400203086	0.118172313265	0.00236798872183	0.000156202794272	0.0151530170167
n	0.164096914835	0.444130371029	0.376398675755	0.00832950724061	9.16480047573e-05	0.0069528229769
a	0.101754523612	0.40874952701	0.463725223918	0.0213356314135	7.91308739191e-05	0.00435590862563
r	0.086430646204	0.42087989067	0.414455506639	0.0705408371378	0.000519057470306	0.00717405984188
t	0.333563713735	0.199607218557	0.37070872088	0.0863768537126	0.000724485336769	0.00901901311396
i	0.410498776245	0.247162759519	0.174979385627	0.153332042571	0.00112643039226	0.0129005502047
à	0.149033931915	0.280532716506	0.114388232876	0.43134297419	0.00827247379742	0.0164296077349
v	0.0523597043383	0.159792378835	0.0713395819587	0.563739631397	0.138770752599	0.0139979005783
v	0.0515346069794	0.340354449612	0.0496601796529	0.346101872799	0.179029676533	0.0333191551928
r	0.206170232326	0.522808249871	0.032821455551	0.123838566766	0.0728095378443	0.0415519160643
i	0.252344164109	0.57961523329	0.0322964451837	0.046486582622	0.0356342729481	0.0536232956881
i	0.113249453703	0.512822517763	0.0763915417279	0.0690740577407	0.108092971316	0.120369469896
M	0.0401633871343	0.257203330921	0.0856790449093	0.101795729247	0.359713853772	0.155444663299
a	0.0282608726114	0.35880447864	0.0939147759698	0.0670109970823	0.351362322924	0.100646542766
r	0.0303833008705	0.45192837288	0.187216515323	0.0514306196941	0.206479545975	0.0725616225887
ì	0.144559463624	0.41967227096	0.165188406441	0.040935631998	0.156535607692	0.0731085841962
a	0.176079957748	0.33021386132	0.059361456247	0.0159769908993	0.301018024931	0.117349684732
</S>	0.088148683684	0.16868928716	0.0303679422735	0.0110396276497	0.523365627465	0.178388842366
