 	volevo	Maria	domani	di	venire	da	me	</S>
ì	0.81113809	0.078924888	0.060965187545	0.01227307995	0.0139023602765	0.005388830152	0.00187471341	0.015532839765
t	0.786380046667	0.0971542546667	0.061606992615	0.0124677186967	0.0140428874588	0.00546899114067	0.00208487591667	0.0207942085883
e	0.749434515556	0.204440123556	0.0217958662717	0.0044581173089	0.00483903180127	0.00190796677222	0.00090650173699	0.0122178476114
l	0.454007641852	0.525946154519	0.0102625683239	0.0016279964263	0.00173447719542	0.00068104155274	0.000352239107097	0.00538789361913
a	0.404538070617	0.582193251506	0.0080741345413	0.000907810568767	0.000723779621807	0.000274554040247	0.000168286770266	0.00312015029038
e	0.389308413539	0.561802150502	0.0464004243471	0.000800448156256	0.000369491083936	0.000100725381749	6.5565035322e-05	0.00115278457079
M	0.214704157846	0.722137250167	0.0600156781157	0.00186845571875	0.000276762694645	7.2121729583e-05	4.32194534407e-05	0.00088235044693
a	0.422797685949	0.538864183389	0.0314185037052	0.00582723607292	0.000278660531548	8.54724331943e-05	2.95412773469e-05	0.000698691907977
r	0.56959108865	0.33605492113	0.0746453155684	0.0183185320243	0.000858277577183	0.000203245761065	3.2730035649e-05	0.000295861334992
ì	0.572660182883	0.24132540071	0.0832701366895	0.0986674590081	0.00330161252573	0.000549444643688	4.4761365883e-05	0.000180997334997
a	0.441217949961	0.09657548057	0.302544200396	0.135326456336	0.0221570107086	0.000712282214563	0.000127155321294	0.00133945336167
à	0.154275251887	0.0484589867233	0.391723182132	0.266779038779	0.133605702236	0.00304184087152	0.000207323337098	0.00190867387056
v	0.0545258120957	0.0221807307744	0.206451086044	0.35074353626	0.355673134079	0.00786737595717	0.00106924615903	0.00148908547352
v	0.0477458092652	0.0199183055915	0.131150734348	0.292424548753	0.381514034693	0.0216972373191	0.00983578165301	0.0957135534245
r	0.152116413088	0.0275302651972	0.050197039116	0.341211062918	0.216945721564	0.0398721794397	0.0201054768843	0.152021839141
i	0.177309377029	0.0279146170657	0.021384564372	0.359373064306	0.134566783855	0.179471141147	0.0171860146281	0.082794433047
n	0.0952790216763	0.0488135590219	0.0826057774573	0.253789012769	0.137391774618	0.279454773716	0.0305503432094	0.0721157330157
a	0.0787373338921	0.0521135790073	0.101896041619	0.176279102256	0.119490414873	0.358222151239	0.0487736370698	0.0644877669386
r	0.0692573866307	0.0327713320024	0.082061729673	0.146467251419	0.097899618291	0.44152621708	0.0609788753566	0.0690376315795
t	0.0684776942102	0.0283543450008	0.074527840091	0.0918140578063	0.0827197244303	0.45607267236	0.0782108937855	0.119822780527
i	0.0594984060701	0.0174071406669	0.031303439897	0.111294662602	0.0491683698101	0.473849840787	0.122246937928	0.135231193509
s	0.04491374869	0.018263476889	0.032579671299	0.097283927534	0.0463131749367	0.363395406929	0.195720279309	0.201530314503
e	0.0413575465633	0.016881409063	0.0294205871663	0.055333714178	0.0393513793122	0.22125736231	0.400294756436	0.196103282834
m	0.0325639038544	0.010549848121	0.0176722371221	0.041606218726	0.0468298811041	0.157017747437	0.520428862145	0.173331348945
è	0.0255315610515	0.007815167207	0.0123486027907	0.0231398158087	0.042945848368	0.123864992479	0.603882774048	0.160471246315
n	0.0278177041172	0.012255532569	0.0112084350136	0.0139794975029	0.029011155456	0.0836119561597	0.701742411349	0.120373308772
a	0.0288273497057	0.0137292529563	0.0110689249379	0.0175418658343	0.0237655344853	0.0509060020532	0.640140237116	0.214020846257
</S>	0.0168017913528	0.00747969212815	0.00627069236895	0.0212314904172	0.0172823712426	0.0327841880266	0.614539618558	0.283610163129
