 	un	forno	che	fa	buon	pane	</S>
è	0.84917052	0.040462165	0.0099516645	0.04536981951	0.0281323001	0.001717279205	0.0251963042377
n	0.714847553333	0.077733775	0.0115412756333	0.04974002517	0.0283158639333	0.00189751286833	0.115924012413
a	0.483278117778	0.340144591667	0.0140405256778	0.02228355189	0.00972069315443	0.000824123274243	0.129708435771
f	0.285536622593	0.520628397222	0.0692060182259	0.0406224087967	0.00379637286148	0.000905703109548	0.0793045402237
ù	0.196241264198	0.566846785741	0.122222209409	0.0493803359322	0.00185608488383	0.000934018463183	0.0625193370746
r	0.109327339399	0.48090999858	0.240789093136	0.0899411749774	0.00091388972461	0.00329930168106	0.0748192326915
n	0.063070630133	0.203408674193	0.533230837712	0.107446802326	0.0088951986082	0.00488563736035	0.0790622596305
o	0.060311055711	0.092964537731	0.733375789237	0.0706895247753	0.0129511296694	0.00246222683812	0.0272457927768
k	0.050450388237	0.0564667752437	0.723816739746	0.134085131592	0.00832122735647	0.00613592853071	0.0207238570923
a	0.0513051424123	0.0451821077479	0.496529706582	0.342866853864	0.0375199537855	0.0078607528769	0.0187355108308
i	0.0521293678041	0.035545552916	0.211100913527	0.583107704621	0.103195744595	0.0036024763923	0.0113182654103
k	0.0291222096014	0.021462242972	0.0957062368423	0.66932758154	0.129053881532	0.00383633469743	0.0514915271368
à	0.0378278085338	0.0272390219907	0.0617553906141	0.58337220718	0.210756517177	0.00519276873248	0.0738562823789
n	0.0339583791446	0.0231626068969	0.041891355538	0.434901512393	0.242002422392	0.0435003522442	0.18058336746
n	0.0140835730149	0.00987822819897	0.0406904745127	0.253494064131	0.387858640797	0.0901589527481	0.203836058087
i	0.00884800067163	0.00687344396632	0.0365194950042	0.133186693044	0.588008596932	0.125603636249	0.100960136629
t	0.00648991615721	0.00500806398877	0.0228687005014	0.129874492681	0.479399815644	0.211509225416	0.14484979721
s	0.00471296018574	0.00355752502959	0.0288719985005	0.0999862188937	0.451099721881	0.280965378472	0.13080621607
o	0.00639739959525	0.00375244497653	0.0254590830335	0.0719283576312	0.437491240627	0.277781832824	0.177189679023
m	0.00587114166508	0.00273764896884	0.0126258638778	0.0608666592104	0.257461874876	0.422045360941	0.238391486341
ì	0.00977820235503	0.00461808326628	0.00877150415927	0.0427144840701	0.145148259625	0.45776162698	0.331207862114
k	0.0108210327683	0.00513354057209	0.00596016958642	0.0295512683567	0.088344479875	0.523940048993	0.336249445705
a	0.0152950262394	0.00627367600736	0.00578965286214	0.0331934221189	0.0722626432917	0.536091896331	0.331093653568
l	0.0171136751465	0.00672848058912	0.00570021735405	0.0351810980396	0.0654731437639	0.52663601211	0.343167377856
ò	0.0114974696155	0.00582952728304	0.00524371398468	0.0206048496799	0.0288834152546	0.504406390703	0.423534672619
</S>	0.0135052320577	0.00804635289152	0.00597384969234	0.0172553443399	0.0197630096273	0.315226075351	0.620230186309
