 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.94863672	0.00629930335	0.0086397289	0.00428113185	0.003994391819	0.000840130533	0.0273084993565
c	0.746320386667	0.0629467057833	0.120849775967	0.0293670451833	0.00526728993967	0.00152029037767	0.0337284837855
h	0.583193208889	0.0996191102611	0.180102588656	0.102129291728	0.00446342221322	0.00172966455922	0.0287627402618
a	0.406188937963	0.378386261754	0.0892778658853	0.101059970236	0.00296300610441	0.00112599945607	0.0209979619873
n	0.149892414321	0.763412637251	0.0404067882951	0.0359678927387	0.00123077402147	0.000536438965023	0.00855306589577
a	0.061385458107	0.859078562417	0.058392324765	0.0159195869129	0.000696973377157	0.000413928885008	0.00411319546726
v	0.0278716887023	0.868397704139	0.0794661249217	0.0169137086376	0.000556987509052	0.000436201648336	0.00635764599109
o	0.0158577402341	0.677231458046	0.279045679641	0.0193913542125	0.000629625669684	0.000439946836112	0.00740422033036
r	0.0233621314114	0.423179336015	0.43797145988	0.0732369594042	0.00241790428989	0.000816429865371	0.0390157527768
à	0.0249661218038	0.246461363005	0.576314586627	0.0985541031347	0.00347152552996	0.000899010115124	0.0493333120589
s	0.0166610419346	0.0995160320017	0.652137828876	0.197558824378	0.00471647050999	0.00191721866504	0.0274926218196
o	0.0123582048449	0.0498335913339	0.520894386292	0.383684914793	0.0104938868367	0.00243173714168	0.0203033224932
o	0.00700881948163	0.0298278494446	0.408667222097	0.521610811598	0.0230147682789	0.00179742390056	0.0080731624844
t	0.00605068816054	0.0225423268149	0.241263797366	0.677210290533	0.0413480427596	0.00213028590019	0.0094546115948
s	0.00633998722018	0.0119768222383	0.115765956122	0.789344683511	0.0385630055865	0.00218726430006	0.0358222881983
o	0.00649725800673	0.0110959733794	0.077357832374	0.61618145117	0.233891196529	0.00855578676669	0.0464204673994
m	0.00660146743558	0.0108651955265	0.063204676458	0.52898954039	0.32609291551	0.0117323772556	0.0525137837998
ì	0.00589015721186	0.00515375634217	0.0335302311527	0.45434287013	0.424814698503	0.0254274744185	0.0508407519333
k	0.00836704647062	0.00314167374739	0.0225944117176	0.347244813377	0.531416599501	0.0397439261395	0.0474914833111
u	0.00990373172354	0.00511174578246	0.0407810685725	0.304785194459	0.435156979834	0.137402021047	0.0668592397704
à	0.00507277654118	0.00546540626082	0.0420242615575	0.113275409053	0.337589748278	0.439838533682	0.0567338642568
i	0.00307394358039	0.00334395408694	0.0152642751525	0.0400933683843	0.181833369093	0.648406077894	0.107985002419
m	0.00807194586013	0.00595169919565	0.0106197786508	0.0244799675948	0.118992362698	0.668271625965	0.163612590806
è	0.0100790988534	0.00647852829855	0.0087339874836	0.0178671349649	0.0756446088993	0.764815075322	0.116381539602
r	0.0114966961845	0.00409999803285	0.00649698809453	0.0102357484216	0.0407873206331	0.848374925107	0.0785083058673
i	0.0108695256948	0.00307174401095	0.00576445199818	0.00772876244053	0.024756388011	0.573278093036	0.374531035289
</S>	0.0056953967974	0.00222555520548	0.00377390694909	0.00447676367026	0.0162626287055	0.297671873518	0.669893892644
