 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.604527055	0.050225625	0.02136367	0.014514106685	0.072302883591	0.0586388302825	0.0743440465705	0.0294783840778	0.0237048135206	0.00257245477195	0.0483281266941
n	0.420027315	0.0904313036667	0.024740998	0.022706301895	0.0755867018637	0.0605969668608	0.0780786071902	0.0300677755259	0.0243800179069	0.00289430024398	0.170489688898
a	0.281244513	0.228728757889	0.192905254	0.0168118109317	0.0285336847612	0.0221978492769	0.0298322389401	0.0106224020686	0.0088053313083	0.00128746128626	0.179030654031
s	0.126092450333	0.307966509296	0.375411691333	0.0361305262772	0.0110258237271	0.0086106127823	0.0131132788567	0.00382019914953	0.00325559149543	0.000581378613687	0.113991902409
t	0.0744175194443	0.250852169765	0.506075350444	0.0515444717591	0.00530165593237	0.00643441992743	0.0095446116189	0.00167772826318	0.00141914623648	0.000348946271229	0.092383927443
a	0.0557654534814	0.199213359922	0.667925750148	0.0328199855864	0.00194248665612	0.00459810036581	0.0054599822563	0.00071174167606	0.000491768813727	0.00012048315701	0.0309508541677
s	0.0467256414938	0.148085753307	0.645492763383	0.103570017195	0.00402476554071	0.00595252264527	0.0121406161354	0.00130654950035	0.000608510421476	0.000200767458937	0.0318920997692
ù	0.0810784818313	0.122388564436	0.506455154461	0.225405475732	0.0059276990469	0.00751921401509	0.0163654191118	0.00158285895012	0.000683871930492	0.000239711695312	0.0323535262897
n	0.0924279726104	0.0971942414787	0.32958476482	0.403543471911	0.0054911898823	0.0056953544717	0.0147220227706	0.00110781726671	0.000577031533497	0.000308355800771	0.0493477151299
a	0.0956849962035	0.0693853771596	0.161507818273	0.594013590637	0.0051426130941	0.0045836217239	0.0129765151569	0.00095888871557	0.000519178476166	0.00032737503359	0.05489995742
n	0.0982859387345	0.0608308043865	0.081081505091	0.654312563546	0.012395566498	0.00623419447463	0.019125638619	0.00174013393186	0.00125784965706	0.000423916611197	0.0643118415167
k	0.0984373862448	0.0633677034622	0.072818260697	0.477773187849	0.0210713044993	0.0917333534915	0.085442812873	0.0145299017106	0.00253475721902	0.000718317487066	0.0715729905056
ò	0.104663938748	0.0545213698207	0.059631203399	0.499926749283	0.0190497738331	0.118720302097	0.0953011177243	0.0175826729769	0.00190357317234	0.000514415346689	0.0281848977685
r	0.0569626572493	0.0354160399402	0.0370250292997	0.730489853094	0.0161788112777	0.0484272226323	0.0426443166748	0.00907727206563	0.00195245109011	0.00277013178323	0.0190562831895
a	0.0723539667498	0.0349506969801	0.0305493287666	0.620005367698	0.112872640426	0.0722697518774	0.0288739788916	0.00663919982188	0.0020030823067	0.00355407199108	0.0159279827365
a	0.0746916510833	0.0260505383267	0.0172867492555	0.355688839233	0.325154893475	0.109568328959	0.0464012022972	0.00890616474063	0.0104851077789	0.00435344506036	0.0214130922522
