 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.56243368	0.118008595	0.0287975285	0.030529049	0.03611188778	0.055675187518	0.0088470090707	0.159597087653
g	0.305396223333	0.265007011667	0.0435070461667	0.0546825106667	0.03712192216	0.057692232506	0.00950564459023	0.227087435884
r	0.160725563444	0.276581415222	0.281232212056	0.0529634935556	0.0161868462867	0.025978564502	0.00576579056341	0.180566088628
a	0.082708190148	0.130205298741	0.633473837352	0.0304544016852	0.00822635736223	0.0134336050907	0.00386445729147	0.0976338141593
t	0.059828361716	0.084864355247	0.686931569117	0.0783430810617	0.00461712395408	0.00799018262023	0.00355842840082	0.0738668726698
s	0.0362288999053	0.0647192364157	0.685462959706	0.0929203814872	0.0426436885514	0.00762727420674	0.00356011544027	0.0668374319233
a	0.0378098376351	0.0336921398052	0.778930599902	0.0622835182957	0.0568166471838	0.00507569080225	0.00134035085009	0.0240511963411
è	0.0377891268784	0.0194357886017	0.638418109967	0.232645006099	0.0344239113946	0.0223821340007	0.000999333146697	0.013906555447
n	0.0244565406261	0.0122442895339	0.332184546656	0.534845302033	0.0277886747982	0.0318705603336	0.0048282758489	0.0317817704823
a	0.046589117542	0.0118758775113	0.155745095552	0.640188954011	0.0574473145994	0.0450063624445	0.00614096198297	0.0370062651608
n	0.0527352191807	0.0112018876038	0.0902218785173	0.620789718004	0.0990548081998	0.0592919208148	0.015940139361	0.0507644247203
g	0.0413360647269	0.0102154479679	0.0445753961724	0.429379103301	0.347563696067	0.0490351809383	0.0228562029537	0.0550389504068
r	0.036764185909	0.0092834720893	0.0307542217241	0.1468762374	0.674590875356	0.0527738376461	0.0141748245846	0.0347823793023
à	0.0290600379697	0.0075910944631	0.0250599945747	0.1065897648	0.614024935119	0.179066632549	0.0106213159615	0.0279862337674
m	0.0285446293232	0.0065206359877	0.0152410758249	0.1654601516	0.362209758373	0.233961034183	0.12419785832	0.0638648369225
m	0.0204420904411	0.0047873976959	0.00714971484163	0.130587823133	0.453139766124	0.123713221394	0.177364693773	0.0828152469742
a	0.013958075247	0.00324722483197	0.00781289821388	0.049219819311	0.457462075375	0.284767627131	0.090051645591	0.0934806103247
a	0.00718291358233	0.00206137531066	0.00890410287129	0.026876452437	0.182399365458	0.512868892377	0.126817051864	0.132889833442
d	0.00661592592744	0.00249800700355	0.0084067057571	0.018636575479	0.0713704428193	0.431666277459	0.313646823955	0.147159231147
r	0.0228696926425	0.00689872293452	0.0084086455857	0.011829018893	0.0301854522731	0.22969830582	0.339525567985	0.350584610382
e	0.0347327918808	0.0100333126448	0.0081790068619	0.011344319031	0.0218468804244	0.19281304194	0.236555522662	0.484495120127
f	0.0234334226269	0.00765159434827	0.00696128702063	0.018317855677	0.0240599324748	0.18687719798	0.393682680887	0.339015993376
ù	0.0190864195423	0.00925065524942	0.00701526874021	0.0193426242257	0.0198609741583	0.106695263327	0.607103013629	0.211645767792
m	0.0178411558474	0.00891621654981	0.00647444484674	0.0130996027419	0.0108901916194	0.067766782109	0.737421004543	0.137590605931
m	0.0221714492825	0.0065914678166	0.00652814854891	0.00694954018063	0.0400877274398	0.037459025703	0.791468291514	0.0887443436437
u	0.0217292521942	0.00538900909887	0.0064688324163	0.00350893139354	0.0500820919799	0.0328349825677	0.519825919838	0.360160982881
</S>	0.0115572062471	0.00288701903944	0.00368034605815	0.00230211129677	0.0266056502399	0.0318121162839	0.273838178919	0.647317391441
