 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
e	0.935876315	0.01312866805	0.01426991847	0.0229877746427	0.00625510195565	0.00148651403135	0.00234042101329	0.0036552825102
m	0.890976851667	0.0355804706833	0.0183452468233	0.0260446368809	0.00684103041855	0.00169921668712	0.00240967695776	0.0181028405034
a	0.882811963889	0.0689301002278	0.0106370519744	0.0124597440936	0.00292408835285	0.00079415349904	0.000893261632587	0.0205495525445
r	0.65016855463	0.281422993409	0.0267235340248	0.00607422139787	0.00118932238762	0.00049453955968	0.000498106504196	0.0334286758915
a	0.376616311543	0.543741431136	0.0357226073416	0.00469457593262	0.000656246519207	0.00041546300656	0.000418138901399	0.0377352068272
n	0.241694145181	0.628748310379	0.0627632551139	0.00474160397754	0.000541556606402	0.00051357265552	0.000590654800466	0.0604069171391
g	0.403041596394	0.43965596846	0.0719136067046	0.0103636834258	0.00323236840213	0.00189055565184	0.00133805990016	0.0685641855464
i	0.722943065465	0.201780854487	0.0311943322349	0.0128688158086	0.00426721533404	0.00207721970395	0.00126716584005	0.0236013264488
à	0.546458438488	0.366900451496	0.0522594490783	0.0207072299362	0.00241950897801	0.000865450421317	0.000740986186683	0.00964848358293
n	0.211799546163	0.461441557165	0.230184823026	0.0277008746454	0.00174910115934	0.00130896164044	0.00663807669556	0.0591770711943
e	0.098964188721	0.245671087055	0.498121107675	0.0717923908818	0.00145436665311	0.00145260705348	0.00848974701519	0.0740545258448
è	0.059635058907	0.0896094612183	0.452819979225	0.365156370294	0.00254775165104	0.00107353825783	0.00329569442173	0.0258621728949
n	0.024144543669	0.0369178667728	0.465876426408	0.448477130098	0.00274663768368	0.00150716485261	0.00348830287391	0.0168419677983
e	0.009642502823	0.0179475250243	0.444937792136	0.506339430033	0.00362395182789	0.0013046914442	0.00334280733464	0.0128613366994
s	0.00575816350767	0.00992767294143	0.240107974045	0.703725736678	0.0074851084093	0.0035422447414	0.00808957272155	0.0213635359998
e	0.00431713016922	0.00706099074714	0.159332830248	0.779246925559	0.0116642031364	0.00443227144713	0.00972517067385	0.0242205053333
g	0.00243958685641	0.00352923848238	0.061187343316	0.892570475186	0.0181263900455	0.00368000284904	0.00568464332462	0.0127823471111
i	0.00236422798547	0.00256756222746	0.0285670486387	0.889126058395	0.0564964190152	0.00501070511635	0.00480073110821	0.011067241037
r	0.00311092522849	0.00376056334249	0.0208541380796	0.728206486132	0.0849794996717	0.0157718593721	0.00997048803607	0.133346046012
è	0.00299512384283	0.00395729751416	0.0174645557599	0.549060012044	0.194022979891	0.048027703124	0.0120959977787	0.172376316904
t	0.00353647004761	0.00360345463805	0.0105936899866	0.481866080681	0.278387459964	0.0724488290413	0.0425140786929	0.107049910535
s	0.0221473093492	0.00598642694602	0.0100016795289	0.317551565227	0.281262573321	0.110468986347	0.0776938645643	0.174887583512
i	0.0267137567297	0.00507594516201	0.00623622350963	0.138444688409	0.39476666444	0.212401338782	0.0583891818548	0.157972206171
d	0.0104970891899	0.00274305130067	0.00353794696988	0.0895723611363	0.431683054813	0.227433502927	0.0443977609516	0.190135247057
ò	0.00513207621997	0.00197887935022	0.00242202410329	0.0646734110454	0.376224231604	0.308210034309	0.0478889673172	0.193470389019
p	0.00258922442999	0.00117957946674	0.00131989371443	0.0357295643485	0.332274857201	0.392614898103	0.0562021644391	0.17808983634
u	0.00213572491	0.00116804138891	0.00109293453814	0.0356245631162	0.2564798924	0.342767832701	0.11585606148	0.244874965447
e	0.00216261847	0.0015366847963	0.00121819111271	0.0346367860387	0.183269554133	0.347159744234	0.225278183827	0.204738258482
m	0.00425586442333	0.00315994976543	0.00222348590424	0.0282943273462	0.146375418044	0.336466661411	0.289759931276	0.189464376161
a	0.00517199957444	0.00454534882181	0.00266433716808	0.0250317051154	0.114267482681	0.27569976047	0.370982087092	0.20163727872
r	0.00672836362481	0.00583715727394	0.00347138592269	0.0187893000385	0.0779171918937	0.20325705349	0.496764229031	0.187235302907
è	0.00722643337494	0.00553581569131	0.00359160160756	0.0134586656795	0.0481628182979	0.133535184497	0.645289309677	0.143200154302
i	0.00387515695831	0.0032484145971	0.00218162780252	0.00749510889317	0.025240627766	0.0765288191657	0.665343856559	0.216086384767
</S>	0.00273120747916	0.00249681544855	0.00186529885126	0.00617078294659	0.020484621383	0.0605207560828	0.58575470828	0.319975807384
