 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.85721695	0.0993321985	0.008986862875	0.01127942874	0.0076844439172	0.007682823375	0.0028648262648	0.00064310142885	0.00108423549832	0.000728753330215	9.19488706925e-05	0.00240442036052
ì	0.786906636667	0.104030065167	0.012723399625	0.0250185659133	0.0340585559724	0.0112144937917	0.0043315692216	0.00148699130962	0.00311606219944	0.000836856776738	0.000124651523564	0.0161521631202
o	0.555936185556	0.337649787389	0.00889821820833	0.0252906759711	0.0379538279375	0.0073132275739	0.0029209851512	0.00134825680387	0.00308129676815	0.000387683283246	7.44013699313e-05	0.0191454977067
ì	0.237963828852	0.71575532913	0.00577633323611	0.015950623657	0.0130229371125	0.00247816030597	0.000988787175067	0.000463491791957	0.00104190626572	0.000130190430682	2.50560088538e-05	0.00640345072457
s	0.150961803284	0.807993676377	0.00830077591204	0.0164560205523	0.00509222872417	0.00087810647999	0.000416666572356	0.000315028440652	0.00041299056324	5.3606984494e-05	1.59394430846e-05	0.00910322506386
s	0.186793354428	0.719766592126	0.0467312506373	0.0187420998508	0.00420394287472	0.0105988607333	0.00221926295745	0.000582812033551	0.000246230297747	4.3336936498e-05	1.52681213615e-05	0.0100570235746
e	0.160293991476	0.669351080709	0.128896218879	0.0171229692836	0.00365741652491	0.0138256373458	0.00274657898982	0.000521206599184	0.000130067106249	3.0250738066e-05	7.5883764215e-06	0.0034170365952
r	0.108288080492	0.67698604357	0.169616989626	0.0265209027612	0.00630409227497	0.0050732510166	0.00251704223394	0.00171647432106	0.000275200132416	5.8794805922e-05	1.69578964415e-05	0.00262614394873
e	0.0873210718307	0.468071596857	0.389060679875	0.0385591765871	0.00748778342499	0.00216579588087	0.00244352308131	0.00211549436969	0.000324633715705	6.8291180074e-05	2.00930979105e-05	0.00236180647091
k	0.0603103336102	0.278378157952	0.542962649958	0.0830263178624	0.0174337771417	0.00128942080229	0.00263279403044	0.00355304405256	0.000664420143468	0.000120078448125	5.24241297335e-05	0.00957655441164
a	0.0500725008701	0.201520324984	0.556604756653	0.147212239287	0.0237546287139	0.00108781321743	0.00272686240015	0.00404556913552	0.000784362822156	0.000137783689742	6.32905304678e-05	0.0119898549005
s	0.0385006924567	0.106643050661	0.525854918884	0.285334789762	0.0285659325713	0.00091527455581	0.00198013359005	0.00320457699651	0.000592017698385	9.67377569473e-05	3.95592030459e-05	0.00827231339683
ì	0.0215740556522	0.071073816887	0.321751896295	0.536619806587	0.0351450798571	0.00112018428527	0.00186493686335	0.00309025009884	0.000579176192795	8.41678681491e-05	3.20459655153e-05	0.00706458168228
m	0.0220662482174	0.039040089629	0.237139852098	0.651828752196	0.0324039922857	0.00130884762842	0.00213843708778	0.00272934329961	0.000601013207598	9.41571585497e-05	3.67304053384e-05	0.0106125357774
b	0.0776864580725	0.0323414972097	0.228582144033	0.491891330732	0.0304260187619	0.0970295402761	0.0206895242293	0.0040689989332	0.0022070766692	0.000461280249517	0.000119968436446	0.0144961539258
