 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.816038045	0.07430464445	0.011537739175	0.01113187903	0.0124321901928	0.00315045473005	0.0714050094013
n	0.522845765	0.30939064815	0.015741859725	0.0130691433433	0.0137033622643	0.00335889589668	0.121890323134
a	0.2140026536	0.654935459383	0.026060687575	0.0066103263911	0.00585316353943	0.00133788053089	0.0911998032447
v	0.0743255961333	0.815438979794	0.0494040691917	0.0111935710737	0.00293969309781	0.000902029222297	0.0457959712816
o	0.0276107395778	0.689705429931	0.230887269731	0.0176590616912	0.00219560789927	0.000838959954099	0.0311028528272
r	0.0128225630593	0.46320134331	0.407606546577	0.0490087408971	0.00408011666642	0.00105795243137	0.0622227020091
à	0.0100844045531	0.26426199777	0.580648652192	0.0665219686324	0.00515688308881	0.00108422883712	0.0722418624197
s	0.00672188118437	0.110244015923	0.683708697397	0.147833701211	0.00656656106294	0.00147916900571	0.0434459708899
o	0.00327241924479	0.0524720653077	0.520966699132	0.37249336707	0.014979713021	0.0018762566019	0.03393949015
o	0.00154600109826	0.0412342541026	0.321995646377	0.589378439023	0.0310110533403	0.00173134680063	0.01310328267
s	0.00102517886609	0.0371351170342	0.164744053126	0.708070229674	0.0714936344468	0.00198318590021	0.01554862199
s	0.0014144366887	0.0197891991447	0.082243432042	0.791360676558	0.0741677914823	0.00181948930007	0.02920498733
o	0.00149846722957	0.0173462165149	0.066370264014	0.607713838853	0.266488977161	0.00808282220002	0.0324993947767
m	0.000869304796523	0.0173793286383	0.058537678338	0.484264246284	0.377128459054	0.0117203624	0.0501006459256
ì	0.00103111168551	0.0086064995461	0.034569754446	0.406450987428	0.470842586351	0.0277084128	0.0507907176419
k	0.0012815152285	0.00520076871537	0.024024199482	0.249228034476	0.609562128784	0.0466787729333	0.0640246228806
a	0.0017337979095	0.00703001457179	0.034535506494	0.196121664825	0.502568849595	0.172588236311	0.0854219276269
m	0.00187477836983	0.00858043152393	0.0373041371647	0.103914834942	0.413899166532	0.25556504877	0.178861585876
è	0.00169906568994	0.00621692537464	0.0192478718216	0.0664093413807	0.282520175511	0.41598344959	0.207923165292
r	0.00172764356331	0.00393726332488	0.0120748403739	0.0390091511936	0.188955848504	0.618028173197	0.136267075097
i	0.0012623408711	0.00304169570829	0.0135060127913	0.0325226190645	0.137959964835	0.437192944399	0.374514398366
</S>	0.00104318571055	0.00304029925414	0.0149357573956	0.0212147310322	0.0947381854175	0.2573949522	0.607632849183
