 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.91660855	0.03576039465	0.014577121182	0.00417008574	0.0113848312985	0.00781178966875	0.00179648957205	0.00114481523236	0.0003198823849	0.000228267631917	0.00619779751933
d	0.84523905	0.0988016928833	0.0215328247273	0.00453188524667	0.0123078757328	0.00785034387958	0.00181479486302	0.00114939453779	0.000325455563967	0.000228891033206	0.00621777197644
ì	0.664124273333	0.281893714294	0.0366944325758	0.00305570531556	0.00735138411093	0.00320827501653	0.000672088940007	0.00039292029493	0.000116393525089	8.04049946353e-05	0.00241038262881
s	0.518088714444	0.410913488098	0.0500961215253	0.00484980033852	0.00661285993698	0.00191059242884	0.000403100543336	0.000462902353643	0.00020814146313	0.000436401015878	0.00601791737627
o	0.386865286815	0.531528762699	0.0630152945084	0.00506940567951	0.00415410602566	0.000928711054613	0.000265496943845	0.000481217005681	0.00023655165256	0.000551679479826	0.00690352189126
n	0.192829110938	0.7140447209	0.0734916448361	0.00679512645984	0.00317244215522	0.000781157939871	0.000303186647348	0.00056865485636	0.000292531495703	0.000311310547809	0.00741011139625
t	0.113634021979	0.762255493633	0.0857709882787	0.0138286264866	0.0104478064851	0.00378999084662	0.000724652802449	0.00118969218545	0.000396531841901	0.000253147557603	0.00770907541208
a	0.093722578993	0.686641971211	0.18422096276	0.0142037976289	0.0121137472284	0.00439285631554	0.000671935017483	0.000995581903483	0.000220568986967	0.000106885544001	0.00270912797936
o	0.0643408686643	0.45689713707	0.440188814253	0.0273846300096	0.0070130706428	0.00241099610518	0.000280396329161	0.000354454047161	7.82999056557e-05	4.05108478003e-05	0.00101081827179
n	0.0292366965548	0.242083662357	0.592776338084	0.10992014667	0.0147042727143	0.00430615816839	0.000362851206387	0.00029294358672	5.62866822186e-05	7.63957226001e-05	0.0061842391406
a	0.0224113155183	0.130370971786	0.562133862695	0.246532295557	0.0250878039048	0.00470853115613	0.000396004458796	0.00026981249724	5.01992280729e-05	9.05056985334e-05	0.00794866933353
d	0.0154092489728	0.061654609262	0.490004750898	0.388328231852	0.0331928526349	0.00591479748538	0.000510741219599	0.000303964400747	4.52397200243e-05	6.15868238445e-05	0.00457395373118
e	0.00974817079093	0.036667887754	0.337231403633	0.509316510617	0.0936598642116	0.00882878466179	0.000666756706533	0.000331855046916	4.51034253414e-05	5.04419757815e-05	0.00345318248706
r	0.00711352593031	0.0210099995847	0.188199304544	0.647294970206	0.119112318071	0.0091292417206	0.000923687402178	0.000585604362305	0.000104888867114	0.000135440036427	0.00639098607235
f	0.12108400831	0.0550079931949	0.113585059848	0.563287306735	0.126232236024	0.00799272357353	0.00201709030073	0.000892119554102	0.000387022125705	0.000244807058809	0.00926961969078
ò	0.159806740237	0.061798791065	0.0727450982827	0.463476465578	0.225824278675	0.00792511802451	0.00204116235358	0.000619054914701	0.000401992935235	0.00017470529527	0.00518655351359
m	0.061523332879	0.026943109355	0.0435627537609	0.553362045193	0.252867346225	0.0150672915082	0.00281054473786	0.0016305970349	0.000661583685078	0.0101057498408	0.0314655821212
m	0.157402866293	0.021681338785	0.0313118289203	0.447058468398	0.238020908742	0.0167213871694	0.00610635314595	0.00494508374497	0.00265387856169	0.0156216509469	0.0584761940404
u	0.183894735264	0.0153346747283	0.0224843816401	0.236838199466	0.429585602914	0.0472735957231	0.011212406382	0.00515335488166	0.00282781406056	0.00742697286897	0.0379682401801
o	0.062507926488	0.00697554144277	0.01934477988	0.105180036489	0.476744657638	0.281283055241	0.0270436954607	0.00419417842722	0.00112185707685	0.00254802184966	0.0130562402267
n	0.021739038796	0.00597168888092	0.0171170922933	0.0546545734963	0.341120415879	0.48196022508	0.0484072284869	0.0110158944757	0.00137374827562	0.00178340088989	0.0148566764089
ì	0.00982744476533	0.00613967839364	0.0137014623311	0.0366977014988	0.25177387196	0.51519684836	0.109436889496	0.0380433788252	0.00176747679187	0.0015769284433	0.015838289903
c	0.0294763316884	0.0216883645645	0.0266098360104	0.0298958751663	0.147459290653	0.48511921612	0.137006703165	0.0428501549417	0.00211582086396	0.00477130102777	0.0730071160677
h	0.0544060872295	0.0276080580882	0.0302023995368	0.0300988833888	0.145721416884	0.38154591204	0.132079077722	0.0664830569806	0.0189993860213	0.0131547566759	0.0997010053559
a	0.0388520001432	0.0117577500627	0.0123637733123	0.0179727711296	0.131225678961	0.370757217347	0.248232922574	0.0900360713269	0.0242767542738	0.0118936434853	0.042631443852
p	0.0151922954477	0.00849620248757	0.00980233503743	0.0091120311432	0.0711266153203	0.416073312449	0.335917937525	0.0554124474423	0.0107672031246	0.00647964662177	0.061619956684
à	0.00742747458257	0.00740787126252	0.00835470334581	0.0047880197144	0.0362326716401	0.350206957483	0.442875699175	0.0613093638141	0.0077625649082	0.00520473037392	0.068429917228
r	0.00897141662752	0.0156586568542	0.00965540511527	0.00280954213813	0.02126603708	0.307517245828	0.473175599725	0.066715986938	0.00908913790273	0.0310699840913	0.054070984076
o	0.00912687977584	0.0181272603581	0.00988399587176	0.00228050337938	0.0164004198933	0.241888433276	0.431837573242	0.142960517979	0.0360534724676	0.0418192270304	0.0496217119253
n	0.00622434782528	0.0095118911927	0.00622887802392	0.00180167249313	0.0105153698311	0.135196485759	0.523023334414	0.199242215993	0.0499462008225	0.0254998840101	0.0328096822084
t	0.00775187127509	0.00733273806423	0.00511984670797	0.00211118299771	0.0072671392437	0.091226650253	0.471953234805	0.218442658664	0.131324046941	0.0243190920034	0.0331514800695
a	0.00549969411836	0.00359357081141	0.00305969556932	0.0025278253659	0.00495422218123	0.0440930320843	0.381348544935	0.312116039555	0.19632260898	0.0191215073345	0.0273632256898
d	0.00624782306612	0.00535484272714	0.00618320438977	0.00214162882197	0.00454148996041	0.0359056616948	0.377488468312	0.283227446518	0.131017557993	0.0517572194448	0.0961346292299
e	0.00680992885537	0.00610873294238	0.00716791289659	0.00170551754066	0.0032582286868	0.0268588422316	0.290104216104	0.336502805506	0.127446760998	0.0768194704816	0.117217571743
