 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.978119385	0.0031430259	0.00137240897	0.00310442508	0.0052922312552	0.0031022943625	0.00205350233485	0.00236969495186	0.000493364414165	3.81642975e-05	0.000911558778365
t	0.946873768333	0.0152201453	0.00656630552333	0.00397862836	0.00626401898507	0.00360049242083	0.00228734493162	0.00267461716729	0.000531798594722	8.79830558333e-05	0.0119149194928
e	0.710684606111	0.246668399767	0.0169167525078	0.00306295078667	0.00342767636169	0.00175611033694	0.00100589150054	0.00120396036043	0.000216670540074	7.93963221111e-05	0.0149775979231
l	0.44219525537	0.482756286589	0.0417324485026	0.00588038059556	0.0056343992539	0.00141689417565	0.00121888037018	0.00120138850814	0.000297325265191	0.000101444114204	0.0175653053999
a	0.288542648457	0.560328672196	0.109007004834	0.0126227588652	0.0068148659513	0.00130118537188	0.00129541135273	0.00120404005605	0.000326037674397	0.000109502651901	0.0184478958
è	0.134005382486	0.665450147399	0.160190488278	0.0264870352884	0.00529685285043	0.000753604337293	0.000586334080243	0.000513703562017	0.000176740634132	4.15166761337e-05	0.0064982285
n	0.061623454162	0.6257459958	0.229583456093	0.0469012097628	0.0188455326168	0.00182719274576	0.000941166860081	0.000961596777339	0.000267868258044	0.000155134033711	0.0131474027333
a	0.0338177653873	0.393652171933	0.282903032031	0.223063246588	0.0463166628723	0.00263946714859	0.000994287226694	0.00107294637911	0.000254890782681	0.000189625103137	0.0150958961011
b	0.0211343757958	0.193358430644	0.270495757344	0.425413682196	0.0679947696241	0.00489869338286	0.0020055409489	0.00187241891304	0.00045621016756	0.000124892952946	0.0122451918904
a	0.0147179735986	0.103463959548	0.193808397115	0.469268394065	0.194453796541	0.00759370912762	0.00248434519963	0.00224977613768	0.000558490145853	0.000105573259982	0.0112955373935
r	0.0119375066995	0.0579900981827	0.0983541153717	0.515615011355	0.28086920218	0.0156975467092	0.00454548651654	0.00396884354589	0.000860649671951	8.42394856607e-05	0.0100772612278
m	0.0129172273998	0.0362009393942	0.0575793137906	0.631788260452	0.186108910727	0.0238508309031	0.0295337988388	0.0093493755153	0.00109849702398	0.000564275928554	0.0110085440759
è	0.00950118919993	0.0153586397981	0.0256605522635	0.513673453484	0.338705963576	0.046506787301	0.0354492812796	0.00860400483843	0.00059449708466	0.000681561001518	0.0052640691453
n	0.0190034364666	0.0195017665994	0.0223066827545	0.308361081161	0.455606701192	0.065885687767	0.0325425687599	0.0217008919461	0.00240533660489	0.00507077902584	0.0476150611684
a	0.0224206425889	0.0204707194665	0.0197753955848	0.20351984972	0.441167880397	0.157456574589	0.0373363062533	0.026666423182	0.00305773471163	0.00654357047061	0.0615849071328
f	0.0104257182963	0.0127531839222	0.0156985935283	0.09695939924	0.498424860132	0.255698968196	0.0338803554178	0.0213085402607	0.00304671811388	0.00286617628554	0.0489375037876
ù	0.0065130559321	0.0100913809741	0.0141790195761	0.05895104798	0.369512833377	0.429666116065	0.0396057644726	0.0218783517536	0.00318108647129	0.00163457089451	0.0447867641725
r	0.00847668547737	0.0089181178247	0.014559918592	0.0297093552267	0.295529217792	0.460178075355	0.0503670808242	0.0343577709179	0.0033465104571	0.0086997140975	0.0858575263008
n	0.0232650534925	0.0113799819416	0.0151110214307	0.0275880164089	0.230971433597	0.258505718452	0.194058363608	0.0553263769726	0.00454153025237	0.0518923700325	0.127360100767
o	0.0231244647975	0.0086734516472	0.00806519504357	0.0225503714696	0.132610625532	0.166048994151	0.413074267869	0.0864892689909	0.00860455808412	0.0583846790108	0.0723741102557
n	0.0173140595658	0.00950183421573	0.0120736056812	0.0167748788232	0.110237573511	0.139405569384	0.38946236929	0.110531122997	0.0206834126947	0.0437102786703	0.130305301419
a	0.0155693123886	0.00960663493858	0.0121507896271	0.0119689687744	0.078910918837	0.113582276461	0.29734815643	0.241331140999	0.0320912332316	0.0393606522234	0.148079927906
k	0.0119636809962	0.0130221185129	0.0179930449424	0.0108281034248	0.066569812279	0.077745225487	0.26226601881	0.314509313666	0.0604598144105	0.0263023614078	0.138340526735
à	0.0112374401321	0.0143511682376	0.0206660873808	0.0107624512083	0.0478058216597	0.054917316829	0.190153362937	0.333026351222	0.158595668137	0.0222660554693	0.136218269712
n	0.0110746941774	0.0100742041459	0.0171155831936	0.00652133780277	0.0251805514532	0.028705992943	0.149832480979	0.388792343741	0.178903461379	0.0572456654898	0.126553657371
i	0.0102811984925	0.00838444338197	0.0154817145312	0.00471649640092	0.0222411784844	0.0169715996477	0.106063726993	0.457831611247	0.144874765793	0.0824954884966	0.13065778079
k	0.00847710193083	0.00826129579399	0.0160796809771	0.00493760993364	0.0201051804948	0.0128412342159	0.064854848331	0.424202403749	0.184211788598	0.114346636166	0.141682245263
a	0.00818022534361	0.0101301132647	0.0165805881924	0.00522662544455	0.0197744431649	0.00952564797197	0.0401903834437	0.33861996125	0.251631382866	0.152647188722	0.147493471754
l	0.00665924614787	0.0148076040882	0.0171836669308	0.00649780394818	0.0193870767216	0.00630818049066	0.0248900691479	0.278180677083	0.284293214289	0.221976532907	0.119815947251
ò	0.00646452914929	0.0147534569294	0.0174433477103	0.00695447168273	0.0131039413405	0.00402992863022	0.013750212716	0.133963505694	0.336868924763	0.329169307636	0.123498367417
r	0.00744769681643	0.0092392167098	0.0147225746368	0.00427566136091	0.0070465682135	0.00263184901007	0.00942050790533	0.096737061898	0.292849618254	0.450286009212	0.105343210806
ù	0.00706313580548	0.0064367174366	0.0129728913456	0.0026553297203	0.0040005152045	0.00154229897002	0.00596227010178	0.072268846966	0.136208477085	0.619956503071	0.130933003602
s	0.00608631913516	0.00540551917887	0.0124182785819	0.0023101161401	0.00241521303483	0.00102887449001	0.00400765430059	0.0467204686553	0.080143027695	0.703769121024	0.135695404534
t	0.00609181111172	0.00490807258629	0.012022819094	0.00216723791337	0.00164959111161	0.00110492626334	0.0041651319002	0.0356527781184	0.047081844365	0.796808593675	0.0883471585113
i	0.00258666665057	0.00205342237543	0.004319192218	0.00109677731779	0.00179861747054	0.00118909538778	0.0036526797334	0.0193802872728	0.0192804555883	0.679566947892	0.265075846504
k	0.00845236376352	0.00493565177848	0.0147879536927	0.0021243206526	0.00239326775685	0.00082541541926	0.0027048558778	0.0158803197576	0.0198394118628	0.534016549297	0.394039898835
u	0.0108289245212	0.00720833712616	0.0190331475642	0.00293736325087	0.00382170501895	0.00113572826309	0.00249159322593	0.0144555795859	0.0396395389543	0.537848933099	0.360599156278
</S>	0.0061010346606	0.00601942536308	0.0109634017821	0.00242167617544	0.00542865850947	0.00153234988154	0.00270693871296	0.014959302293	0.0536480019772	0.487108316549	0.409110918139
