 	la	pasta	vuole	sale	</S>
i	0.954894305	0.00938860075	0.0160883207998	0.0044277061801	0.01520104398
p	0.788171361667	0.107788078583	0.0192767925999	0.0055137987267	0.0792499523267
à	0.595898780556	0.251187306194	0.0356955405333	0.0053771540089	0.111841217442
s	0.383577680185	0.474305238731	0.0635612781778	0.00746942610297	0.071086370814
t	0.164793257728	0.74404135291	0.0484531697259	0.00584536696766	0.036866848938
a	0.105006890243	0.844298967637	0.033404097242	0.00227166802255	0.0150183823127
ì	0.0713897317477	0.582840085879	0.292250407414	0.0385542651075	0.0149655584376
t	0.0292967532492	0.21213202956	0.686746069138	0.0568310360358	0.0149941701459
e	0.0309933974164	0.08100854712	0.582595403046	0.277905699679	0.0274969730486
l	0.0323839452388	0.0407670727067	0.428843347682	0.406558373226	0.0914472753495
e	0.0155264161796	0.0199079379022	0.353475994227	0.499391547742	0.111698093116
à	0.0151693830599	0.0125210879674	0.128777293409	0.767348305914	0.0761838957053
l	0.0115804780866	0.00875297838913	0.0716906881363	0.847404558638	0.0605712529018
a	0.00514337459553	0.00452268752971	0.0522146157121	0.733922402879	0.204196881967
</S>	0.00405737554777	0.00383764076485	0.0331927773561	0.60423182644	0.354680365984
