 	sul	muro	vuole	uno	specchio	</S>
s	0.962847885	0.03349149783	0.000117814513275	0.000430713339415	4.4357741694e-05	0.0030678289116
t	0.962625308333	0.0337115726667	0.000118304893958	0.000431023274638	4.4546516948e-05	0.0030693436621
o	0.911300369444	0.0864603009456	0.000671128454186	0.000368246053046	4.21394720327e-05	0.00115786309893
t	0.618684303148	0.352672033649	0.00724620518473	0.00340487935102	0.00132118081401	0.0166713992196
ì	0.364241381049	0.58334584455	0.0240654037282	0.00476063225034	0.00175303025467	0.0218336850565
c	0.374463777016	0.52992239485	0.0421241542427	0.0191554905501	0.00183154996822	0.0325025836688
h	0.610007855672	0.29587347875	0.0329483835509	0.0234001494434	0.00182838267957	0.0359417392829
o	0.681845365224	0.245326093383	0.0490937976536	0.0104304650745	0.00094035211669	0.0123639195543
t	0.374509579408	0.234076763461	0.346565071218	0.00996796135817	0.0080642602389	0.0268163395848
è	0.138150905136	0.13270948682	0.659246907073	0.0228409817861	0.0112162480796	0.0358354511949
l	0.067385711712	0.111656177273	0.762108202358	0.0238163140954	0.0064232424932	0.028610367065
i	0.221093006237	0.168226580758	0.565717884119	0.0134411035318	0.00532877073107	0.0261926725217
o	0.264972262079	0.235443860253	0.225506991373	0.233955056511	0.0169881633437	0.0231336543406
j	0.091923561893	0.162264476751	0.099450860791	0.498491218837	0.0943635317812	0.0535063647802
a	0.0375146951643	0.100455398917	0.047586877597	0.523091056279	0.133413243927	0.15793872826
l	0.0195003034881	0.078842819639	0.0586771828657	0.39819330876	0.108021144642	0.336765236087
ì	0.0087502384627	0.0461460235463	0.0583340293886	0.19638319012	0.0783218908807	0.612064645362
</S>	0.00518153753135	0.0296838722731	0.0323982423443	0.09935396586	0.0476005794404	0.785781822681
