 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
k	0.804925355	0.14828188815	0.029297650138	0.0043161828095	0.0032317687202	0.00216561169235	9.239288465e-05	0.00768918208279
u	0.609307138333	0.338347842717	0.0344058313793	0.0045397241265	0.00328624436673	0.00220932815745	0.000100797156883	0.00780310287093
à	0.397755629444	0.559364460906	0.0358213981264	0.00215283233217	0.00122271423224	0.000821106015817	4.39687327943e-05	0.00281791410031
i	0.193423418148	0.729926220302	0.0729253303755	0.00163906567739	0.000535564037413	0.000350114178606	1.71619050981e-05	0.00118314856677
m	0.0691081706493	0.855690556767	0.0723305717918	0.00153560199246	0.000270919317471	0.000183940829535	8.76565036603e-06	0.000871490822257
è	0.0268933738164	0.871882248922	0.0983159489306	0.00184233453082	0.00020539106749	0.000123261411512	6.60127235534e-06	0.000730893274086
r	0.0135132328388	0.867462076307	0.10954741631	0.00570377741027	0.00033199855583	0.000184154918837	5.45181300184e-05	0.00320290269136
i	0.0328925985129	0.647250515436	0.19753252877	0.110524497803	0.00672417341861	0.000789971419612	9.53900853395e-05	0.00419037314712
n	0.0395988293043	0.365117265145	0.38966008959	0.184853089268	0.0106000216395	0.00150803560654	0.00012360026378	0.00853907829904
g	0.133216106235	0.291732905048	0.30475502653	0.169018613089	0.0530928223798	0.0291570238355	0.00626140291459	0.0127660720997
h	0.227203568745	0.221026751683	0.109965723843	0.23498204103	0.108716394127	0.0747651359452	0.0148926516382	0.0084477078999
ì	0.153538374582	0.135886765794	0.0427857333477	0.395900103677	0.187422358042	0.0683234959817	0.0117849344127	0.00435822319997
z	0.0688507775273	0.0830665218313	0.0463844848492	0.487840107892	0.201017056014	0.0378265656606	0.0116410400042	0.0633734191
i	0.0307759095091	0.0643979171771	0.0472294151831	0.359479999297	0.331054555338	0.0721652048869	0.0119412215681	0.0829557386
n	0.0157522916697	0.0357803096257	0.0467765186277	0.217358646432	0.473671385113	0.102650930296	0.00697311075603	0.101036768433
a	0.0095747373899	0.0257766474752	0.0470541778759	0.134658366144	0.443960161704	0.225184905432	0.00591546911868	0.107875525144
v	0.00582434679663	0.0109622385584	0.0225004076253	0.061097734048	0.457408210568	0.372974621811	0.00673482123956	0.0624976407147
o	0.00307297059888	0.0058201052528	0.0143301353418	0.0295116925827	0.338955235189	0.55142959727	0.00775485341319	0.0491254252382
r	0.00273043326629	0.0037497220176	0.0115358392473	0.0187667774276	0.174774853396	0.61539688909	0.0251352214711	0.147910263413
à	0.0031285208221	0.0030042971892	0.00981803041577	0.0151833268092	0.0925963434653	0.64771208303	0.039366370157	0.189191053471
s	0.00297733000737	0.0015538820464	0.00397285673859	0.0115481962697	0.0509801434884	0.634199214343	0.161169415719	0.13359898349
o	0.00244265430246	0.0011217103488	0.0019763671462	0.0105728669899	0.0450914254961	0.545701091448	0.260699248573	0.132394606497
m	0.00181726776749	0.00102755128293	0.0013506367154	0.00606926732997	0.0325800311654	0.444524467149	0.397878519524	0.114752204166
e	0.0022059270225	0.00107784632764	0.00141635193847	0.00490041554332	0.0305900920551	0.358968515716	0.473457159841	0.127383658055
o	0.00326225334083	0.00189470094255	0.00601135864616	0.00646389251444	0.0326092920184	0.331745928572	0.483505039947	0.134507542685
t	0.00312800218028	0.00232138328085	0.00872852044872	0.00643309660481	0.0204979730061	0.182684888191	0.641657579982	0.134548557562
s	0.00522103179343	0.00210344872695	0.00484341694957	0.00594722476827	0.0114552515687	0.095775477397	0.740827476661	0.133826642521
o	0.00667668393114	0.00207836657565	0.00315384088319	0.00700135218942	0.0153387264229	0.123021588466	0.576297488887	0.266431907507
m	0.00415848677705	0.00137219202522	0.00254712492773	0.00576843952981	0.015835044541	0.128729657489	0.556513942962	0.285075066502
ì	0.00294027772568	0.000762492075073	0.00120471160924	0.00386649450994	0.00813615968033	0.0633500838297	0.515034807654	0.404704952834
</S>	0.00290647886284	0.000565028037537	0.00084910530462	0.00350003575497	0.00718073799016	0.0565220669148	0.289638893827	0.638837646417
