 	il	morto	vuole	pianto	</S>
o	0.92557953	0.0501286575	0.006450158403	0.00281837945015	0.015023288955
p	0.896853596667	0.0665655925	0.008008384801	0.00293704184005	0.0256354423183
e	0.896383748889	0.0744982108333	0.00613318393367	0.00114306082002	0.0218418432728
s	0.650770886296	0.281753010278	0.0257959469779	0.00178804962334	0.0398921455909
a	0.377369565432	0.513984070093	0.0626419556593	0.00197036418645	0.0440340624303
m	0.229449340044	0.671138723364	0.0588149635531	0.0112744148741	0.0293225487101
m	0.121796864915	0.781677141121	0.0336635581844	0.014382129968	0.04848034357
è	0.195461031638	0.674417773707	0.0775200713948	0.00482220694733	0.0477789608567
n	0.177751225379	0.696314297902	0.0893658637983	0.00836008426378	0.0282085552856
o	0.157221696626	0.565497136967	0.244023061266	0.00960893190793	0.0236492000952
t	0.151463329542	0.307305189989	0.421500437089	0.0573296577893	0.0624013863651
è	0.057687600514	0.204065774663	0.596714535696	0.0731841514398	0.068347975655
l	0.025979508938	0.112799886221	0.608688141899	0.113978002657	0.138554512085
i	0.0771802884127	0.087353978407	0.331551050633	0.128033290819	0.375881394028
g	0.0949372075709	0.0412977538023	0.229409433544	0.130699270206	0.503656331343
l	0.0703685306236	0.0415264112674	0.207044421181	0.167875390069	0.513185243781
a	0.0830281068745	0.0384307214225	0.17396443706	0.0964717086897	0.608105014594
m	0.0527584776248	0.0230621274742	0.11926798302	0.27941640823	0.525495014865
m	0.0355087735416	0.0606575071581	0.06112676534	0.35086100841	0.491845981622
è	0.0289233041139	0.0657466246527	0.0333100781133	0.131499792403	0.740520237207
n	0.027954078638	0.0521520604842	0.0389919207044	0.274764928068	0.606137045736
o	0.0304496228793	0.0479003161281	0.0426021939015	0.322976530156	0.556071355245
</S>	0.0212003864396	0.0248866820141	0.0286658094508	0.162684576278	0.762562552622
