 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.8623802	0.0097640572	0.012656748125	0.02100193546	0.012438189075	0.035890760864	0.0169839817884	0.013333347962	0.00957701689075	0.00067921049385	0.0012322660184	0.00225094092046	0.00026014150135	0.0003695849887	0.000474949039903	0.00070670476845
k	0.764005766667	0.0532609880667	0.026689421375	0.0271130484867	0.0195543436917	0.0442076426213	0.0202529702628	0.0146251715207	0.0101453446969	0.00111184159795	0.00156287680613	0.00257835237349	0.000363113157117	0.000446270346233	0.000554718813301	0.0135281245228
è	0.728409655556	0.113833549356	0.034772471125	0.0215247834956	0.0175086792306	0.0344739678738	0.0141279587543	0.00910935837357	0.0045501396323	0.00092046452265	0.000983289095377	0.00133744464783	0.000245419495706	0.000239031280744	0.000277087146767	0.0176866734743
c	0.591200335185	0.128889251119	0.0573955677083	0.0402864984985	0.0214374610769	0.0482082626246	0.0182896709181	0.0136385047912	0.00342563387743	0.00410359806422	0.00195840102513	0.00151604353928	0.000756278651902	0.000296180155581	0.000252922144589	0.0683453757914
c	0.508294061728	0.0900977250397	0.0930319509028	0.0884141228328	0.024845268359	0.0506706775415	0.0182197879727	0.0188983315971	0.00460238139248	0.0104236390214	0.00263335060838	0.00162562002643	0.0020468873173	0.00043544446186	0.000267272154863	0.0854934283971
i	0.671391153909	0.0630903950132	0.0774218726343	0.0788854477443	0.014547321653	0.0263975634138	0.00880231345423	0.0130894139657	0.00372030504749	0.00906375635713	0.00138149850279	0.000753418220477	0.00189898462243	0.000292071411953	0.000128548149288	0.0291358629877
a	0.547069624636	0.295499985004	0.0651215582114	0.0330776660481	0.008130943751	0.0192084733713	0.00588353794808	0.00606796575523	0.00239668586583	0.00350569170238	0.000753675917597	0.000556119038492	0.00076214007081	0.000156833321984	7.43833294293e-05	0.0117346720512
a	0.216757269879	0.415798388335	0.28886312607	0.021260857016	0.00893010858367	0.0263702414571	0.00645442464936	0.00426986181841	0.00213636782194	0.00148338140079	0.000583587889199	0.000552787406164	0.000313011093603	0.000104227146661	5.93329161431e-05	0.00606301560707
r	0.0875484979597	0.264527472778	0.53452510869	0.0202443120053	0.0321798971946	0.0258634411524	0.0150414542165	0.00267266420614	0.00130174967398	0.000851389850263	0.000696750063066	0.00101540886205	0.000165433761201	0.00011303697822	0.000130871576381	0.013122489459
è	0.0394560489866	0.158210214259	0.68057661623	0.0173346149018	0.0435510783982	0.0210081007175	0.0187012568388	0.00196571420205	0.000915077157993	0.000636692266754	0.000719705001022	0.00115442975402	0.000115072255734	0.000115213071073	0.00015012128946	0.015389999203
t	0.0209939191955	0.084470174753	0.786576408743	0.0232328188673	0.0318178187994	0.0196374509058	0.0148014153796	0.00180944216735	0.000642567385998	0.000982847522251	0.000839709047007	0.00116385031801	0.000133861213911	0.000104126555358	0.00018132820382	0.0126122391177
i	0.0100698730318	0.0514341789177	0.739339039581	0.0962930872891	0.0381856142665	0.0323452789686	0.0145286407932	0.00205131252245	0.000569710308666	0.00112703248408	0.000869089267336	0.001132620086	0.00013941423997	9.66087969527e-05	0.000189518640473	0.0116289370832
e	0.00540925137727	0.0249421053059	0.566719566527	0.15248122243	0.0682732430888	0.13585550299	0.0348002799311	0.00395991597415	0.00135512411622	0.000693296804693	0.000578881697445	0.000776348142	6.351896599e-05	4.63586358176e-05	7.21851223577e-05	0.0039731408384
s	0.00432070155909	0.0245649927686	0.392474375509	0.129279454143	0.10662899603	0.247250350997	0.0733502283104	0.00896982265805	0.00228157337207	0.0024187776349	0.00149008492248	0.00240529868067	0.000166056115997	8.97566069392e-05	0.000111253510453	0.0041982417128
ò	0.016958743353	0.0298986522562	0.310459341836	0.101007131381	0.12345710201	0.286570290332	0.0907801461035	0.0162732455527	0.00334479079069	0.00470221654497	0.00395930984083	0.00501768082689	0.000348738381999	0.000345281892313	0.000287752393484	0.00658953940427
z	0.0210299503177	0.0248604540854	0.220967730612	0.15455908046	0.13628891067	0.262370996777	0.118223908701	0.0179702545176	0.00450297656356	0.00531439981499	0.00656343011361	0.00886175570896	0.000495130074	0.000648282910771	0.00121536069783	0.0161273223014
u	0.00901112923923	0.0134322122618	0.113082560704	0.168283550153	0.11853438889	0.342530935592	0.1677415629	0.0238676241725	0.00643557668785	0.004074389905	0.00565542370454	0.00810520686965	0.000402157866333	0.000511003175924	0.00136490972428	0.0169673224005
n	0.00428346501308	0.0082587143206	0.050780012068	0.0988174427177	0.0916132282967	0.442356208531	0.2138260043	0.0362750060575	0.00806683769595	0.009009056835	0.00633579406818	0.00877364725655	0.000888605183778	0.000634977084308	0.00100950899976	0.0190714594335
f	0.0187175520044	0.0191443754402	0.056082555356	0.131880143573	0.0707737804322	0.309772462844	0.183506244767	0.0586511216858	0.00944468436532	0.0796588756117	0.0124272716894	0.0114512457522	0.00878064739459	0.00213692996144	0.00112272626659	0.0264493464778
à	0.0229842007348	0.0196816978534	0.0476950264187	0.128907887858	0.0543389244774	0.202747250948	0.269312164922	0.0943335222286	0.0137826184551	0.0978578323372	0.0117520624298	0.00733581825073	0.0107212003582	0.00223541995715	0.000649471492197	0.0156648746826
i	0.0082001079116	0.00696981851447	0.0168416298396	0.0505462929527	0.0420030771591	0.215890266983	0.395032721641	0.162201794076	0.028883334485	0.0450200612457	0.0104344740099	0.00663348241691	0.0039415468794	0.00109213491238	0.000547935100732	0.00576129305087
o	0.00300980482387	0.00295027292816	0.0062947104132	0.0190098302509	0.0161785491197	0.172154482328	0.322578790547	0.315510958025	0.0607346448283	0.0491003337486	0.01632720067	0.010120855139	0.00201174002647	0.000888127310793	0.000614111983577	0.00251557731696
g	0.00143985871796	0.00201414564272	0.00311425503773	0.00839272331697	0.00687598787323	0.095617610776	0.255497560182	0.431500472675	0.0849443669428	0.0721762312495	0.0191346742233	0.0127593863797	0.00248828034216	0.000899387453598	0.000680962911192	0.00246407510565
e	0.00100845512932	0.00175972531424	0.00215876061258	0.00547931907232	0.00404913405774	0.0575406372587	0.215632840061	0.444554627558	0.149354017648	0.0761116064165	0.0217346267411	0.0127976217932	0.00305630598072	0.000956390771199	0.000697961260397	0.00310794986855
l	0.00131499307644	0.00272828077141	0.00364390447086	0.00715560769077	0.00378432168591	0.0415065227529	0.154743386687	0.399186262519	0.152497176549	0.132018514806	0.0253920185804	0.0137447999311	0.00861480539357	0.00211568174373	0.0012901247768	0.0502635937895
à	0.00133118575881	0.0027521612238	0.00382522969029	0.00659441208692	0.0032378292753	0.0297171331176	0.0936554678957	0.32267998084	0.17508469285	0.166452739602	0.0800622085268	0.0307287993104	0.0116360254645	0.00496176041458	0.00182287305893	0.0654574895965
o	0.000664774569603	0.0011606026246	0.00150190801676	0.00259183325231	0.0014291887051	0.0119480177725	0.0431477467986	0.241685536947	0.218828034283	0.232121777867	0.144780426176	0.0493287177701	0.0167379081548	0.00886191813819	0.00261356835298	0.0225980506988
