 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
s	0.92472638	0.00377153845	0.04503172535	0.0072056888575	0.0071547040955	0.0021452916447	0.00110178010268	0.000209491295309	0.00865338545345
ò	0.874083623333	0.00829370981667	0.07771584845	0.0154288749525	0.0111316973652	0.00249459314823	0.00121755926756	0.000230220965103	0.00940388248448
z	0.732667411111	0.0361740196056	0.09316561115	0.0168888303175	0.0093762285884	0.00164949641608	0.00132837678919	0.000751289808368	0.107998745495
i	0.445157467037	0.120620369869	0.276161735383	0.0098663837725	0.00490739064613	0.00101770500136	0.00125012336463	0.000904296184916	0.140114542072
m	0.242340132346	0.227976439956	0.425616145128	0.0105891342575	0.00741595719871	0.000996590596453	0.00224695075644	0.000377460840432	0.0824412009312
i	0.150188214115	0.204925333319	0.557599681709	0.0119822996525	0.00830431458624	0.000993594697484	0.00258153585848	0.000201838253354	0.0632231781251
n	0.0870571233717	0.157825857773	0.674936027236	0.0228021177842	0.0147044140487	0.000981950597828	0.00205799389249	0.000135757027661	0.0394987348564
o	0.0593478737906	0.126481890591	0.721454499079	0.0406960269281	0.0173623669496	0.00100190173261	0.00190622520416	0.00011394450503	0.0316352341121
m	0.0383818252635	0.0615832758637	0.794908643026	0.0604744656427	0.0229218179165	0.000846383944203	0.00137882587472	8.034543082e-05	0.019424373864
i	0.0265106837545	0.0359349622879	0.737562954342	0.155302611881	0.0272591206388	0.000804974084734	0.00120384573491	7.01996031067e-05	0.015350672888
l	0.0203245839182	0.022482404096	0.622638638114	0.28276951396	0.0394052535463	0.00102676326491	0.00127491202164	7.35911405356e-05	0.0100043875627
ì	0.0214609326394	0.0232734453653	0.455606512705	0.374198814653	0.113980403182	0.0013949990883	0.00145026652055	7.56594968452e-05	0.0085589879209
s	0.0196345048798	0.0182217954551	0.314998454235	0.470812504884	0.137650917727	0.0023951276961	0.00359340168685	0.000870096402282	0.031823188707
i	0.0112688539266	0.00989390878503	0.187373970745	0.563062768295	0.179907015909	0.00384994423203	0.00426937064562	0.00113346909443	0.0392406273257
a	0.00496390487553	0.00406840586168	0.0760883002483	0.468384912765	0.424545218636	0.00638734091068	0.00193900723187	0.00044380109181	0.0131790677952
t	0.00275938205851	0.00282871538723	0.0376381094161	0.288374054255	0.651025406212	0.00918033413689	0.00187353981062	0.00052832529727	0.00579213436173
ù	0.00322056775284	0.00324493942908	0.022166876472	0.175629696085	0.775811722071	0.011842464379	0.00382771823687	0.00052734041909	0.00372869998724
t	0.00407001135095	0.00329290624303	0.0147419201573	0.114171993362	0.813225327357	0.0191620324597	0.00677396424562	0.0085952167597	0.0159666693624
t	0.00656815381698	0.00252343931434	0.0108494837858	0.0879210137873	0.607558509119	0.19880665782	0.0257158657485	0.0113198612332	0.0487370247875
o	0.00657832333899	0.00180031920478	0.00767256399527	0.0623173072624	0.389555956373	0.419014619273	0.0617806005828	0.0038793747244	0.0474009295958
p	0.003495299613	0.00164978093493	0.00891925933176	0.0512920764208	0.460912792124	0.375879546424	0.0637445655276	0.0025385457748	0.0315681531986
r	0.00444974730433	0.00270478271164	0.00817173897725	0.0303017068069	0.480927397375	0.361531888808	0.0637904605092	0.0020931556916	0.0460291630662
à	0.00539871576811	0.00374275877055	0.00629753285908	0.0205451979356	0.292582089125	0.402525916269	0.227358143503	0.00121964556387	0.0403300176887
m	0.00574111608937	0.00443651059018	0.00905249128636	0.0149164943119	0.186261669708	0.29350421209	0.299370734501	0.101696788288	0.0850200058962
m	0.00577465612979	0.00360415915006	0.00888714282879	0.010014592304	0.118433253903	0.365280707363	0.244579618167	0.134853261919	0.108572663632
a	0.00367579514326	0.00204926320335	0.0042149946096	0.0122854653013	0.0607283536343	0.416383585788	0.388147492722	0.0458820951297	0.0666330078773
m	0.00519536604775	0.00331712613445	0.0107818284699	0.0157860347671	0.0590993978781	0.237924565263	0.428370987574	0.0969280903766	0.142596620959
e	0.00951721268258	0.00848114277815	0.0163043928233	0.0210315352557	0.059625913626	0.137038877088	0.446937899191	0.130483373459	0.170579653653
t	0.00930239139419	0.0111850759261	0.0148403469411	0.0256325610852	0.0501271078753	0.0868075923627	0.426734073064	0.22950684782	0.145863987884
i	0.0101769436314	0.0140482489754	0.0156617633137	0.0281135220284	0.0405975789584	0.0514700854542	0.310920431021	0.358339079273	0.170672305961
n	0.0102616065438	0.0139775148585	0.0145889074379	0.0257761326761	0.0280601929861	0.0333871861514	0.224288787007	0.511582169758	0.138077471987
A	0.00918158584793	0.0106359278195	0.012268948146	0.0159590492254	0.0162186853287	0.0180539417171	0.127134802336	0.633125893253	0.157421167329
n	0.00788581314931	0.00811319983983	0.00882600361533	0.0101578277418	0.0099487889429	0.0119174957057	0.0880218397787	0.701777734418	0.15335129711
n	0.0141329965831	0.00594224484661	0.00539775543844	0.0076219005806	0.0106817798143	0.0330900050352	0.157196015593	0.560390726806	0.205546553703
a	0.0159966848944	0.00558586811554	0.00384633721281	0.0085672348602	0.0136920929381	0.0451072283451	0.190472641864	0.227471510935	0.489260384568
</S>	0.0086465764972	0.00407773380777	0.00269574270641	0.0076288699301	0.0118192664691	0.0307660741725	0.119910065932	0.145741620467	0.668714042284
