 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.621777635	0.3721792665	0.00109844215	0.00361032047	0.000355743425	0.0001012727325	5.81824305e-05	0.00081913225
A	0.798107101667	0.1959409765	0.00103165615	0.00219092023667	0.000820968975	0.000280093394167	0.0001140169235	0.00151427771667
n	0.856298770556	0.135103713167	0.00112850325	0.00173359175889	0.000984091211667	0.000386387304722	0.0001410226245	0.00422392840556
n	0.626023386852	0.355380982056	0.00153156048333	0.010626637833	0.000884311190556	0.000298337134907	0.000103423995833	0.00515141100185
a	0.253470588951	0.727583684019	0.00141694154444	0.013816193711	0.000741256692852	0.000164580450302	5.15984103777e-05	0.00275522322062
à	0.11737696465	0.873242184673	0.00125285333148	0.00647618577033	0.000370320426951	8.99549821007e-05	2.46583952259e-05	0.00116688860354
r	0.0703784512167	0.904507444891	0.00790172107716	0.00472608309011	0.00089178637565	0.000538888947367	0.000272653429409	0.0107829653778
t	0.0506683784056	0.84028434163	0.0370771640257	0.0319201587634	0.0198189111252	0.00197827764912	0.000556897193136	0.0176958711259
e	0.0254626344685	0.72077593721	0.168557834675	0.0466670805878	0.0259117998417	0.00203787562637	0.000398684052712	0.0101881489753
n	0.0437757884895	0.57355279907	0.280118264892	0.0484047545293	0.0212188160806	0.00977714728546	0.00122371803924	0.0219287105918
a	0.0530203984965	0.351626326357	0.444555768297	0.0905733848431	0.0203941481935	0.0124817050818	0.00150681295841	0.0258414469973
s	0.0281002894988	0.192759412119	0.639946969432	0.104268594948	0.0112339978978	0.00644669501393	0.000620758214803	0.0166232904658
t	0.0162335755996	0.124382943373	0.649134756477	0.162626394983	0.0238914466326	0.00504606603798	0.000589007388268	0.0180958301553
è	0.00647025560987	0.0505911594577	0.701640808826	0.199496824994	0.0271557525442	0.00264609436599	0.000480446462756	0.0115186773851
i	0.00288242267996	0.0245048048192	0.621545352942	0.320456734998	0.0217186975147	0.003879983442	0.000251908444252	0.0047600990617
i	0.00209340475999	0.0230159442731	0.333186474314	0.595883254999	0.0353762881716	0.00787448248067	0.000277746254751	0.0022923723539
t	0.00227242512	0.0233773034244	0.175811214771	0.734773905	0.0442039187239	0.0118248611602	0.000421105121584	0.00731525718463
t	0.00173124617333	0.0154474592748	0.114414938257	0.756998421667	0.0536660072413	0.0121520360534	0.00375542422719	0.0418344840615
u	0.00154850819111	0.0076972430916	0.0688424537523	0.594213853889	0.236508125747	0.0337536930178	0.00529994880906	0.0521361683538
m	0.0020896319637	0.0147387488972	0.0563188275841	0.49411546463	0.301543686582	0.0523905876726	0.00509229466969	0.0737107297846
b	0.00150682134457	0.0158660918991	0.043945088528	0.552653421543	0.239407956861	0.0365579058909	0.00758702355656	0.102475661595
r	0.000682363831523	0.00838650613303	0.0330684648427	0.509766833848	0.332693178954	0.022665630297	0.00969044385219	0.0830465655317
ò	0.000412874620508	0.00574377547768	0.0279314236142	0.334211551283	0.471290136318	0.0927286984323	0.0110125919507	0.0566689751772
s	0.0015868442235	0.0115298356926	0.0233425838714	0.184749157094	0.417205012106	0.163051062811	0.0395664586502	0.158969071726
e	0.00251092334117	0.0135017065642	0.0177256894905	0.121641184698	0.244119520702	0.337566937604	0.0695972162167	0.193336803242
m	0.00238763274706	0.0124610225214	0.0114391920302	0.063985320566	0.162709785901	0.498993845868	0.0854663107389	0.162556903747
è	0.00197374754902	0.0116341152071	0.00802422057673	0.0416065256887	0.0862910743003	0.597898515289	0.102371732246	0.150200149249
n	0.00158789234967	0.00937759276903	0.00626448842558	0.0207462387296	0.0520788187668	0.613729805096	0.166534507415	0.12968072775
a	0.00142527674989	0.00883486258968	0.00674049524186	0.0152146105765	0.0427298779223	0.382020281699	0.345764889138	0.19726975925
s	0.00145425654996	0.00768843186323	0.00571142418062	0.0121866716922	0.0320823241741	0.2189994039	0.503462129713	0.218415396417
t	0.00134413515665	0.00747538022108	0.00540615239354	0.0099563253974	0.0180893485914	0.151027434633	0.503283419904	0.303417802139
e	0.000697888192217	0.00343884250703	0.00454210026451	0.00616346079913	0.0154375521971	0.094330128211	0.516148683301	0.35924133738
p	0.000528806664072	0.00269046776901	0.00272594108817	0.00347085636638	0.0096742381657	0.0555755424037	0.597139627767	0.328194529127
l	0.000898603021357	0.00494094035634	0.00458924256272	0.00394778882213	0.00586189565523	0.0373348614679	0.554582109256	0.387844569709
ò	0.00110393842045	0.00468750442878	0.00576183345424	0.00399431960738	0.00615079998508	0.0397648098226	0.479744086419	0.45879266657
n	0.00171515935348	0.00540347278626	0.00573844408475	0.00302799186913	0.00545620059503	0.0419494159409	0.57201411214	0.364695158857
n	0.00181776633449	0.00708932046209	0.0110089566949	0.012211728223	0.0123110715317	0.0421739763136	0.61674093738	0.296646239619
i	0.000805124538163	0.00415742026736	0.010310888565	0.014475394841	0.0144506040106	0.0330573311045	0.44904229246	0.47370090654
</S>	0.000527477334082	0.00231354600368	0.0057957322825	0.0078814020705	0.0091597062553	0.0250921440522	0.33308811623	0.61614180327
