 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a	0.445015305	0.23098006	0.1261503025	0.03616374555	0.01478771416	0.02106693846	0.018931299885	0.0266641020775	0.0233933232815	0.0187563318005	0.0178639367945	0.00669353431615	0.00643846167337	0.00110235566688	0.00198295082734	0.00400959599425
n	0.228178167	0.134540255	0.418423890833	0.0423676151833	0.0191179810533	0.0220194609867	0.0215666919617	0.0275809960258	0.0238798919605	0.0191400481668	0.0183506597982	0.00686348463872	0.00648885735779	0.00112054976829	0.00201521762111	0.00834621666475
ì	0.0812551193333	0.112472086667	0.664911506944	0.0259915963944	0.0176852470178	0.00976689816223	0.0186423086539	0.0178047230086	0.0157720361868	0.0111631429556	0.0082585017994	0.00369142004624	0.00246119619593	0.000460055232097	0.000737265664037	0.00892686822158
c	0.0330894558778	0.171661455556	0.560879925648	0.0346542584648	0.0228742806726	0.0351494763874	0.0246684988846	0.0244757706695	0.0166984060623	0.0146332519852	0.00705552043313	0.00297111588208	0.00111463372531	0.000449454074032	0.000421513053012	0.0492029524072
h	0.0242785290593	0.395056471852	0.356555381883	0.0338792533216	0.0187425961575	0.0443245008958	0.0181189585815	0.0191764844098	0.0098109247341	0.0114770808951	0.00503524924771	0.00157935035069	0.00042864602277	0.000385845918011	0.000286831209504	0.0608638739891
a	0.0190002919064	0.395683715951	0.487032320628	0.0292301049405	0.0086836246525	0.0169626726386	0.00642122964717	0.0066022170466	0.00341037795403	0.00392109456937	0.0017146806749	0.000609356770897	0.000153589067347	0.000137083412247	9.99040779347e-05	0.02033772072
t	0.0071329289888	0.137911295317	0.674142060209	0.0801102833135	0.0487716998842	0.00905980411953	0.0229823550491	0.00453828773887	0.00181990291401	0.00196850639412	0.00117565081397	0.000452110420966	8.6608216539e-05	0.000139161456992	8.12035522449e-05	0.00962812844367
o	0.00355150276293	0.0521688481057	0.503093596736	0.317381274438	0.0724759652947	0.00665507493984	0.0297361868164	0.00425932497962	0.00149465005134	0.00138290685804	0.00102858604966	0.000422043080322	6.67285235797e-05	0.000141075640231	7.56011908816e-05	0.00606665055922
r	0.00264049685431	0.0224284549019	0.349406635579	0.509554391479	0.0783504370982	0.00422538621328	0.0231241794055	0.00308632485987	0.00109851343045	0.00085632931268	0.00101535312822	0.000335451266774	7.32722305932e-05	7.5526779977e-05	4.27715464272e-05	0.00368649626441
ì	0.00552472658477	0.0163362845006	0.244416935193	0.604265463826	0.0950582190327	0.00374063100443	0.0211966944685	0.00275859815329	0.00105232311015	0.000862075570893	0.00136892200941	0.000296531776925	7.71886365311e-05	5.55432143257e-05	3.29622467091e-05	0.00295693080814
s	0.00641745826159	0.0167213523335	0.145662911731	0.711997587942	0.0849455263442	0.00778891460148	0.0158301578228	0.00285182111776	0.000916546336717	0.000894456923631	0.00133450420314	0.000193552833642	5.47734785104e-05	0.000106368617109	0.000162923674136	0.00412118165605
