 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
M	0.999004515	0.00064207226	9.0209494e-05	0.00015277486635	8.80451699e-06	4.904897655e-06	7.046628555e-06	1.82466842525e-05	7.1464485165e-05
a	0.993524881667	0.00383574058667	0.001596127508	0.000734213972117	9.250624433e-05	4.5429109885e-05	3.2395496185e-05	2.31582877508e-05	0.000115581768388
r	0.979998700556	0.0154586295289	0.00300175220267	0.00117245405737	0.00013730073811	6.60467566283e-05	4.35646080617e-05	1.39853525836e-05	0.000107561522796
ì	0.731000253519	0.263531584843	0.00341252413422	0.00142440038579	0.00022245549937	0.000103261294209	4.66490953539e-05	1.45327821945e-05	0.000244332420932
s	0.394181554506	0.500157718281	0.0564639469114	0.0226309177619	0.00390054951646	0.0014909858514	0.00139034220512	0.000471892197398	0.0193121035403
a	0.233899894835	0.60502371276	0.0937578889705	0.032362398254	0.00509831643882	0.0019109451638	0.00182065591804	0.000619215969466	0.0255069916001
e	0.128718438278	0.563224444253	0.238898996323	0.0497578157513	0.00805849674627	0.00115223716793	0.000821581989013	0.000255966850155	0.00911204435337
N	0.064834753426	0.351745881418	0.449018132108	0.100047913917	0.0252475169154	0.00254470462264	0.00103562619634	0.000202069350052	0.00532341765112
ì	0.0324889214753	0.248586900473	0.397872837369	0.283805394639	0.0285238363051	0.00327688787421	0.00123448289878	0.000165891086684	0.00404487311704
c	0.0239379314918	0.198075176824	0.24975493579	0.48651211488	0.0148418171017	0.00208757167807	0.00110524653293	0.000306225822228	0.023379008139
h	0.0688702918306	0.165699458941	0.17027526193	0.543757771627	0.0130209133672	0.00270206727936	0.00333192694431	0.00114549934074	0.0311968277797
o	0.0791948556102	0.0996082629803	0.12495501731	0.659609107209	0.0158269452891	0.00300769849312	0.00383973790144	0.00124899462691	0.0127093906266
e	0.0314928679034	0.0389977478601	0.0823080571033	0.766593385736	0.0600556005964	0.00869331756437	0.00626774422048	0.000702461412303	0.00488878820887
e	0.0145649386678	0.01769497482	0.0537831603678	0.762231528579	0.121027413532	0.0157607678548	0.0117595984068	0.000654939877434	0.00252264466962
e	0.0104676482226	0.0132490562733	0.0544962311226	0.679828289526	0.183952367844	0.0284223206183	0.0257451811356	0.000942241975811	0.00289667265654
n	0.00904171740753	0.0148617267578	0.0472411930409	0.503802189842	0.240219735948	0.0954059975394	0.0516404683785	0.00532927582527	0.0324577200855
è	0.00681364743584	0.0130488017859	0.028482186847	0.276602673281	0.206714071983	0.186824682513	0.232745050793	0.00698268670842	0.0417862172618
c	0.00725750711195	0.0473826781286	0.0547332097823	0.155086971094	0.142294567328	0.166963855504	0.313117046931	0.00926130633614	0.103902854654
h	0.026961948704	0.0717302977095	0.0632374588274	0.152025900365	0.0943504001093	0.109773293168	0.202123635644	0.0721661714454	0.207630878218
u	0.0303484139013	0.0399577599032	0.0239628515091	0.113768752122	0.0679953343698	0.172079377723	0.267361931881	0.0962551224818	0.188270424073
n	0.0179248939671	0.0327744423011	0.032217245503	0.0585670427073	0.0482126001233	0.187557612574	0.28900787396	0.106769752827	0.226968489358
f	0.0372235086557	0.059670470767	0.0362101001677	0.0387290975691	0.0209555022078	0.111056786525	0.231133594653	0.153727540942	0.311293359786
a	0.0374951534519	0.052412558589	0.0165678436226	0.0330481061897	0.0182184422359	0.0750118158417	0.281619244884	0.216930406981	0.268696386595
m	0.0149215345506	0.030825676863	0.0234077517742	0.0206651936632	0.016914449912	0.0643919856139	0.278066324961	0.264107978994	0.286699092198
è	0.0070487297502	0.0230127314877	0.0244808875247	0.0098094499544	0.00889033833733	0.0475250032046	0.228181671654	0.402386552998	0.248664665066
n	0.00454950955007	0.0208374440292	0.0255986854416	0.00498067045147	0.00626374474578	0.0306616574015	0.202284847218	0.522147527666	0.182675959355
a	0.00367422925002	0.0200206378431	0.0262306182139	0.00375468508382	0.00533867851526	0.0202404663672	0.135656180739	0.594588769222	0.190495803118
m	0.00275427871667	0.0223762141144	0.0259486238046	0.00326844139461	0.00536452400509	0.0122171183557	0.083690401913	0.648178923074	0.196201511039
a	0.00248846693889	0.0235946065381	0.0271923946015	0.00318358713154	0.00523023533503	0.0082200860519	0.0673238063043	0.633109384358	0.22965743368
i	0.00333936197963	0.015511050346	0.0262870685338	0.00538762394385	0.00518275811168	0.00446349155063	0.0533744587681	0.619206471453	0.26724775456
</S>	0.00491076013981	0.017088547173	0.0357520657669	0.00791952597193	0.00587452605584	0.00348034967531	0.0496228358841	0.569275885727	0.30607556728
